Episode no = 100; won: False; iter_time_steps = 8; Q(s,a) = nan; score = -507.0; mean_score/100_episodes = -509.71; reward = -507.0; mean_reward/100_episodes = -509.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-12 13:43:26
Episode no = 59500; won: False; iter_time_steps = 19; Q(s,a) = 242.7437086269937; score = -518.0; mean_score/100_episodes = 15.83; reward = -518.0; mean_reward/100_episodes = -195.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-12 15:58:28
Episode no = 59600; won: True; iter_time_steps = 18; Q(s,a) = 661.2365866200004; score = 503.0; mean_score/100_episodes = 45.29; reward = 94.0; mean_reward/100_episodes = -179.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-12 15:58:44
Episode no = 59700; won: True; iter_time_steps = 26; Q(s,a) = 410.56293932031775; score = 495.0; mean_score/100_episodes = -24.82; reward = 86.0; mean_reward/100_episodes = -220.39; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.48, 2024-12-12 15:58:58
Episode no = 59800; won: True; iter_time_steps = 41; Q(s,a) = 398.29871514083544; score = 480.0; mean_score/100_episodes = 24.85; reward = 71.0; mean_reward/100_episodes = -191.38; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-12 15:59:13
Episode no = 59900; won: True; iter_time_steps = 26; Q(s,a) = 654.2745647524849; score = 495.0; mean_score/100_episodes = 95.59; reward = 86.0; mean_reward/100_episodes = -149.05; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.6, 2024-12-12 15:59:27
Episode no = 60000; won: True; iter_time_steps = 19; Q(s,a) = 666.4536302848634; score = 502.0; mean_score/100_episodes = 26.12; reward = 93.0; mean_reward/100_episodes = -190.17; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-12 15:59:41
Episode no = 60100; won: True; iter_time_steps = 18; Q(s,a) = 817.3663590071293; score = 503.0; mean_score/100_episodes = 45.06; reward = 94.0; mean_reward/100_episodes = -179.52; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-12 15:59:55
Episode no = 60200; won: True; iter_time_steps = 17; Q(s,a) = 704.9652963030333; score = 504.0; mean_score/100_episodes = -23.97; reward = 95.0; mean_reward/100_episodes = -219.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.48, 2024-12-12 16:00:08
Episode no = 60300; won: True; iter_time_steps = 18; Q(s,a) = 827.1602326301742; score = 503.0; mean_score/100_episodes = 116.82; reward = 94.0; mean_reward/100_episodes = -136.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.62, 2024-12-12 16:00:23
Episode no = 60400; won: True; iter_time_steps = 18; Q(s,a) = 711.7962658567967; score = 503.0; mean_score/100_episodes = -54.57; reward = 94.0; mean_reward/100_episodes = -238.4; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.45, 2024-12-12 16:00:36
Episode no = 60500; won: False; iter_time_steps = 8; Q(s,a) = 257.8837284860141; score = -507.0; mean_score/100_episodes = 56.56; reward = -507.0; mean_reward/100_episodes = -172.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-12 16:00:49
Episode no = 60600; won: True; iter_time_steps = 25; Q(s,a) = 678.8252896118137; score = 496.0; mean_score/100_episodes = -34.74; reward = 87.0; mean_reward/100_episodes = -226.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.47, 2024-12-12 16:01:02
Episode no = 60700; won: False; iter_time_steps = 14; Q(s,a) = 377.4013570224452; score = -503.0; mean_score/100_episodes = -54.29; reward = -502.0; mean_reward/100_episodes = -237.79; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.45, 2024-12-12 16:01:14
Episode no = 60800; won: False; iter_time_steps = 25; Q(s,a) = 326.78241241801544; score = -514.0; mean_score/100_episodes = 66.46; reward = -513.0; mean_reward/100_episodes = -166.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.57, 2024-12-12 16:01:27
Episode no = 60900; won: False; iter_time_steps = 6; Q(s,a) = 252.18855635305428; score = -505.0; mean_score/100_episodes = 96.77; reward = -505.0; mean_reward/100_episodes = -148.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.6, 2024-12-12 16:01:40
Episode no = 61000; won: False; iter_time_steps = 6; Q(s,a) = 238.98475184026069; score = -505.0; mean_score/100_episodes = 56.11; reward = -505.0; mean_reward/100_episodes = -172.74; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-12 16:01:54
Episode no = 61100; won: True; iter_time_steps = 17; Q(s,a) = 642.9772442334008; score = 504.0; mean_score/100_episodes = 6.69; reward = 95.0; mean_reward/100_episodes = -201.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.51, 2024-12-12 16:02:06
Episode no = 61200; won: True; iter_time_steps = 33; Q(s,a) = 763.7493379291536; score = 488.0; mean_score/100_episodes = 26.31; reward = 79.0; mean_reward/100_episodes = -190.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-12 16:02:20
Episode no = 61300; won: True; iter_time_steps = 18; Q(s,a) = 744.269006299958; score = 503.0; mean_score/100_episodes = -34.15; reward = 94.0; mean_reward/100_episodes = -225.74; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.47, 2024-12-12 16:02:33
Episode no = 61400; won: True; iter_time_steps = 23; Q(s,a) = 617.9501381632498; score = 498.0; mean_score/100_episodes = -25.09; reward = 89.0; mean_reward/100_episodes = -221.15; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.48, 2024-12-12 16:02:46
Episode no = 61500; won: True; iter_time_steps = 22; Q(s,a) = 447.83386968717167; score = 499.0; mean_score/100_episodes = 6.1; reward = 90.0; mean_reward/100_episodes = -202.18; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.51, 2024-12-12 16:02:59
Episode no = 61600; won: False; iter_time_steps = 6; Q(s,a) = 254.04654790373368; score = -505.0; mean_score/100_episodes = 95.88; reward = -505.0; mean_reward/100_episodes = -149.23; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.6, 2024-12-12 16:03:14
Episode no = 61700; won: True; iter_time_steps = 25; Q(s,a) = 718.7068031709285; score = 496.0; mean_score/100_episodes = 27.12; reward = 87.0; mean_reward/100_episodes = -189.4; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-12 16:03:26
Episode no = 61800; won: False; iter_time_steps = 11; Q(s,a) = 253.84254004747953; score = -510.0; mean_score/100_episodes = 137.21; reward = -510.0; mean_reward/100_episodes = -124.23; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.64, 2024-12-12 16:03:40
Episode no = 61900; won: True; iter_time_steps = 20; Q(s,a) = 407.4996649039152; score = 501.0; mean_score/100_episodes = 6.04; reward = 92.0; mean_reward/100_episodes = -201.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.51, 2024-12-12 16:03:54
Episode no = 62000; won: True; iter_time_steps = 28; Q(s,a) = 598.8658739393046; score = 493.0; mean_score/100_episodes = 25.33; reward = 84.0; mean_reward/100_episodes = -191.15; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-12 16:04:09
Episode no = 62100; won: True; iter_time_steps = 26; Q(s,a) = 733.8710263005848; score = 495.0; mean_score/100_episodes = 77.48; reward = 86.0; mean_reward/100_episodes = -159.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.58, 2024-12-12 16:04:21
Episode no = 62200; won: True; iter_time_steps = 25; Q(s,a) = 603.0377883388308; score = 496.0; mean_score/100_episodes = 56.26; reward = 87.0; mean_reward/100_episodes = -172.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-12 16:04:35
Episode no = 62300; won: False; iter_time_steps = 32; Q(s,a) = 245.52782731107203; score = -521.0; mean_score/100_episodes = 106.96; reward = -520.0; mean_reward/100_episodes = -142.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.61, 2024-12-12 16:04:49
Episode no = 62400; won: True; iter_time_steps = 27; Q(s,a) = 470.65612779839114; score = 494.0; mean_score/100_episodes = -54.17; reward = 85.0; mean_reward/100_episodes = -237.85; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.45, 2024-12-12 16:05:01
Episode no = 62500; won: False; iter_time_steps = 14; Q(s,a) = 301.6009292418429; score = -513.0; mean_score/100_episodes = -4.34; reward = -513.0; mean_reward/100_episodes = -208.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.5, 2024-12-12 16:05:14
Episode no = 62600; won: True; iter_time_steps = 18; Q(s,a) = 614.6597487424187; score = 503.0; mean_score/100_episodes = 26.97; reward = 94.0; mean_reward/100_episodes = -189.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-12 16:05:27
Episode no = 62700; won: True; iter_time_steps = 18; Q(s,a) = 676.8784083261179; score = 503.0; mean_score/100_episodes = 167.57; reward = 94.0; mean_reward/100_episodes = -106.21; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.67, 2024-12-12 16:05:41
Episode no = 62800; won: False; iter_time_steps = 26; Q(s,a) = 382.8173309061789; score = -515.0; mean_score/100_episodes = 107.23; reward = -514.0; mean_reward/100_episodes = -141.93; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.61, 2024-12-12 16:05:55
Episode no = 62900; won: False; iter_time_steps = 6; Q(s,a) = 271.36717176078326; score = -505.0; mean_score/100_episodes = 35.91; reward = -505.0; mean_reward/100_episodes = -184.5; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.54, 2024-12-12 16:06:08
Episode no = 63000; won: True; iter_time_steps = 16; Q(s,a) = 631.6006778838891; score = 505.0; mean_score/100_episodes = 16.21; reward = 96.0; mean_reward/100_episodes = -196.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-12 16:06:22
Episode no = 63100; won: True; iter_time_steps = 16; Q(s,a) = 616.5794192057774; score = 505.0; mean_score/100_episodes = 219.06; reward = 96.0; mean_reward/100_episodes = -74.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.72, 2024-12-12 16:06:36
Episode no = 63200; won: False; iter_time_steps = 18; Q(s,a) = 631.8598535016089; score = -507.0; mean_score/100_episodes = 66.76; reward = -506.0; mean_reward/100_episodes = -165.82; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.57, 2024-12-12 16:06:51
Episode no = 63300; won: False; iter_time_steps = 27; Q(s,a) = 191.44051644362568; score = -516.0; mean_score/100_episodes = 137.5; reward = -504.0; mean_reward/100_episodes = -123.38; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.64, 2024-12-12 16:07:06
Episode no = 63400; won: True; iter_time_steps = 22; Q(s,a) = 423.4645201944633; score = 499.0; mean_score/100_episodes = 77.22; reward = 90.0; mean_reward/100_episodes = -159.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.58, 2024-12-12 16:07:21
Episode no = 63500; won: False; iter_time_steps = 18; Q(s,a) = 676.926419104833; score = -507.0; mean_score/100_episodes = 56.88; reward = -506.0; mean_reward/100_episodes = -171.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-12 16:07:35
Episode no = 63600; won: True; iter_time_steps = 16; Q(s,a) = 645.7731923004444; score = 505.0; mean_score/100_episodes = 97.36; reward = 96.0; mean_reward/100_episodes = -147.83; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.6, 2024-12-12 16:07:49
Episode no = 63700; won: True; iter_time_steps = 17; Q(s,a) = 606.3723115436194; score = 504.0; mean_score/100_episodes = 86.89; reward = 95.0; mean_reward/100_episodes = -154.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.59, 2024-12-12 16:08:03
Episode no = 63800; won: True; iter_time_steps = 28; Q(s,a) = 666.9553817335583; score = 493.0; mean_score/100_episodes = 96.65; reward = 84.0; mean_reward/100_episodes = -148.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.6, 2024-12-12 16:08:17
Episode no = 63900; won: True; iter_time_steps = 17; Q(s,a) = 605.8033946887581; score = 504.0; mean_score/100_episodes = 65.61; reward = 95.0; mean_reward/100_episodes = -167.23; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.57, 2024-12-12 16:08:31
Episode no = 64000; won: True; iter_time_steps = 27; Q(s,a) = 669.2853199267049; score = 494.0; mean_score/100_episodes = -64.06; reward = 85.0; mean_reward/100_episodes = -243.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.44, 2024-12-12 16:08:43
Episode no = 64100; won: False; iter_time_steps = 10; Q(s,a) = 204.87346737250843; score = -509.0; mean_score/100_episodes = 55.93; reward = -509.0; mean_reward/100_episodes = -172.68; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-12 16:08:57
Episode no = 64200; won: False; iter_time_steps = 15; Q(s,a) = 500.91124045007575; score = -504.0; mean_score/100_episodes = 75.94; reward = -503.0; mean_reward/100_episodes = -160.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.58, 2024-12-12 16:09:11
Episode no = 64300; won: False; iter_time_steps = 11; Q(s,a) = 251.44618657533618; score = -510.0; mean_score/100_episodes = 96.21; reward = -510.0; mean_reward/100_episodes = -148.82; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.6, 2024-12-12 16:09:26
Episode no = 64400; won: False; iter_time_steps = 21; Q(s,a) = 255.11381051861423; score = -510.0; mean_score/100_episodes = 115.94; reward = -509.0; mean_reward/100_episodes = -137.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.62, 2024-12-12 16:09:40
Episode no = 64500; won: True; iter_time_steps = 25; Q(s,a) = 520.0972463210471; score = 496.0; mean_score/100_episodes = 66.24; reward = 87.0; mean_reward/100_episodes = -166.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.57, 2024-12-12 16:09:54
Episode no = 64600; won: True; iter_time_steps = 18; Q(s,a) = 661.4808742014932; score = 503.0; mean_score/100_episodes = 36.21; reward = 94.0; mean_reward/100_episodes = -184.11; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.54, 2024-12-12 16:10:08
Episode no = 64700; won: False; iter_time_steps = 8; Q(s,a) = 231.84886155353553; score = -507.0; mean_score/100_episodes = 5.84; reward = -507.0; mean_reward/100_episodes = -202.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.51, 2024-12-12 16:10:21
Episode no = 64800; won: True; iter_time_steps = 27; Q(s,a) = 617.5283334687084; score = 494.0; mean_score/100_episodes = 105.71; reward = 85.0; mean_reward/100_episodes = -143.58; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.61, 2024-12-12 16:10:36
Episode no = 64900; won: True; iter_time_steps = 20; Q(s,a) = 660.2841236400245; score = 501.0; mean_score/100_episodes = 77.07; reward = 92.0; mean_reward/100_episodes = -159.77; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.58, 2024-12-12 16:10:50
Episode no = 65000; won: False; iter_time_steps = 10; Q(s,a) = 253.27945084640095; score = -509.0; mean_score/100_episodes = 66.6; reward = -509.0; mean_reward/100_episodes = -166.28; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.57, 2024-12-12 16:11:04
Episode no = 65100; won: False; iter_time_steps = 12; Q(s,a) = 241.89649306680656; score = -511.0; mean_score/100_episodes = 66.54; reward = -511.0; mean_reward/100_episodes = -165.75; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.57, 2024-12-12 16:11:18
Episode no = 65200; won: False; iter_time_steps = 18; Q(s,a) = 634.0928299996017; score = -507.0; mean_score/100_episodes = 45.92; reward = -506.0; mean_reward/100_episodes = -178.48; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-12 16:11:33
Episode no = 65300; won: False; iter_time_steps = 27; Q(s,a) = 324.5263761635118; score = -516.0; mean_score/100_episodes = -24.84; reward = -515.0; mean_reward/100_episodes = -220.67; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.48, 2024-12-12 16:11:46
Episode no = 65400; won: True; iter_time_steps = 27; Q(s,a) = 721.6890404983217; score = 494.0; mean_score/100_episodes = 105.67; reward = 85.0; mean_reward/100_episodes = -143.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.61, 2024-12-12 16:12:02
Episode no = 65500; won: False; iter_time_steps = 26; Q(s,a) = 396.98443267876866; score = -515.0; mean_score/100_episodes = 4.94; reward = -514.0; mean_reward/100_episodes = -202.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.51, 2024-12-12 16:12:16
Episode no = 65600; won: False; iter_time_steps = 8; Q(s,a) = 260.70651373279395; score = -507.0; mean_score/100_episodes = 106.08; reward = -507.0; mean_reward/100_episodes = -142.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.61, 2024-12-12 16:12:31
Episode no = 65700; won: True; iter_time_steps = 18; Q(s,a) = 808.8713778349321; score = 503.0; mean_score/100_episodes = -4.06; reward = 94.0; mean_reward/100_episodes = -207.74; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.5, 2024-12-12 16:12:46
Episode no = 65800; won: False; iter_time_steps = 14; Q(s,a) = 380.5932793371679; score = -503.0; mean_score/100_episodes = 116.65; reward = -502.0; mean_reward/100_episodes = -136.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.62, 2024-12-12 16:13:00
Episode no = 65900; won: True; iter_time_steps = 18; Q(s,a) = 654.1418829918322; score = 503.0; mean_score/100_episodes = 46.22; reward = 94.0; mean_reward/100_episodes = -177.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-12 16:13:14
Episode no = 66000; won: False; iter_time_steps = 14; Q(s,a) = 362.5729618302662; score = -503.0; mean_score/100_episodes = 85.98; reward = -502.0; mean_reward/100_episodes = -154.82; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.59, 2024-12-12 16:13:29
Episode no = 66100; won: False; iter_time_steps = 16; Q(s,a) = 276.6489257757919; score = -505.0; mean_score/100_episodes = -34.28; reward = -504.0; mean_reward/100_episodes = -226.13; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.47, 2024-12-12 16:13:42
Episode no = 66200; won: False; iter_time_steps = 21; Q(s,a) = 272.52348949216935; score = -510.0; mean_score/100_episodes = 16.02; reward = -509.0; mean_reward/100_episodes = -196.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-12 16:13:56
Episode no = 66300; won: True; iter_time_steps = 23; Q(s,a) = 513.3922062286184; score = 498.0; mean_score/100_episodes = 95.89; reward = 89.0; mean_reward/100_episodes = -149.13; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.6, 2024-12-12 16:14:13
Episode no = 66400; won: True; iter_time_steps = 20; Q(s,a) = 651.6403043384469; score = 501.0; mean_score/100_episodes = 126.7; reward = 92.0; mean_reward/100_episodes = -130.61; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.63, 2024-12-12 16:14:28
Episode no = 66500; won: False; iter_time_steps = 14; Q(s,a) = 312.2290499808492; score = -513.0; mean_score/100_episodes = 26.22; reward = -513.0; mean_reward/100_episodes = -190.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-12 16:14:42
Episode no = 66600; won: False; iter_time_steps = 14; Q(s,a) = 479.64313509412773; score = -503.0; mean_score/100_episodes = 86.22; reward = -502.0; mean_reward/100_episodes = -154.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.59, 2024-12-12 16:14:56
Episode no = 66700; won: False; iter_time_steps = 18; Q(s,a) = 717.8598904984559; score = -507.0; mean_score/100_episodes = 65.4; reward = -506.0; mean_reward/100_episodes = -167.27; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.57, 2024-12-12 16:15:12
Episode no = 66800; won: False; iter_time_steps = 20; Q(s,a) = 239.17657262136547; score = -519.0; mean_score/100_episodes = 74.99; reward = -519.0; mean_reward/100_episodes = -161.61; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.58, 2024-12-12 16:15:28
Episode no = 66900; won: True; iter_time_steps = 26; Q(s,a) = 724.6984561757587; score = 495.0; mean_score/100_episodes = 176.27; reward = 86.0; mean_reward/100_episodes = -101.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.68, 2024-12-12 16:15:43
Episode no = 67000; won: False; iter_time_steps = 26; Q(s,a) = 365.91601603769413; score = -515.0; mean_score/100_episodes = 145.62; reward = -514.0; mean_reward/100_episodes = -119.89; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.65, 2024-12-12 16:15:59
Episode no = 67100; won: True; iter_time_steps = 17; Q(s,a) = 713.1714965014252; score = 504.0; mean_score/100_episodes = 76.4; reward = 95.0; mean_reward/100_episodes = -160.6; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.58, 2024-12-12 16:16:12
Episode no = 67200; won: False; iter_time_steps = 14; Q(s,a) = 306.7287508717323; score = -513.0; mean_score/100_episodes = 35.22; reward = -513.0; mean_reward/100_episodes = -184.96; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.54, 2024-12-12 16:16:27
Episode no = 67300; won: False; iter_time_steps = 20; Q(s,a) = 321.2874132323716; score = -509.0; mean_score/100_episodes = -15.73; reward = -508.0; mean_reward/100_episodes = -215.73; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.49, 2024-12-12 16:16:41
Episode no = 67400; won: True; iter_time_steps = 22; Q(s,a) = 508.12833373156815; score = 499.0; mean_score/100_episodes = 84.7; reward = 90.0; mean_reward/100_episodes = -156.06; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.59, 2024-12-12 16:16:57
Episode no = 67500; won: True; iter_time_steps = 25; Q(s,a) = 482.42945270869075; score = 496.0; mean_score/100_episodes = 146.79; reward = 87.0; mean_reward/100_episodes = -118.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.65, 2024-12-12 16:17:11
Episode no = 67600; won: True; iter_time_steps = 18; Q(s,a) = 687.8843231919896; score = 503.0; mean_score/100_episodes = 74.71; reward = 94.0; mean_reward/100_episodes = -161.92; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.58, 2024-12-12 16:17:27
