Episode no = 100; won: False; iter_time_steps = 7; Q(s,a) = nan; score = -506.0; mean_score/100_episodes = -508.69; reward = -506.0; mean_reward/100_episodes = -508.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-15 08:46:25
Episode no = 36800; won: False; iter_time_steps = 19; Q(s,a) = 246.11637335604132; score = -508.0; mean_score/100_episodes = 323.01; reward = -507.0; mean_reward/100_episodes = -16.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-15 10:26:52
Episode no = 36900; won: True; iter_time_steps = 16; Q(s,a) = 665.4382160401717; score = 505.0; mean_score/100_episodes = 375.36; reward = 96.0; mean_reward/100_episodes = 15.66; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.88, 2024-12-15 10:27:13
Episode no = 37000; won: True; iter_time_steps = 24; Q(s,a) = 563.2809398975733; score = 497.0; mean_score/100_episodes = 395.05; reward = 88.0; mean_reward/100_episodes = 27.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.9, 2024-12-15 10:27:35
Episode no = 37100; won: True; iter_time_steps = 50; Q(s,a) = 528.8165679585964; score = 471.0; mean_score/100_episodes = 374.67; reward = 62.0; mean_reward/100_episodes = 14.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.88, 2024-12-15 10:27:57
Episode no = 37200; won: True; iter_time_steps = 21; Q(s,a) = 644.946034134821; score = 500.0; mean_score/100_episodes = 374.65; reward = 91.0; mean_reward/100_episodes = 14.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.88, 2024-12-15 10:28:19
Episode no = 37300; won: True; iter_time_steps = 24; Q(s,a) = 577.7303784099299; score = 497.0; mean_score/100_episodes = 366.66; reward = 88.0; mean_reward/100_episodes = 11.18; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.87, 2024-12-15 10:28:39
Episode no = 37400; won: True; iter_time_steps = 18; Q(s,a) = 578.6391470594392; score = 503.0; mean_score/100_episodes = 367.12; reward = 94.0; mean_reward/100_episodes = 11.62; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.87, 2024-12-15 10:28:59
Episode no = 37500; won: True; iter_time_steps = 15; Q(s,a) = 678.9622807161583; score = 506.0; mean_score/100_episodes = 396.27; reward = 97.0; mean_reward/100_episodes = 28.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.9, 2024-12-15 10:29:20
Episode no = 37600; won: True; iter_time_steps = 24; Q(s,a) = 670.8853333952809; score = 497.0; mean_score/100_episodes = 409.13; reward = 88.0; mean_reward/100_episodes = 37.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.91, 2024-12-15 10:29:39
Episode no = 37700; won: True; iter_time_steps = 19; Q(s,a) = 682.8400742705894; score = 502.0; mean_score/100_episodes = 399.92; reward = 93.0; mean_reward/100_episodes = 31.92; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.9, 2024-12-15 10:29:56
Episode no = 37800; won: True; iter_time_steps = 18; Q(s,a) = 635.6022093674685; score = 503.0; mean_score/100_episodes = 359.86; reward = 94.0; mean_reward/100_episodes = 8.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-15 10:30:13
Episode no = 37900; won: True; iter_time_steps = 27; Q(s,a) = 689.4694375306038; score = 494.0; mean_score/100_episodes = 370.01; reward = 85.0; mean_reward/100_episodes = 14.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.87, 2024-12-15 10:30:31
Episode no = 38000; won: False; iter_time_steps = 27; Q(s,a) = 456.1106979721858; score = -516.0; mean_score/100_episodes = 259.25; reward = -515.0; mean_reward/100_episodes = -51.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-15 10:30:47
Episode no = 38100; won: True; iter_time_steps = 22; Q(s,a) = 661.4825515785756; score = 499.0; mean_score/100_episodes = 168.33; reward = 90.0; mean_reward/100_episodes = -105.38; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.67, 2024-12-15 10:31:04
Episode no = 38200; won: True; iter_time_steps = 15; Q(s,a) = 702.4449205372882; score = 506.0; mean_score/100_episodes = 278.94; reward = 97.0; mean_reward/100_episodes = -39.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-15 10:31:21
Episode no = 38300; won: True; iter_time_steps = 22; Q(s,a) = 580.4633946187946; score = 499.0; mean_score/100_episodes = 168.69; reward = 90.0; mean_reward/100_episodes = -105.01; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.67, 2024-12-15 10:31:38
Episode no = 38400; won: True; iter_time_steps = 18; Q(s,a) = 706.3653702477166; score = 503.0; mean_score/100_episodes = 218.47; reward = 94.0; mean_reward/100_episodes = -75.74; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.72, 2024-12-15 10:31:55
Episode no = 38500; won: True; iter_time_steps = 22; Q(s,a) = 615.9464954277141; score = 499.0; mean_score/100_episodes = 299.63; reward = 90.0; mean_reward/100_episodes = -27.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-15 10:32:12
Episode no = 38600; won: True; iter_time_steps = 22; Q(s,a) = 698.2423707063145; score = 499.0; mean_score/100_episodes = 219.62; reward = 90.0; mean_reward/100_episodes = -74.58; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.72, 2024-12-15 10:32:27
Episode no = 38700; won: True; iter_time_steps = 16; Q(s,a) = 640.8726507215582; score = 505.0; mean_score/100_episodes = 169.12; reward = 96.0; mean_reward/100_episodes = -104.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.67, 2024-12-15 10:32:44
Episode no = 38800; won: True; iter_time_steps = 26; Q(s,a) = 583.4720359232866; score = 495.0; mean_score/100_episodes = 227.82; reward = 86.0; mean_reward/100_episodes = -70.41; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.73, 2024-12-15 10:33:01
Episode no = 38900; won: True; iter_time_steps = 17; Q(s,a) = 638.6633901353466; score = 504.0; mean_score/100_episodes = 279.4; reward = 95.0; mean_reward/100_episodes = -39.4; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-15 10:33:18
Episode no = 39000; won: False; iter_time_steps = 15; Q(s,a) = 364.7072925963401; score = -504.0; mean_score/100_episodes = 249.55; reward = -503.0; mean_reward/100_episodes = -56.95; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.75, 2024-12-15 10:33:35
Episode no = 39100; won: True; iter_time_steps = 17; Q(s,a) = 626.0452223207732; score = 504.0; mean_score/100_episodes = 249.58; reward = 95.0; mean_reward/100_episodes = -56.83; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.75, 2024-12-15 10:33:52
Episode no = 39200; won: False; iter_time_steps = 15; Q(s,a) = 316.87334799557; score = -504.0; mean_score/100_episodes = 300.45; reward = -503.0; mean_reward/100_episodes = -26.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-15 10:34:08
Episode no = 39300; won: True; iter_time_steps = 26; Q(s,a) = 510.1030520961264; score = 495.0; mean_score/100_episodes = 280.01; reward = 86.0; mean_reward/100_episodes = -38.8; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-15 10:34:24
Episode no = 39400; won: True; iter_time_steps = 23; Q(s,a) = 588.518757564709; score = 498.0; mean_score/100_episodes = 280.34; reward = 89.0; mean_reward/100_episodes = -38.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-15 10:34:40
Episode no = 39500; won: True; iter_time_steps = 16; Q(s,a) = 628.9135963618379; score = 505.0; mean_score/100_episodes = 279.97; reward = 96.0; mean_reward/100_episodes = -38.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-15 10:34:57
Episode no = 39600; won: True; iter_time_steps = 18; Q(s,a) = 621.462458687805; score = 503.0; mean_score/100_episodes = 278.63; reward = 94.0; mean_reward/100_episodes = -40.06; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-15 10:35:14
Episode no = 39700; won: True; iter_time_steps = 17; Q(s,a) = 630.4022715396067; score = 504.0; mean_score/100_episodes = 350.12; reward = 95.0; mean_reward/100_episodes = 2.61; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-15 10:35:31
Episode no = 39800; won: False; iter_time_steps = 27; Q(s,a) = 311.29187511922214; score = -516.0; mean_score/100_episodes = 268.91; reward = -515.0; mean_reward/100_episodes = -45.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-15 10:35:49
Episode no = 39900; won: True; iter_time_steps = 23; Q(s,a) = 594.2805769422396; score = 498.0; mean_score/100_episodes = 259.62; reward = 89.0; mean_reward/100_episodes = -50.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-15 10:36:05
Episode no = 40000; won: False; iter_time_steps = 14; Q(s,a) = 460.2575908157933; score = -503.0; mean_score/100_episodes = 340.36; reward = -502.0; mean_reward/100_episodes = -3.04; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-15 10:36:22
Episode no = 40100; won: True; iter_time_steps = 24; Q(s,a) = 661.758868263076; score = 497.0; mean_score/100_episodes = 318.53; reward = 88.0; mean_reward/100_episodes = -16.68; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-15 10:36:41
Episode no = 40200; won: True; iter_time_steps = 18; Q(s,a) = 660.2132112785794; score = 503.0; mean_score/100_episodes = 349.0; reward = 94.0; mean_reward/100_episodes = 1.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-15 10:36:59
Episode no = 40300; won: True; iter_time_steps = 16; Q(s,a) = 656.431612709686; score = 505.0; mean_score/100_episodes = 298.25; reward = 96.0; mean_reward/100_episodes = -28.78; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-15 10:37:17
Episode no = 40400; won: True; iter_time_steps = 17; Q(s,a) = 642.3432390363232; score = 504.0; mean_score/100_episodes = 389.21; reward = 95.0; mean_reward/100_episodes = 25.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.89, 2024-12-15 10:37:36
Episode no = 40500; won: True; iter_time_steps = 18; Q(s,a) = 592.662531770492; score = 503.0; mean_score/100_episodes = 346.83; reward = 94.0; mean_reward/100_episodes = -0.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-15 10:37:56
Episode no = 40600; won: True; iter_time_steps = 46; Q(s,a) = 579.6247838967279; score = 475.0; mean_score/100_episodes = 326.33; reward = 66.0; mean_reward/100_episodes = -12.98; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-15 10:38:16
Episode no = 40700; won: True; iter_time_steps = 16; Q(s,a) = 598.4525134844105; score = 505.0; mean_score/100_episodes = 356.51; reward = 96.0; mean_reward/100_episodes = 4.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-15 10:38:36
Episode no = 40800; won: True; iter_time_steps = 26; Q(s,a) = 624.4690485903037; score = 495.0; mean_score/100_episodes = 404.17; reward = 86.0; mean_reward/100_episodes = 32.05; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.91, 2024-12-15 10:38:59
Episode no = 40900; won: True; iter_time_steps = 32; Q(s,a) = 575.6799558603874; score = 489.0; mean_score/100_episodes = 353.86; reward = 80.0; mean_reward/100_episodes = 2.23; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-15 10:39:21
Episode no = 41000; won: True; iter_time_steps = 20; Q(s,a) = 623.9291667175961; score = 501.0; mean_score/100_episodes = 404.79; reward = 92.0; mean_reward/100_episodes = 32.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.91, 2024-12-15 10:39:43
Episode no = 41100; won: False; iter_time_steps = 29; Q(s,a) = 421.52291611720887; score = -518.0; mean_score/100_episodes = 345.83; reward = -517.0; mean_reward/100_episodes = -1.67; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-15 10:40:04
Episode no = 41200; won: True; iter_time_steps = 16; Q(s,a) = 583.1078291411044; score = 505.0; mean_score/100_episodes = 347.16; reward = 96.0; mean_reward/100_episodes = -0.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-15 10:40:23
Episode no = 41300; won: True; iter_time_steps = 17; Q(s,a) = 561.6566427240793; score = 504.0; mean_score/100_episodes = 357.56; reward = 95.0; mean_reward/100_episodes = 5.94; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-15 10:40:43
Episode no = 41400; won: True; iter_time_steps = 20; Q(s,a) = 659.7057834842585; score = 501.0; mean_score/100_episodes = 337.64; reward = 92.0; mean_reward/100_episodes = -5.78; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-15 10:41:02
Episode no = 41500; won: True; iter_time_steps = 16; Q(s,a) = 656.4769501461175; score = 505.0; mean_score/100_episodes = 287.22; reward = 96.0; mean_reward/100_episodes = -35.7; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-15 10:41:20
Episode no = 41600; won: True; iter_time_steps = 19; Q(s,a) = 592.2941976339761; score = 502.0; mean_score/100_episodes = 369.17; reward = 93.0; mean_reward/100_episodes = 13.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.87, 2024-12-15 10:41:38
Episode no = 41700; won: True; iter_time_steps = 19; Q(s,a) = 682.4771598596561; score = 502.0; mean_score/100_episodes = 338.68; reward = 93.0; mean_reward/100_episodes = -4.74; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-15 10:41:56
Episode no = 41800; won: True; iter_time_steps = 17; Q(s,a) = 671.760994657013; score = 504.0; mean_score/100_episodes = 329.21; reward = 95.0; mean_reward/100_episodes = -10.15; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-15 10:42:13
Episode no = 41900; won: True; iter_time_steps = 18; Q(s,a) = 658.2104352623746; score = 503.0; mean_score/100_episodes = 338.04; reward = 94.0; mean_reward/100_episodes = -5.39; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-15 10:42:32
Episode no = 42000; won: False; iter_time_steps = 17; Q(s,a) = 427.62612776971275; score = -506.0; mean_score/100_episodes = 317.96; reward = -505.0; mean_reward/100_episodes = -17.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-15 10:42:50
Episode no = 42100; won: True; iter_time_steps = 25; Q(s,a) = 576.0193003937887; score = 496.0; mean_score/100_episodes = 317.84; reward = 87.0; mean_reward/100_episodes = -17.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-15 10:43:08
Episode no = 42200; won: True; iter_time_steps = 16; Q(s,a) = 579.728453700417; score = 505.0; mean_score/100_episodes = 348.95; reward = 96.0; mean_reward/100_episodes = 1.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-15 10:43:26
Episode no = 42300; won: False; iter_time_steps = 21; Q(s,a) = 408.2299899685328; score = -510.0; mean_score/100_episodes = 359.23; reward = -509.0; mean_reward/100_episodes = 7.61; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-15 10:43:44
Episode no = 42400; won: False; iter_time_steps = 17; Q(s,a) = 310.08435091779444; score = -506.0; mean_score/100_episodes = 358.86; reward = -505.0; mean_reward/100_episodes = 7.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-15 10:44:02
Episode no = 42500; won: True; iter_time_steps = 16; Q(s,a) = 668.542567136753; score = 505.0; mean_score/100_episodes = 295.23; reward = 96.0; mean_reward/100_episodes = -31.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-15 10:44:23
Episode no = 42600; won: False; iter_time_steps = 25; Q(s,a) = 444.80524266722074; score = -514.0; mean_score/100_episodes = 347.1; reward = -513.0; mean_reward/100_episodes = 0.0; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-15 10:44:42
Episode no = 42700; won: True; iter_time_steps = 26; Q(s,a) = 624.4578716037558; score = 495.0; mean_score/100_episodes = 344.72; reward = 86.0; mean_reward/100_episodes = -2.79; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-15 10:45:04
Episode no = 42800; won: True; iter_time_steps = 17; Q(s,a) = 659.5766568099327; score = 504.0; mean_score/100_episodes = 343.49; reward = 95.0; mean_reward/100_episodes = -3.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-15 10:45:28
Episode no = 42900; won: True; iter_time_steps = 29; Q(s,a) = 408.1134643346175; score = 492.0; mean_score/100_episodes = 355.2; reward = 83.0; mean_reward/100_episodes = 3.6; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-15 10:45:50
Episode no = 43000; won: True; iter_time_steps = 15; Q(s,a) = 660.3568712819975; score = 506.0; mean_score/100_episodes = 284.52; reward = 97.0; mean_reward/100_episodes = -38.4; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-15 10:46:11
Episode no = 43100; won: True; iter_time_steps = 18; Q(s,a) = 591.699740779082; score = 503.0; mean_score/100_episodes = 385.46; reward = 94.0; mean_reward/100_episodes = 21.55; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.89, 2024-12-15 10:46:32
Episode no = 43200; won: True; iter_time_steps = 19; Q(s,a) = 597.9194232226431; score = 502.0; mean_score/100_episodes = 336.18; reward = 93.0; mean_reward/100_episodes = -7.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-15 10:46:52
Episode no = 43300; won: True; iter_time_steps = 16; Q(s,a) = 628.3705404228823; score = 505.0; mean_score/100_episodes = 317.73; reward = 96.0; mean_reward/100_episodes = -17.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-15 10:47:10
Episode no = 43400; won: True; iter_time_steps = 16; Q(s,a) = 647.3913298286718; score = 505.0; mean_score/100_episodes = 398.79; reward = 96.0; mean_reward/100_episodes = 30.79; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.9, 2024-12-15 10:47:29
Episode no = 43500; won: False; iter_time_steps = 18; Q(s,a) = 596.1504091153882; score = -507.0; mean_score/100_episodes = 356.6; reward = -506.0; mean_reward/100_episodes = 4.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-15 10:47:49
Episode no = 43600; won: True; iter_time_steps = 19; Q(s,a) = 581.2989000026971; score = 502.0; mean_score/100_episodes = 328.35; reward = 93.0; mean_reward/100_episodes = -10.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-15 10:48:07
Episode no = 43700; won: False; iter_time_steps = 18; Q(s,a) = 245.17863253084295; score = -517.0; mean_score/100_episodes = 298.1; reward = -517.0; mean_reward/100_episodes = -28.94; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-15 10:48:25
Episode no = 43800; won: True; iter_time_steps = 27; Q(s,a) = 502.4819157040094; score = 494.0; mean_score/100_episodes = 378.21; reward = 85.0; mean_reward/100_episodes = 18.41; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.88, 2024-12-15 10:48:43
Episode no = 43900; won: True; iter_time_steps = 22; Q(s,a) = 589.531050102317; score = 499.0; mean_score/100_episodes = 376.69; reward = 90.0; mean_reward/100_episodes = 16.89; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.88, 2024-12-15 10:49:04
Episode no = 44000; won: True; iter_time_steps = 17; Q(s,a) = 622.3162291334079; score = 504.0; mean_score/100_episodes = 346.69; reward = 95.0; mean_reward/100_episodes = -0.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-15 10:49:24
Episode no = 44100; won: True; iter_time_steps = 31; Q(s,a) = 532.5072923994801; score = 490.0; mean_score/100_episodes = 303.05; reward = 81.0; mean_reward/100_episodes = -28.06; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-15 10:49:47
Episode no = 44200; won: True; iter_time_steps = 29; Q(s,a) = 532.7027775068618; score = 492.0; mean_score/100_episodes = 304.97; reward = 83.0; mean_reward/100_episodes = -26.15; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-15 10:50:08
Episode no = 44300; won: True; iter_time_steps = 22; Q(s,a) = 549.1276405711386; score = 499.0; mean_score/100_episodes = 294.21; reward = 90.0; mean_reward/100_episodes = -32.79; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-15 10:50:30
Episode no = 44400; won: True; iter_time_steps = 20; Q(s,a) = 560.4189413809814; score = 501.0; mean_score/100_episodes = 312.79; reward = 92.0; mean_reward/100_episodes = -22.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-15 10:50:54
Episode no = 44500; won: False; iter_time_steps = 21; Q(s,a) = 264.07051227615574; score = -510.0; mean_score/100_episodes = 325.36; reward = -509.0; mean_reward/100_episodes = -13.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-15 10:51:15
Episode no = 44600; won: True; iter_time_steps = 20; Q(s,a) = 541.4382841472456; score = 501.0; mean_score/100_episodes = 344.6; reward = 92.0; mean_reward/100_episodes = -2.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-15 10:51:37
Episode no = 44700; won: True; iter_time_steps = 19; Q(s,a) = 548.6176929296042; score = 502.0; mean_score/100_episodes = 315.52; reward = 93.0; mean_reward/100_episodes = -19.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-15 10:51:58
Episode no = 44800; won: True; iter_time_steps = 16; Q(s,a) = 557.0355205337723; score = 505.0; mean_score/100_episodes = 313.17; reward = 96.0; mean_reward/100_episodes = -22.04; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-15 10:52:21
Episode no = 44900; won: True; iter_time_steps = 30; Q(s,a) = 422.20721548803635; score = 491.0; mean_score/100_episodes = 272.6; reward = 82.0; mean_reward/100_episodes = -46.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-15 10:52:44
