Episode no = 100; won: False; iter_time_steps = 9; Q(s,a) = nan; score = -508.0; mean_score/100_episodes = -509.13; reward = -508.0; mean_reward/100_episodes = -509.11; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-20 09:22:08
Episode no = 60000; won: False; iter_time_steps = 10; Q(s,a) = -6.347652806145718; score = -509.0; mean_score/100_episodes = -380.2; reward = -509.0; mean_reward/100_episodes = -431.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.13, 2024-12-20 11:20:20
Episode no = 60100; won: False; iter_time_steps = 6; Q(s,a) = -8.299756749358451; score = -505.0; mean_score/100_episodes = -320.72; reward = -505.0; mean_reward/100_episodes = -396.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.19, 2024-12-20 11:20:27
Episode no = 60200; won: False; iter_time_steps = 9; Q(s,a) = -7.633466239303746; score = -508.0; mean_score/100_episodes = -381.84; reward = -508.0; mean_reward/100_episodes = -432.27; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.13, 2024-12-20 11:20:35
Episode no = 60300; won: True; iter_time_steps = 30; Q(s,a) = 14.280989157269165; score = 491.0; mean_score/100_episodes = -313.93; reward = 82.0; mean_reward/100_episodes = -393.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.2, 2024-12-20 11:20:43
Episode no = 60400; won: True; iter_time_steps = 34; Q(s,a) = 16.20903571282331; score = 487.0; mean_score/100_episodes = -262.53; reward = 78.0; mean_reward/100_episodes = -361.89; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.25, 2024-12-20 11:20:52
Episode no = 60500; won: False; iter_time_steps = 19; Q(s,a) = -9.642363446018075; score = -518.0; mean_score/100_episodes = -362.81; reward = -518.0; mean_reward/100_episodes = -421.48; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.15, 2024-12-20 11:21:00
Episode no = 60600; won: True; iter_time_steps = 26; Q(s,a) = 3.7697163759706056; score = 495.0; mean_score/100_episodes = -395.52; reward = 86.0; mean_reward/100_episodes = -443.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.12, 2024-12-20 11:21:09
Episode no = 60700; won: False; iter_time_steps = 11; Q(s,a) = -5.056423606221582; score = -510.0; mean_score/100_episodes = -350.8; reward = -510.0; mean_reward/100_episodes = -413.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.16, 2024-12-20 11:21:16
Episode no = 60800; won: False; iter_time_steps = 8; Q(s,a) = -7.551628455223192; score = -507.0; mean_score/100_episodes = -279.37; reward = -507.0; mean_reward/100_episodes = -370.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.23, 2024-12-20 11:21:23
Episode no = 60900; won: False; iter_time_steps = 15; Q(s,a) = -1.7016006397585213; score = -504.0; mean_score/100_episodes = -412.89; reward = -492.0; mean_reward/100_episodes = -451.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.1, 2024-12-20 11:21:31
Episode no = 61000; won: True; iter_time_steps = 38; Q(s,a) = 1.4542677853711536; score = 483.0; mean_score/100_episodes = -341.73; reward = 74.0; mean_reward/100_episodes = -409.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.17, 2024-12-20 11:21:39
Episode no = 61100; won: False; iter_time_steps = 15; Q(s,a) = 2.2638280628409193; score = -504.0; mean_score/100_episodes = -299.89; reward = -492.0; mean_reward/100_episodes = -383.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.21, 2024-12-20 11:21:46
Episode no = 61200; won: False; iter_time_steps = 14; Q(s,a) = 1.487602811300999; score = -513.0; mean_score/100_episodes = -361.21; reward = -513.0; mean_reward/100_episodes = -419.94; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.15, 2024-12-20 11:21:54
Episode no = 61300; won: False; iter_time_steps = 5; Q(s,a) = -9.080584407322574; score = -504.0; mean_score/100_episodes = -434.76; reward = -504.0; mean_reward/100_episodes = -466.55; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.08, 2024-12-20 11:22:02
Episode no = 61400; won: False; iter_time_steps = 13; Q(s,a) = 1.0262139814576101; score = -502.0; mean_score/100_episodes = -520.26; reward = -501.0; mean_reward/100_episodes = -519.25; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 11:22:13
Episode no = 61500; won: True; iter_time_steps = 26; Q(s,a) = 2.908851247115046; score = 495.0; mean_score/100_episodes = -340.94; reward = 86.0; mean_reward/100_episodes = -408.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.17, 2024-12-20 11:22:20
Episode no = 61600; won: False; iter_time_steps = 9; Q(s,a) = -10.21979194875533; score = -508.0; mean_score/100_episodes = -361.17; reward = -508.0; mean_reward/100_episodes = -420.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.15, 2024-12-20 11:22:28
Episode no = 61700; won: False; iter_time_steps = 13; Q(s,a) = -4.105014963524112; score = -512.0; mean_score/100_episodes = -260.61; reward = -512.0; mean_reward/100_episodes = -360.72; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.25, 2024-12-20 11:22:35
Episode no = 61800; won: False; iter_time_steps = 17; Q(s,a) = 1.1993040807219062; score = -506.0; mean_score/100_episodes = -292.26; reward = -505.0; mean_reward/100_episodes = -379.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.22, 2024-12-20 11:22:44
Episode no = 61900; won: False; iter_time_steps = 66; Q(s,a) = -0.006444100641802675; score = -555.0; mean_score/100_episodes = -402.59; reward = -554.0; mean_reward/100_episodes = -446.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.11, 2024-12-20 11:22:52
Episode no = 62000; won: False; iter_time_steps = 23; Q(s,a) = 1.6246220234644664; score = -512.0; mean_score/100_episodes = -363.14; reward = -511.0; mean_reward/100_episodes = -422.27; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.15, 2024-12-20 11:23:00
Episode no = 62100; won: True; iter_time_steps = 22; Q(s,a) = 1.8531202588488889; score = 499.0; mean_score/100_episodes = -292.26; reward = 90.0; mean_reward/100_episodes = -380.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.22, 2024-12-20 11:23:08
Episode no = 62200; won: True; iter_time_steps = 22; Q(s,a) = 2.6664377469370426; score = 499.0; mean_score/100_episodes = -372.5; reward = 90.0; mean_reward/100_episodes = -427.09; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.14, 2024-12-20 11:23:16
Episode no = 62300; won: False; iter_time_steps = 9; Q(s,a) = -7.6044011332426; score = -508.0; mean_score/100_episodes = -311.88; reward = -508.0; mean_reward/100_episodes = -392.11; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.2, 2024-12-20 11:23:23
Episode no = 62400; won: False; iter_time_steps = 6; Q(s,a) = -10.215327172830644; score = -505.0; mean_score/100_episodes = -299.53; reward = -505.0; mean_reward/100_episodes = -383.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.21, 2024-12-20 11:23:30
Episode no = 62500; won: False; iter_time_steps = 19; Q(s,a) = 2.552520176113512; score = -508.0; mean_score/100_episodes = -311.74; reward = -507.0; mean_reward/100_episodes = -392.05; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.2, 2024-12-20 11:23:38
Episode no = 62600; won: False; iter_time_steps = 13; Q(s,a) = -10.319422524156415; score = -512.0; mean_score/100_episodes = -351.18; reward = -512.0; mean_reward/100_episodes = -414.19; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.16, 2024-12-20 11:23:46
Episode no = 62700; won: False; iter_time_steps = 9; Q(s,a) = -7.505923316131765; score = -508.0; mean_score/100_episodes = -352.32; reward = -508.0; mean_reward/100_episodes = -415.92; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.16, 2024-12-20 11:23:54
Episode no = 62800; won: False; iter_time_steps = 15; Q(s,a) = 2.766927771043253; score = -504.0; mean_score/100_episodes = -290.67; reward = -492.0; mean_reward/100_episodes = -378.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.22, 2024-12-20 11:24:01
Episode no = 62900; won: True; iter_time_steps = 34; Q(s,a) = -0.23112781738749505; score = 487.0; mean_score/100_episodes = -311.73; reward = 78.0; mean_reward/100_episodes = -391.21; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.2, 2024-12-20 11:24:10
Episode no = 63000; won: False; iter_time_steps = 44; Q(s,a) = -2.406942534176217; score = -533.0; mean_score/100_episodes = -261.99; reward = -532.0; mean_reward/100_episodes = -362.19; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.25, 2024-12-20 11:24:18
Episode no = 63100; won: False; iter_time_steps = 31; Q(s,a) = -2.3033947100695813; score = -520.0; mean_score/100_episodes = -392.9; reward = -519.0; mean_reward/100_episodes = -439.95; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.12, 2024-12-20 11:24:26
Episode no = 63200; won: False; iter_time_steps = 7; Q(s,a) = -9.565819206801093; score = -506.0; mean_score/100_episodes = -383.67; reward = -506.0; mean_reward/100_episodes = -435.07; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.13, 2024-12-20 11:24:35
Episode no = 63300; won: False; iter_time_steps = 15; Q(s,a) = -11.037645191873168; score = -514.0; mean_score/100_episodes = -303.22; reward = -514.0; mean_reward/100_episodes = -387.52; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.21, 2024-12-20 11:24:44
Episode no = 63400; won: False; iter_time_steps = 16; Q(s,a) = 0.08481150404600185; score = -505.0; mean_score/100_episodes = -380.44; reward = -504.0; mean_reward/100_episodes = -431.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.13, 2024-12-20 11:24:51
Episode no = 63500; won: False; iter_time_steps = 5; Q(s,a) = -10.247985593752688; score = -504.0; mean_score/100_episodes = -300.82; reward = -504.0; mean_reward/100_episodes = -384.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.21, 2024-12-20 11:24:57
Episode no = 63600; won: False; iter_time_steps = 11; Q(s,a) = -5.503459223072087; score = -510.0; mean_score/100_episodes = -362.42; reward = -510.0; mean_reward/100_episodes = -422.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.15, 2024-12-20 11:25:05
Episode no = 63700; won: False; iter_time_steps = 15; Q(s,a) = -2.976959448761912; score = -504.0; mean_score/100_episodes = -339.51; reward = -492.0; mean_reward/100_episodes = -407.25; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.17, 2024-12-20 11:25:12
Episode no = 63800; won: True; iter_time_steps = 26; Q(s,a) = 3.451994724045823; score = 495.0; mean_score/100_episodes = -329.94; reward = 86.0; mean_reward/100_episodes = -401.23; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.18, 2024-12-20 11:25:19
Episode no = 63900; won: False; iter_time_steps = 15; Q(s,a) = 0.08097026262816968; score = -504.0; mean_score/100_episodes = -239.82; reward = -492.0; mean_reward/100_episodes = -348.85; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.27, 2024-12-20 11:25:27
Episode no = 64000; won: False; iter_time_steps = 14; Q(s,a) = 1.5287198253171823; score = -503.0; mean_score/100_episodes = -300.15; reward = -502.0; mean_reward/100_episodes = -384.09; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.21, 2024-12-20 11:25:35
Episode no = 64100; won: False; iter_time_steps = 27; Q(s,a) = 2.9618623026517867; score = -516.0; mean_score/100_episodes = -468.84; reward = -515.0; mean_reward/100_episodes = -488.65; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.05, 2024-12-20 11:25:45
Episode no = 64200; won: True; iter_time_steps = 22; Q(s,a) = 3.950160470773036; score = 499.0; mean_score/100_episodes = -340.39; reward = 90.0; mean_reward/100_episodes = -408.39; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.17, 2024-12-20 11:25:52
Episode no = 64300; won: False; iter_time_steps = 38; Q(s,a) = 84.00008441124491; score = -527.0; mean_score/100_episodes = -421.33; reward = -526.0; mean_reward/100_episodes = -456.25; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.09, 2024-12-20 11:25:59
Episode no = 64400; won: False; iter_time_steps = 6; Q(s,a) = -8.663232156114509; score = -505.0; mean_score/100_episodes = -291.7; reward = -505.0; mean_reward/100_episodes = -379.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.22, 2024-12-20 11:26:07
Episode no = 64500; won: False; iter_time_steps = 15; Q(s,a) = -2.7692735614557975; score = -504.0; mean_score/100_episodes = -445.23; reward = -492.0; mean_reward/100_episodes = -471.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.07, 2024-12-20 11:26:16
Episode no = 64600; won: False; iter_time_steps = 7; Q(s,a) = -6.528768901517183; score = -506.0; mean_score/100_episodes = -348.62; reward = -506.0; mean_reward/100_episodes = -411.58; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.16, 2024-12-20 11:26:23
Episode no = 64700; won: False; iter_time_steps = 15; Q(s,a) = -2.764114789755396; score = -504.0; mean_score/100_episodes = -379.76; reward = -492.0; mean_reward/100_episodes = -430.12; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.13, 2024-12-20 11:26:29
Episode no = 64800; won: False; iter_time_steps = 20; Q(s,a) = 3.9460347066696455; score = -509.0; mean_score/100_episodes = -422.94; reward = -508.0; mean_reward/100_episodes = -458.04; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.09, 2024-12-20 11:26:37
Episode no = 64900; won: True; iter_time_steps = 22; Q(s,a) = 2.959824857501217; score = 499.0; mean_score/100_episodes = -299.22; reward = 90.0; mean_reward/100_episodes = -383.48; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.21, 2024-12-20 11:26:44
Episode no = 65000; won: False; iter_time_steps = 15; Q(s,a) = -2.2707807139822935; score = -504.0; mean_score/100_episodes = -319.25; reward = -492.0; mean_reward/100_episodes = -395.07; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.19, 2024-12-20 11:26:51
Episode no = 65100; won: True; iter_time_steps = 48; Q(s,a) = 65.25797563990368; score = 473.0; mean_score/100_episodes = -458.15; reward = 64.0; mean_reward/100_episodes = -481.46; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.06, 2024-12-20 11:27:01
Episode no = 65200; won: False; iter_time_steps = 19; Q(s,a) = 0.717841590543302; score = -508.0; mean_score/100_episodes = -280.9; reward = -507.0; mean_reward/100_episodes = -373.62; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.23, 2024-12-20 11:27:10
Episode no = 65300; won: False; iter_time_steps = 23; Q(s,a) = 3.669432490675066; score = -512.0; mean_score/100_episodes = -311.53; reward = -511.0; mean_reward/100_episodes = -391.09; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.2, 2024-12-20 11:27:17
Episode no = 65400; won: True; iter_time_steps = 26; Q(s,a) = 2.7142416969761083; score = 495.0; mean_score/100_episodes = -259.46; reward = 86.0; mean_reward/100_episodes = -359.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.25, 2024-12-20 11:27:25
Episode no = 65500; won: False; iter_time_steps = 11; Q(s,a) = -6.383735915313884; score = -510.0; mean_score/100_episodes = -269.76; reward = -510.0; mean_reward/100_episodes = -365.72; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.24, 2024-12-20 11:27:33
Episode no = 65600; won: True; iter_time_steps = 22; Q(s,a) = 3.980201983940073; score = 499.0; mean_score/100_episodes = -344.24; reward = 90.0; mean_reward/100_episodes = -411.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.17, 2024-12-20 11:27:41
Episode no = 65700; won: False; iter_time_steps = 7; Q(s,a) = -9.783723197360539; score = -506.0; mean_score/100_episodes = -322.15; reward = -506.0; mean_reward/100_episodes = -398.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.19, 2024-12-20 11:27:49
Episode no = 65800; won: False; iter_time_steps = 9; Q(s,a) = -7.052790882449505; score = -508.0; mean_score/100_episodes = -331.05; reward = -508.0; mean_reward/100_episodes = -402.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.18, 2024-12-20 11:27:56
Episode no = 65900; won: False; iter_time_steps = 43; Q(s,a) = -1.4375296361376577; score = -532.0; mean_score/100_episodes = -258.51; reward = -531.0; mean_reward/100_episodes = -358.61; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.25, 2024-12-20 11:28:03
Episode no = 66000; won: False; iter_time_steps = 19; Q(s,a) = 3.0634215744320614; score = -508.0; mean_score/100_episodes = -351.07; reward = -496.0; mean_reward/100_episodes = -414.48; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.16, 2024-12-20 11:28:11
Episode no = 66100; won: False; iter_time_steps = 23; Q(s,a) = 38.60142169732061; score = -512.0; mean_score/100_episodes = -300.74; reward = -511.0; mean_reward/100_episodes = -384.0; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.21, 2024-12-20 11:28:19
Episode no = 66200; won: True; iter_time_steps = 26; Q(s,a) = 1.5165351315489235; score = 495.0; mean_score/100_episodes = -289.87; reward = 86.0; mean_reward/100_episodes = -377.65; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.22, 2024-12-20 11:28:26
Episode no = 66300; won: False; iter_time_steps = 15; Q(s,a) = -1.3773962568438096; score = -504.0; mean_score/100_episodes = -321.85; reward = -492.0; mean_reward/100_episodes = -397.41; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.19, 2024-12-20 11:28:34
Episode no = 66400; won: True; iter_time_steps = 26; Q(s,a) = 0.7472306495552228; score = 495.0; mean_score/100_episodes = -292.51; reward = 86.0; mean_reward/100_episodes = -380.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.22, 2024-12-20 11:28:43
Episode no = 66500; won: False; iter_time_steps = 20; Q(s,a) = -7.6123918116358755; score = -519.0; mean_score/100_episodes = -353.37; reward = -519.0; mean_reward/100_episodes = -417.11; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.16, 2024-12-20 11:28:52
Episode no = 66600; won: False; iter_time_steps = 15; Q(s,a) = -2.915215691559685; score = -504.0; mean_score/100_episodes = -268.99; reward = -492.0; mean_reward/100_episodes = -365.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.24, 2024-12-20 11:28:59
Episode no = 66700; won: True; iter_time_steps = 26; Q(s,a) = 3.2857796317217547; score = 495.0; mean_score/100_episodes = -342.97; reward = 86.0; mean_reward/100_episodes = -409.79; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.17, 2024-12-20 11:29:07
Episode no = 66800; won: False; iter_time_steps = 23; Q(s,a) = 1.5832838586296105; score = -512.0; mean_score/100_episodes = -331.48; reward = -511.0; mean_reward/100_episodes = -402.42; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.18, 2024-12-20 11:29:15
Episode no = 66900; won: False; iter_time_steps = 15; Q(s,a) = -1.8174414027904295; score = -504.0; mean_score/100_episodes = -422.64; reward = -492.0; mean_reward/100_episodes = -456.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.09, 2024-12-20 11:29:23
Episode no = 67000; won: False; iter_time_steps = 13; Q(s,a) = -0.12421870317684613; score = -502.0; mean_score/100_episodes = -372.96; reward = -501.0; mean_reward/100_episodes = -428.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.14, 2024-12-20 11:29:31
Episode no = 67100; won: False; iter_time_steps = 15; Q(s,a) = 0.046796463918973574; score = -504.0; mean_score/100_episodes = -348.05; reward = -492.0; mean_reward/100_episodes = -411.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.16, 2024-12-20 11:29:37
Episode no = 67200; won: False; iter_time_steps = 12; Q(s,a) = -0.8686094925888869; score = -511.0; mean_score/100_episodes = -330.38; reward = -511.0; mean_reward/100_episodes = -401.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.18, 2024-12-20 11:29:44
Episode no = 67300; won: False; iter_time_steps = 89; Q(s,a) = 2.660770869390348; score = -578.0; mean_score/100_episodes = -444.94; reward = -577.0; mean_reward/100_episodes = -471.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.07, 2024-12-20 11:29:54
Episode no = 67400; won: True; iter_time_steps = 26; Q(s,a) = 2.8604163134381526; score = 495.0; mean_score/100_episodes = -239.48; reward = 86.0; mean_reward/100_episodes = -348.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.27, 2024-12-20 11:30:02
Episode no = 67500; won: False; iter_time_steps = 14; Q(s,a) = -2.0842315845224326; score = -513.0; mean_score/100_episodes = -370.24; reward = -513.0; mean_reward/100_episodes = -425.01; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.14, 2024-12-20 11:30:08
Episode no = 67600; won: False; iter_time_steps = 15; Q(s,a) = -2.4397964465993125; score = -504.0; mean_score/100_episodes = -353.84; reward = -492.0; mean_reward/100_episodes = -417.15; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.16, 2024-12-20 11:30:17
Episode no = 67700; won: False; iter_time_steps = 22; Q(s,a) = 73.04919398727161; score = -511.0; mean_score/100_episodes = -392.71; reward = -510.0; mean_reward/100_episodes = -439.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.12, 2024-12-20 11:30:25
Episode no = 67800; won: False; iter_time_steps = 16; Q(s,a) = -3.2863499922809365; score = -515.0; mean_score/100_episodes = -318.81; reward = -515.0; mean_reward/100_episodes = -394.89; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.19, 2024-12-20 11:30:32
Episode no = 67900; won: False; iter_time_steps = 15; Q(s,a) = -2.535151703456072; score = -504.0; mean_score/100_episodes = -277.74; reward = -492.0; mean_reward/100_episodes = -369.61; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.23, 2024-12-20 11:30:38
Episode no = 68000; won: False; iter_time_steps = 18; Q(s,a) = -0.7026140166792552; score = -507.0; mean_score/100_episodes = -309.97; reward = -506.0; mean_reward/100_episodes = -389.89; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.2, 2024-12-20 11:30:46
Episode no = 68100; won: False; iter_time_steps = 15; Q(s,a) = -3.246488158843556; score = -504.0; mean_score/100_episodes = -232.05; reward = -492.0; mean_reward/100_episodes = -344.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.28, 2024-12-20 11:30:54
