Episode no = 100; won: False; iter_time_steps = 10; Q(s,a) = nan; score = -509.0; mean_score/100_episodes = -509.46; reward = -509.0; mean_reward/100_episodes = -509.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-10 14:15:41
Episode no = 28400; won: False; iter_time_steps = 15; Q(s,a) = 351.9833868636978; score = -504.0; mean_score/100_episodes = 259.86; reward = -503.0; mean_reward/100_episodes = -50.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-10 15:21:30
Episode no = 28500; won: True; iter_time_steps = 20; Q(s,a) = 567.2424990646708; score = 501.0; mean_score/100_episodes = 198.27; reward = 92.0; mean_reward/100_episodes = -87.78; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.7, 2024-12-10 15:21:44
Episode no = 28600; won: True; iter_time_steps = 20; Q(s,a) = 545.9664961879262; score = 501.0; mean_score/100_episodes = 279.46; reward = 92.0; mean_reward/100_episodes = -39.38; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-10 15:21:59
Episode no = 28700; won: True; iter_time_steps = 19; Q(s,a) = 575.7185776057788; score = 502.0; mean_score/100_episodes = 199.68; reward = 93.0; mean_reward/100_episodes = -86.21; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.7, 2024-12-10 15:22:12
Episode no = 28800; won: True; iter_time_steps = 17; Q(s,a) = 661.5118932779951; score = 504.0; mean_score/100_episodes = 239.66; reward = 95.0; mean_reward/100_episodes = -62.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.74, 2024-12-10 15:22:26
Episode no = 28900; won: True; iter_time_steps = 20; Q(s,a) = 568.0080098782357; score = 501.0; mean_score/100_episodes = 320.17; reward = 92.0; mean_reward/100_episodes = -14.82; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-10 15:22:40
Episode no = 29000; won: True; iter_time_steps = 20; Q(s,a) = 555.405429187577; score = 501.0; mean_score/100_episodes = 330.24; reward = 92.0; mean_reward/100_episodes = -8.77; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-10 15:22:55
Episode no = 29100; won: True; iter_time_steps = 16; Q(s,a) = 674.2682747957201; score = 505.0; mean_score/100_episodes = 269.62; reward = 96.0; mean_reward/100_episodes = -45.0; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-10 15:23:09
Episode no = 29200; won: True; iter_time_steps = 23; Q(s,a) = 546.237827577538; score = 498.0; mean_score/100_episodes = 350.27; reward = 89.0; mean_reward/100_episodes = 2.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-10 15:23:23
Episode no = 29300; won: True; iter_time_steps = 30; Q(s,a) = 690.4316480015458; score = 491.0; mean_score/100_episodes = 329.84; reward = 82.0; mean_reward/100_episodes = -9.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-10 15:23:38
Episode no = 29400; won: True; iter_time_steps = 17; Q(s,a) = 657.195900123932; score = 504.0; mean_score/100_episodes = 289.62; reward = 95.0; mean_reward/100_episodes = -33.19; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-10 15:23:53
Episode no = 29500; won: True; iter_time_steps = 17; Q(s,a) = 652.981362518311; score = 504.0; mean_score/100_episodes = 290.65; reward = 95.0; mean_reward/100_episodes = -31.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-10 15:24:06
Episode no = 29600; won: True; iter_time_steps = 19; Q(s,a) = 681.6787686357391; score = 502.0; mean_score/100_episodes = 279.65; reward = 93.0; mean_reward/100_episodes = -39.11; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-10 15:24:20
Episode no = 29700; won: True; iter_time_steps = 21; Q(s,a) = 515.6969285094485; score = 500.0; mean_score/100_episodes = 239.46; reward = 91.0; mean_reward/100_episodes = -62.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.74, 2024-12-10 15:24:34
Episode no = 29800; won: True; iter_time_steps = 20; Q(s,a) = 572.9414925747687; score = 501.0; mean_score/100_episodes = 310.25; reward = 92.0; mean_reward/100_episodes = -20.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-10 15:24:49
Episode no = 29900; won: False; iter_time_steps = 14; Q(s,a) = 382.2229566296767; score = -503.0; mean_score/100_episodes = 299.56; reward = -502.0; mean_reward/100_episodes = -27.48; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-10 15:25:03
Episode no = 30000; won: True; iter_time_steps = 17; Q(s,a) = 685.5823395744026; score = 504.0; mean_score/100_episodes = 380.44; reward = 95.0; mean_reward/100_episodes = 20.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.88, 2024-12-10 15:25:17
Episode no = 30100; won: True; iter_time_steps = 19; Q(s,a) = 532.336151592241; score = 502.0; mean_score/100_episodes = 360.33; reward = 93.0; mean_reward/100_episodes = 8.72; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-10 15:25:32
Episode no = 30200; won: True; iter_time_steps = 16; Q(s,a) = 699.9480317338985; score = 505.0; mean_score/100_episodes = 319.76; reward = 96.0; mean_reward/100_episodes = -15.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-10 15:25:46
Episode no = 30300; won: False; iter_time_steps = 17; Q(s,a) = 672.3696893800765; score = -506.0; mean_score/100_episodes = 350.84; reward = -505.0; mean_reward/100_episodes = 3.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-10 15:26:00
Episode no = 30400; won: True; iter_time_steps = 25; Q(s,a) = 561.3933862503491; score = 496.0; mean_score/100_episodes = 361.15; reward = 87.0; mean_reward/100_episodes = 9.55; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-10 15:26:14
Episode no = 30500; won: True; iter_time_steps = 17; Q(s,a) = 555.1948120392781; score = 504.0; mean_score/100_episodes = 370.93; reward = 95.0; mean_reward/100_episodes = 15.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.87, 2024-12-10 15:26:29
Episode no = 30600; won: True; iter_time_steps = 18; Q(s,a) = 697.164380800087; score = 503.0; mean_score/100_episodes = 380.68; reward = 94.0; mean_reward/100_episodes = 20.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.88, 2024-12-10 15:26:44
Episode no = 30700; won: True; iter_time_steps = 30; Q(s,a) = 427.03377983740006; score = 491.0; mean_score/100_episodes = 329.81; reward = 82.0; mean_reward/100_episodes = -9.39; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-10 15:26:59
Episode no = 30800; won: False; iter_time_steps = 5; Q(s,a) = 165.91669974888316; score = -504.0; mean_score/100_episodes = 350.3; reward = -504.0; mean_reward/100_episodes = 2.89; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-10 15:27:13
Episode no = 30900; won: True; iter_time_steps = 20; Q(s,a) = 683.6353183857132; score = 501.0; mean_score/100_episodes = 361.36; reward = 92.0; mean_reward/100_episodes = 9.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-10 15:27:28
Episode no = 31000; won: True; iter_time_steps = 17; Q(s,a) = 708.2237225483428; score = 504.0; mean_score/100_episodes = 420.86; reward = 95.0; mean_reward/100_episodes = 44.66; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.92, 2024-12-10 15:27:46
Episode no = 31100; won: True; iter_time_steps = 23; Q(s,a) = 548.028448687152; score = 498.0; mean_score/100_episodes = 421.29; reward = 89.0; mean_reward/100_episodes = 45.09; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.92, 2024-12-10 15:28:02
Episode no = 31200; won: False; iter_time_steps = 23; Q(s,a) = 343.6025302181099; score = -512.0; mean_score/100_episodes = 339.69; reward = -511.0; mean_reward/100_episodes = -3.62; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-10 15:28:17
Episode no = 31300; won: True; iter_time_steps = 16; Q(s,a) = 580.4541444160387; score = 505.0; mean_score/100_episodes = 380.6; reward = 96.0; mean_reward/100_episodes = 20.8; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.88, 2024-12-10 15:28:32
Episode no = 31400; won: True; iter_time_steps = 30; Q(s,a) = 553.3064079242406; score = 491.0; mean_score/100_episodes = 339.92; reward = 82.0; mean_reward/100_episodes = -3.48; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-10 15:28:48
Episode no = 31500; won: True; iter_time_steps = 18; Q(s,a) = 634.1269089315667; score = 503.0; mean_score/100_episodes = 379.92; reward = 94.0; mean_reward/100_episodes = 20.11; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.88, 2024-12-10 15:29:03
Episode no = 31600; won: True; iter_time_steps = 16; Q(s,a) = 572.1526938894154; score = 505.0; mean_score/100_episodes = 339.7; reward = 96.0; mean_reward/100_episodes = -3.62; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-10 15:29:17
Episode no = 31700; won: True; iter_time_steps = 24; Q(s,a) = 480.4757655464759; score = 497.0; mean_score/100_episodes = 359.95; reward = 88.0; mean_reward/100_episodes = 8.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-10 15:29:32
Episode no = 31800; won: True; iter_time_steps = 18; Q(s,a) = 689.2207434320843; score = 503.0; mean_score/100_episodes = 308.43; reward = 94.0; mean_reward/100_episodes = -22.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-10 15:29:48
Episode no = 31900; won: False; iter_time_steps = 18; Q(s,a) = 646.4798772880957; score = -507.0; mean_score/100_episodes = 339.71; reward = -506.0; mean_reward/100_episodes = -3.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-10 15:30:02
Episode no = 32000; won: True; iter_time_steps = 22; Q(s,a) = 521.6802260038609; score = 499.0; mean_score/100_episodes = 428.64; reward = 90.0; mean_reward/100_episodes = 48.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.93, 2024-12-10 15:30:19
Episode no = 32100; won: True; iter_time_steps = 17; Q(s,a) = 714.8420389410542; score = 504.0; mean_score/100_episodes = 398.51; reward = 95.0; mean_reward/100_episodes = 30.62; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.9, 2024-12-10 15:30:36
Episode no = 32200; won: True; iter_time_steps = 18; Q(s,a) = 558.4798973335907; score = 503.0; mean_score/100_episodes = 357.39; reward = 94.0; mean_reward/100_episodes = 5.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-10 15:30:52
Episode no = 32300; won: True; iter_time_steps = 16; Q(s,a) = 689.9571607454233; score = 505.0; mean_score/100_episodes = 316.73; reward = 96.0; mean_reward/100_episodes = -18.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-10 15:31:10
Episode no = 32400; won: True; iter_time_steps = 30; Q(s,a) = 326.1406866974063; score = 491.0; mean_score/100_episodes = 366.31; reward = 82.0; mean_reward/100_episodes = 10.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.87, 2024-12-10 15:31:27
Episode no = 32500; won: False; iter_time_steps = 34; Q(s,a) = 403.373130441007; score = -523.0; mean_score/100_episodes = 295.67; reward = -522.0; mean_reward/100_episodes = -31.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-10 15:31:45
Episode no = 32600; won: True; iter_time_steps = 27; Q(s,a) = 567.3706966595855; score = 494.0; mean_score/100_episodes = 367.43; reward = 85.0; mean_reward/100_episodes = 11.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.87, 2024-12-10 15:32:02
Episode no = 32700; won: True; iter_time_steps = 22; Q(s,a) = 545.6976856788118; score = 499.0; mean_score/100_episodes = 427.36; reward = 90.0; mean_reward/100_episodes = 47.05; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.93, 2024-12-10 15:32:20
Episode no = 32800; won: True; iter_time_steps = 21; Q(s,a) = 516.3525897135358; score = 500.0; mean_score/100_episodes = 387.05; reward = 91.0; mean_reward/100_episodes = 23.15; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.89, 2024-12-10 15:32:38
Episode no = 32900; won: True; iter_time_steps = 22; Q(s,a) = 550.940879813666; score = 499.0; mean_score/100_episodes = 359.4; reward = 90.0; mean_reward/100_episodes = 8.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-10 15:32:53
Episode no = 33000; won: True; iter_time_steps = 21; Q(s,a) = 543.8788276675217; score = 500.0; mean_score/100_episodes = 418.05; reward = 91.0; mean_reward/100_episodes = 41.93; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.92, 2024-12-10 15:33:10
Episode no = 33100; won: False; iter_time_steps = 15; Q(s,a) = 236.99774662800996; score = -504.0; mean_score/100_episodes = 347.71; reward = -503.0; mean_reward/100_episodes = 0.16; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-10 15:33:26
Episode no = 33200; won: True; iter_time_steps = 21; Q(s,a) = 582.750586874682; score = 500.0; mean_score/100_episodes = 318.02; reward = 91.0; mean_reward/100_episodes = -17.09; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-10 15:33:40
Episode no = 33300; won: True; iter_time_steps = 17; Q(s,a) = 672.4181932997154; score = 504.0; mean_score/100_episodes = 338.52; reward = 95.0; mean_reward/100_episodes = -4.77; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-10 15:33:54
Episode no = 33400; won: False; iter_time_steps = 15; Q(s,a) = 470.76474821293994; score = -504.0; mean_score/100_episodes = 380.16; reward = -503.0; mean_reward/100_episodes = 20.46; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.88, 2024-12-10 15:34:09
Episode no = 33500; won: True; iter_time_steps = 22; Q(s,a) = 549.3071894151907; score = 499.0; mean_score/100_episodes = 369.58; reward = 90.0; mean_reward/100_episodes = 13.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.87, 2024-12-10 15:34:24
Episode no = 33600; won: True; iter_time_steps = 23; Q(s,a) = 715.4037064530793; score = 498.0; mean_score/100_episodes = 359.68; reward = 89.0; mean_reward/100_episodes = 8.06; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-10 15:34:39
Episode no = 33700; won: True; iter_time_steps = 28; Q(s,a) = 583.6970716021654; score = 493.0; mean_score/100_episodes = 298.59; reward = 84.0; mean_reward/100_episodes = -28.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-10 15:34:54
Episode no = 33800; won: True; iter_time_steps = 22; Q(s,a) = 548.9676860402437; score = 499.0; mean_score/100_episodes = 248.75; reward = 90.0; mean_reward/100_episodes = -57.55; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.75, 2024-12-10 15:35:09
Episode no = 33900; won: True; iter_time_steps = 15; Q(s,a) = 589.9580160670268; score = 506.0; mean_score/100_episodes = 239.15; reward = 97.0; mean_reward/100_episodes = -63.28; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.74, 2024-12-10 15:35:23
Episode no = 34000; won: True; iter_time_steps = 20; Q(s,a) = 539.3083363388887; score = 501.0; mean_score/100_episodes = 269.3; reward = 92.0; mean_reward/100_episodes = -45.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-10 15:35:37
Episode no = 34100; won: True; iter_time_steps = 18; Q(s,a) = 708.299113288403; score = 503.0; mean_score/100_episodes = 330.06; reward = 94.0; mean_reward/100_episodes = -9.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-10 15:35:52
Episode no = 34200; won: False; iter_time_steps = 15; Q(s,a) = 231.6293257699299; score = -504.0; mean_score/100_episodes = 269.14; reward = -503.0; mean_reward/100_episodes = -45.5; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-10 15:36:06
Episode no = 34300; won: True; iter_time_steps = 19; Q(s,a) = 618.5940871815026; score = 502.0; mean_score/100_episodes = 339.0; reward = 93.0; mean_reward/100_episodes = -4.29; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-10 15:36:21
Episode no = 34400; won: True; iter_time_steps = 29; Q(s,a) = 563.7961638495643; score = 492.0; mean_score/100_episodes = 367.24; reward = 83.0; mean_reward/100_episodes = 11.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.87, 2024-12-10 15:36:38
Episode no = 34500; won: True; iter_time_steps = 17; Q(s,a) = 573.347894617618; score = 504.0; mean_score/100_episodes = 328.07; reward = 95.0; mean_reward/100_episodes = -11.04; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-10 15:36:54
Episode no = 34600; won: True; iter_time_steps = 18; Q(s,a) = 563.2868989494156; score = 503.0; mean_score/100_episodes = 388.51; reward = 94.0; mean_reward/100_episodes = 24.83; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.89, 2024-12-10 15:37:10
Episode no = 34700; won: True; iter_time_steps = 28; Q(s,a) = 593.449082795227; score = 493.0; mean_score/100_episodes = 378.26; reward = 84.0; mean_reward/100_episodes = 18.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.88, 2024-12-10 15:37:24
Episode no = 34800; won: False; iter_time_steps = 15; Q(s,a) = 212.69713296305753; score = -504.0; mean_score/100_episodes = 349.11; reward = -503.0; mean_reward/100_episodes = 1.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-10 15:37:39
Episode no = 34900; won: False; iter_time_steps = 13; Q(s,a) = 232.226825214732; score = -502.0; mean_score/100_episodes = 418.94; reward = -501.0; mean_reward/100_episodes = 42.73; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.92, 2024-12-10 15:37:55
Episode no = 35000; won: True; iter_time_steps = 19; Q(s,a) = 579.5470897506177; score = 502.0; mean_score/100_episodes = 379.66; reward = 93.0; mean_reward/100_episodes = 19.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.88, 2024-12-10 15:38:10
Episode no = 35100; won: True; iter_time_steps = 17; Q(s,a) = 661.3073010038455; score = 504.0; mean_score/100_episodes = 398.9; reward = 95.0; mean_reward/100_episodes = 30.89; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.9, 2024-12-10 15:38:26
Episode no = 35200; won: False; iter_time_steps = 22; Q(s,a) = 240.99571186118655; score = -511.0; mean_score/100_episodes = 347.04; reward = -510.0; mean_reward/100_episodes = -0.38; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-10 15:38:43
Episode no = 35300; won: True; iter_time_steps = 30; Q(s,a) = 667.0173445913662; score = 491.0; mean_score/100_episodes = 348.04; reward = 82.0; mean_reward/100_episodes = 0.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-10 15:38:59
Episode no = 35400; won: True; iter_time_steps = 32; Q(s,a) = 424.96947252074176; score = 489.0; mean_score/100_episodes = 368.04; reward = 80.0; mean_reward/100_episodes = 12.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.87, 2024-12-10 15:39:15
Episode no = 35500; won: True; iter_time_steps = 23; Q(s,a) = 571.3865440264772; score = 498.0; mean_score/100_episodes = 388.65; reward = 89.0; mean_reward/100_episodes = 24.96; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.89, 2024-12-10 15:39:32
Episode no = 35600; won: True; iter_time_steps = 16; Q(s,a) = 691.1432824274121; score = 505.0; mean_score/100_episodes = 337.29; reward = 96.0; mean_reward/100_episodes = -6.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-10 15:39:49
Episode no = 35700; won: True; iter_time_steps = 29; Q(s,a) = 334.4385080056644; score = 492.0; mean_score/100_episodes = 326.08; reward = 83.0; mean_reward/100_episodes = -13.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-10 15:40:07
Episode no = 35800; won: True; iter_time_steps = 18; Q(s,a) = 585.1508122758362; score = 503.0; mean_score/100_episodes = 337.04; reward = 94.0; mean_reward/100_episodes = -6.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-10 15:40:24
Episode no = 35900; won: True; iter_time_steps = 31; Q(s,a) = 500.33633377670344; score = 490.0; mean_score/100_episodes = 337.36; reward = 81.0; mean_reward/100_episodes = -5.95; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-10 15:40:41
Episode no = 36000; won: True; iter_time_steps = 21; Q(s,a) = 622.810239239222; score = 500.0; mean_score/100_episodes = 367.13; reward = 91.0; mean_reward/100_episodes = 11.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.87, 2024-12-10 15:40:57
Episode no = 36100; won: True; iter_time_steps = 31; Q(s,a) = 475.3833155280521; score = 490.0; mean_score/100_episodes = 377.34; reward = 81.0; mean_reward/100_episodes = 17.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.88, 2024-12-10 15:41:15
Episode no = 36200; won: True; iter_time_steps = 16; Q(s,a) = 598.2050091627797; score = 505.0; mean_score/100_episodes = 368.74; reward = 96.0; mean_reward/100_episodes = 13.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.87, 2024-12-10 15:41:31
Episode no = 36300; won: True; iter_time_steps = 18; Q(s,a) = 593.1157510151501; score = 503.0; mean_score/100_episodes = 397.78; reward = 94.0; mean_reward/100_episodes = 29.78; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.9, 2024-12-10 15:41:49
Episode no = 36400; won: True; iter_time_steps = 18; Q(s,a) = 588.9294724400521; score = 503.0; mean_score/100_episodes = 418.66; reward = 94.0; mean_reward/100_episodes = 42.55; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.92, 2024-12-10 15:42:05
Episode no = 36500; won: True; iter_time_steps = 24; Q(s,a) = 402.62243737566547; score = 497.0; mean_score/100_episodes = 377.09; reward = 88.0; mean_reward/100_episodes = 17.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.88, 2024-12-10 15:42:23
