Episode no = 100; won: False; iter_time_steps = 7; Q(s,a) = nan; score = -506.0; mean_score/100_episodes = -508.97; reward = -506.0; mean_reward/100_episodes = -508.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-11 03:10:19
Episode no = 38000; won: True; iter_time_steps = 19; Q(s,a) = 533.9761392270229; score = 502.0; mean_score/100_episodes = 308.55; reward = 93.0; mean_reward/100_episodes = -22.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-11 04:57:22
Episode no = 38100; won: True; iter_time_steps = 28; Q(s,a) = 775.7502768228761; score = 493.0; mean_score/100_episodes = 298.93; reward = 84.0; mean_reward/100_episodes = -27.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-11 04:57:40
Episode no = 38200; won: True; iter_time_steps = 20; Q(s,a) = 526.1348754916538; score = 501.0; mean_score/100_episodes = 197.45; reward = 92.0; mean_reward/100_episodes = -88.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.7, 2024-12-11 04:57:57
Episode no = 38300; won: True; iter_time_steps = 17; Q(s,a) = 826.1333485541478; score = 504.0; mean_score/100_episodes = 289.63; reward = 95.0; mean_reward/100_episodes = -33.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-11 04:58:12
Episode no = 38400; won: False; iter_time_steps = 15; Q(s,a) = 161.34672512683352; score = -504.0; mean_score/100_episodes = 328.96; reward = -503.0; mean_reward/100_episodes = -10.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-11 04:58:29
Episode no = 38500; won: True; iter_time_steps = 18; Q(s,a) = 544.1715384767482; score = 503.0; mean_score/100_episodes = 259.3; reward = 94.0; mean_reward/100_episodes = -51.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-11 04:58:45
Episode no = 38600; won: True; iter_time_steps = 23; Q(s,a) = 807.9429485329565; score = 498.0; mean_score/100_episodes = 369.56; reward = 89.0; mean_reward/100_episodes = 13.85; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.87, 2024-12-11 04:59:04
Episode no = 38700; won: True; iter_time_steps = 17; Q(s,a) = 833.2646538476328; score = 504.0; mean_score/100_episodes = 318.51; reward = 95.0; mean_reward/100_episodes = -16.7; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-11 06:04:34
Episode no = 38800; won: False; iter_time_steps = 27; Q(s,a) = 90.72572093146167; score = -516.0; mean_score/100_episodes = 247.72; reward = -515.0; mean_reward/100_episodes = -58.79; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.75, 2024-12-11 06:04:53
Episode no = 38900; won: True; iter_time_steps = 16; Q(s,a) = 793.9090523749503; score = 505.0; mean_score/100_episodes = 329.5; reward = 96.0; mean_reward/100_episodes = -9.7; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-11 06:05:10
Episode no = 39000; won: True; iter_time_steps = 18; Q(s,a) = 520.5640526916156; score = 503.0; mean_score/100_episodes = 279.28; reward = 94.0; mean_reward/100_episodes = -39.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-11 06:05:27
Episode no = 39100; won: True; iter_time_steps = 22; Q(s,a) = 552.2434766961259; score = 499.0; mean_score/100_episodes = 258.71; reward = 90.0; mean_reward/100_episodes = -51.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-11 06:05:44
Episode no = 39200; won: True; iter_time_steps = 20; Q(s,a) = 529.8743770846243; score = 501.0; mean_score/100_episodes = 359.92; reward = 92.0; mean_reward/100_episodes = 8.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-11 06:06:00
Episode no = 39300; won: True; iter_time_steps = 25; Q(s,a) = 747.0157241584001; score = 496.0; mean_score/100_episodes = 349.46; reward = 87.0; mean_reward/100_episodes = 2.18; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-11 06:06:18
Episode no = 39400; won: True; iter_time_steps = 17; Q(s,a) = 794.3286686136024; score = 504.0; mean_score/100_episodes = 278.67; reward = 95.0; mean_reward/100_episodes = -40.16; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-11 06:06:35
Episode no = 39500; won: True; iter_time_steps = 19; Q(s,a) = 538.4495686384922; score = 502.0; mean_score/100_episodes = 299.26; reward = 93.0; mean_reward/100_episodes = -27.75; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-11 06:06:51
Episode no = 39600; won: True; iter_time_steps = 17; Q(s,a) = 806.5179839261092; score = 504.0; mean_score/100_episodes = 308.76; reward = 95.0; mean_reward/100_episodes = -22.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-11 06:07:08
Episode no = 39700; won: True; iter_time_steps = 23; Q(s,a) = 800.2493010549416; score = 498.0; mean_score/100_episodes = 379.18; reward = 89.0; mean_reward/100_episodes = 19.58; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.88, 2024-12-11 06:07:25
Episode no = 39800; won: True; iter_time_steps = 22; Q(s,a) = 512.0072112622332; score = 499.0; mean_score/100_episodes = 298.98; reward = 90.0; mean_reward/100_episodes = -27.92; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-11 06:07:42
Episode no = 39900; won: True; iter_time_steps = 20; Q(s,a) = 597.3712666602149; score = 501.0; mean_score/100_episodes = 348.71; reward = 92.0; mean_reward/100_episodes = 1.43; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-11 06:08:01
Episode no = 40000; won: True; iter_time_steps = 18; Q(s,a) = 750.1999124657257; score = 503.0; mean_score/100_episodes = 368.96; reward = 94.0; mean_reward/100_episodes = 13.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.87, 2024-12-11 06:08:18
Episode no = 40100; won: True; iter_time_steps = 17; Q(s,a) = 585.0781939846609; score = 504.0; mean_score/100_episodes = 258.18; reward = 95.0; mean_reward/100_episodes = -52.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-11 06:08:36
Episode no = 40200; won: True; iter_time_steps = 18; Q(s,a) = 473.1768565676696; score = 503.0; mean_score/100_episodes = 308.15; reward = 94.0; mean_reward/100_episodes = -22.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-11 06:08:54
Episode no = 40300; won: False; iter_time_steps = 12; Q(s,a) = -17.280620782405745; score = -511.0; mean_score/100_episodes = 297.68; reward = -511.0; mean_reward/100_episodes = -29.23; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-11 06:09:12
Episode no = 40400; won: False; iter_time_steps = 26; Q(s,a) = 30.48027039688981; score = -515.0; mean_score/100_episodes = 257.9; reward = -514.0; mean_reward/100_episodes = -52.6; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-11 06:09:29
Episode no = 40500; won: True; iter_time_steps = 19; Q(s,a) = 553.1548024226404; score = 502.0; mean_score/100_episodes = 227.0; reward = 93.0; mean_reward/100_episodes = -71.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.73, 2024-12-11 06:09:48
Episode no = 40600; won: True; iter_time_steps = 16; Q(s,a) = 750.1711440166358; score = 505.0; mean_score/100_episodes = 237.5; reward = 96.0; mean_reward/100_episodes = -64.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.74, 2024-12-11 06:10:05
Episode no = 40700; won: True; iter_time_steps = 28; Q(s,a) = 773.7601920102039; score = 493.0; mean_score/100_episodes = 278.3; reward = 84.0; mean_reward/100_episodes = -40.43; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-11 06:10:22
Episode no = 40800; won: True; iter_time_steps = 17; Q(s,a) = 792.4028657452812; score = 504.0; mean_score/100_episodes = 317.99; reward = 95.0; mean_reward/100_episodes = -17.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-11 06:10:40
Episode no = 40900; won: True; iter_time_steps = 20; Q(s,a) = 574.3576784590595; score = 501.0; mean_score/100_episodes = 196.72; reward = 92.0; mean_reward/100_episodes = -89.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.7, 2024-12-11 06:10:59
Episode no = 41000; won: True; iter_time_steps = 20; Q(s,a) = 565.6291904625353; score = 501.0; mean_score/100_episodes = 266.37; reward = 92.0; mean_reward/100_episodes = -48.39; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-11 06:11:18
Episode no = 41100; won: False; iter_time_steps = 15; Q(s,a) = -49.003974047179135; score = -504.0; mean_score/100_episodes = 308.84; reward = -503.0; mean_reward/100_episodes = -22.17; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-11 06:11:36
Episode no = 41200; won: True; iter_time_steps = 35; Q(s,a) = 736.1159708375449; score = 486.0; mean_score/100_episodes = 257.61; reward = 77.0; mean_reward/100_episodes = -52.58; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-11 06:11:54
Episode no = 41300; won: True; iter_time_steps = 19; Q(s,a) = 593.3705606919151; score = 502.0; mean_score/100_episodes = 336.83; reward = 93.0; mean_reward/100_episodes = -6.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-11 06:12:14
Episode no = 41400; won: True; iter_time_steps = 17; Q(s,a) = 598.5025987332612; score = 504.0; mean_score/100_episodes = 338.49; reward = 95.0; mean_reward/100_episodes = -4.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-11 06:12:32
Episode no = 41500; won: True; iter_time_steps = 18; Q(s,a) = 587.0273174995064; score = 503.0; mean_score/100_episodes = 268.08; reward = 94.0; mean_reward/100_episodes = -46.54; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-11 06:12:49
Episode no = 41600; won: True; iter_time_steps = 17; Q(s,a) = 830.1321662475657; score = 504.0; mean_score/100_episodes = 287.73; reward = 95.0; mean_reward/100_episodes = -35.21; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-11 06:13:07
Episode no = 41700; won: True; iter_time_steps = 25; Q(s,a) = 759.4097061172321; score = 496.0; mean_score/100_episodes = 226.44; reward = 87.0; mean_reward/100_episodes = -71.94; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.73, 2024-12-11 06:13:25
Episode no = 41800; won: True; iter_time_steps = 18; Q(s,a) = 815.7680599567714; score = 503.0; mean_score/100_episodes = 256.18; reward = 94.0; mean_reward/100_episodes = -54.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-11 06:13:45
Episode no = 41900; won: True; iter_time_steps = 24; Q(s,a) = 753.8724060947374; score = 497.0; mean_score/100_episodes = 217.64; reward = 88.0; mean_reward/100_episodes = -76.42; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.72, 2024-12-11 06:14:02
Episode no = 42000; won: True; iter_time_steps = 17; Q(s,a) = 822.3365275227446; score = 504.0; mean_score/100_episodes = 267.99; reward = 95.0; mean_reward/100_episodes = -46.65; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-11 06:14:19
Episode no = 42100; won: True; iter_time_steps = 24; Q(s,a) = 483.58508309719303; score = 497.0; mean_score/100_episodes = 288.12; reward = 88.0; mean_reward/100_episodes = -34.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-11 06:14:36
Episode no = 42200; won: False; iter_time_steps = 24; Q(s,a) = 192.11095290561013; score = -513.0; mean_score/100_episodes = 287.96; reward = -512.0; mean_reward/100_episodes = -34.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-11 06:14:54
Episode no = 42300; won: True; iter_time_steps = 16; Q(s,a) = 804.9956446641836; score = 505.0; mean_score/100_episodes = 257.3; reward = 96.0; mean_reward/100_episodes = -53.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-11 06:15:13
Episode no = 42400; won: False; iter_time_steps = 15; Q(s,a) = 69.0644909750827; score = -514.0; mean_score/100_episodes = 276.81; reward = -514.0; mean_reward/100_episodes = -41.95; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-11 06:15:31
Episode no = 42500; won: True; iter_time_steps = 17; Q(s,a) = 806.9908174411942; score = 504.0; mean_score/100_episodes = 236.92; reward = 95.0; mean_reward/100_episodes = -65.54; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.74, 2024-12-11 06:15:49
Episode no = 42600; won: True; iter_time_steps = 20; Q(s,a) = 500.03269048513164; score = 501.0; mean_score/100_episodes = 196.73; reward = 92.0; mean_reward/100_episodes = -89.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.7, 2024-12-11 06:16:07
Episode no = 42700; won: True; iter_time_steps = 18; Q(s,a) = 533.40953215773; score = 503.0; mean_score/100_episodes = 287.62; reward = 94.0; mean_reward/100_episodes = -35.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-11 06:16:25
Episode no = 42800; won: True; iter_time_steps = 16; Q(s,a) = 824.0309378273703; score = 505.0; mean_score/100_episodes = 257.26; reward = 96.0; mean_reward/100_episodes = -53.28; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-11 06:16:43
Episode no = 42900; won: True; iter_time_steps = 27; Q(s,a) = 829.7012635503597; score = 494.0; mean_score/100_episodes = 185.8; reward = 85.0; mean_reward/100_episodes = -96.05; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.69, 2024-12-11 06:17:02
Episode no = 43000; won: True; iter_time_steps = 23; Q(s,a) = 471.7018975770859; score = 498.0; mean_score/100_episodes = 285.92; reward = 89.0; mean_reward/100_episodes = -37.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-11 06:17:21
Episode no = 43100; won: False; iter_time_steps = 19; Q(s,a) = 23.051926289639805; score = -508.0; mean_score/100_episodes = 206.25; reward = -496.0; mean_reward/100_episodes = -83.66; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.71, 2024-12-11 06:17:37
Episode no = 43200; won: True; iter_time_steps = 18; Q(s,a) = 860.018435043606; score = 503.0; mean_score/100_episodes = 286.38; reward = 94.0; mean_reward/100_episodes = -36.46; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-11 06:17:57
Episode no = 43300; won: True; iter_time_steps = 28; Q(s,a) = 854.2607684180585; score = 493.0; mean_score/100_episodes = 206.47; reward = 84.0; mean_reward/100_episodes = -83.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.71, 2024-12-11 06:18:15
Episode no = 43400; won: True; iter_time_steps = 29; Q(s,a) = 804.6818510749004; score = 492.0; mean_score/100_episodes = 296.54; reward = 83.0; mean_reward/100_episodes = -30.5; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-11 06:18:34
Episode no = 43500; won: True; iter_time_steps = 18; Q(s,a) = 788.5760503073423; score = 503.0; mean_score/100_episodes = 184.8; reward = 94.0; mean_reward/100_episodes = -97.17; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.69, 2024-12-11 06:18:54
Episode no = 43600; won: True; iter_time_steps = 16; Q(s,a) = 801.8689264874347; score = 505.0; mean_score/100_episodes = 225.71; reward = 96.0; mean_reward/100_episodes = -72.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.73, 2024-12-11 06:19:12
Episode no = 43700; won: True; iter_time_steps = 22; Q(s,a) = 808.3006815600309; score = 499.0; mean_score/100_episodes = 216.41; reward = 90.0; mean_reward/100_episodes = -77.62; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.72, 2024-12-11 06:19:31
Episode no = 43800; won: False; iter_time_steps = 12; Q(s,a) = 79.2727983360764; score = -501.0; mean_score/100_episodes = 145.91; reward = -500.0; mean_reward/100_episodes = -119.67; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.65, 2024-12-11 06:19:49
Episode no = 43900; won: True; iter_time_steps = 18; Q(s,a) = 810.2323702940705; score = 503.0; mean_score/100_episodes = 166.15; reward = 94.0; mean_reward/100_episodes = -107.48; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.67, 2024-12-11 06:20:07
Episode no = 44000; won: True; iter_time_steps = 44; Q(s,a) = 48.713946045815085; score = 477.0; mean_score/100_episodes = 256.19; reward = 68.0; mean_reward/100_episodes = -54.21; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-11 06:20:26
Episode no = 44100; won: True; iter_time_steps = 30; Q(s,a) = 558.0146992458332; score = 491.0; mean_score/100_episodes = 235.21; reward = 82.0; mean_reward/100_episodes = -67.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.74, 2024-12-11 06:20:46
Episode no = 44200; won: True; iter_time_steps = 30; Q(s,a) = 60.081020146873755; score = 491.0; mean_score/100_episodes = 276.18; reward = 82.0; mean_reward/100_episodes = -42.54; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-11 06:21:05
Episode no = 44300; won: True; iter_time_steps = 24; Q(s,a) = 463.2231094898589; score = 497.0; mean_score/100_episodes = 213.94; reward = 88.0; mean_reward/100_episodes = -80.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.72, 2024-12-11 06:21:25
Episode no = 44400; won: True; iter_time_steps = 33; Q(s,a) = -4.433317331121072; score = 488.0; mean_score/100_episodes = 154.91; reward = 79.0; mean_reward/100_episodes = -114.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.66, 2024-12-11 06:21:44
Episode no = 44500; won: True; iter_time_steps = 27; Q(s,a) = 812.9291750270099; score = 494.0; mean_score/100_episodes = 172.79; reward = 85.0; mean_reward/100_episodes = -104.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.68, 2024-12-11 06:22:05
Episode no = 44600; won: False; iter_time_steps = 15; Q(s,a) = 30.464226643790795; score = -504.0; mean_score/100_episodes = 225.49; reward = -503.0; mean_reward/100_episodes = -72.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.73, 2024-12-11 06:22:24
Episode no = 44700; won: True; iter_time_steps = 30; Q(s,a) = 529.4922657880641; score = 491.0; mean_score/100_episodes = 335.74; reward = 82.0; mean_reward/100_episodes = -7.72; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-11 06:22:44
Episode no = 44800; won: True; iter_time_steps = 20; Q(s,a) = 520.4337580168619; score = 501.0; mean_score/100_episodes = 245.52; reward = 92.0; mean_reward/100_episodes = -61.09; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.75, 2024-12-11 06:23:03
Episode no = 44900; won: False; iter_time_steps = 26; Q(s,a) = 26.27008347132245; score = -525.0; mean_score/100_episodes = 245.54; reward = -525.0; mean_reward/100_episodes = -61.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.75, 2024-12-11 06:23:22
Episode no = 45000; won: True; iter_time_steps = 21; Q(s,a) = 380.00343002087277; score = 500.0; mean_score/100_episodes = 317.05; reward = 91.0; mean_reward/100_episodes = -18.07; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-11 06:23:41
Episode no = 45100; won: False; iter_time_steps = 15; Q(s,a) = 48.989916956787404; score = -504.0; mean_score/100_episodes = 277.01; reward = -503.0; mean_reward/100_episodes = -41.72; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-11 06:24:00
Episode no = 45200; won: False; iter_time_steps = 16; Q(s,a) = -22.2147600210064; score = -505.0; mean_score/100_episodes = 205.85; reward = -504.0; mean_reward/100_episodes = -84.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.71, 2024-12-11 06:24:17
Episode no = 45300; won: True; iter_time_steps = 17; Q(s,a) = 752.4094931437784; score = 504.0; mean_score/100_episodes = 176.25; reward = 95.0; mean_reward/100_episodes = -101.19; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.68, 2024-12-11 06:24:35
Episode no = 45400; won: True; iter_time_steps = 17; Q(s,a) = 811.4558271119877; score = 504.0; mean_score/100_episodes = 336.63; reward = 95.0; mean_reward/100_episodes = -6.8; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-11 06:24:54
Episode no = 45500; won: True; iter_time_steps = 28; Q(s,a) = 777.0929641189484; score = 493.0; mean_score/100_episodes = 194.82; reward = 84.0; mean_reward/100_episodes = -91.13; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.7, 2024-12-11 06:25:12
Episode no = 45600; won: True; iter_time_steps = 17; Q(s,a) = 742.6166739601942; score = 504.0; mean_score/100_episodes = 226.08; reward = 95.0; mean_reward/100_episodes = -72.07; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.73, 2024-12-11 06:25:30
Episode no = 45700; won: True; iter_time_steps = 24; Q(s,a) = 484.1143538289331; score = 497.0; mean_score/100_episodes = 104.23; reward = 88.0; mean_reward/100_episodes = -144.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.61, 2024-12-11 06:25:48
Episode no = 45800; won: True; iter_time_steps = 21; Q(s,a) = 392.52198273257414; score = 500.0; mean_score/100_episodes = 277.1; reward = 91.0; mean_reward/100_episodes = -41.75; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-11 06:26:06
Episode no = 45900; won: False; iter_time_steps = 9; Q(s,a) = 31.211934473848814; score = -508.0; mean_score/100_episodes = 145.07; reward = -508.0; mean_reward/100_episodes = -120.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.65, 2024-12-11 06:26:25
Episode no = 46000; won: False; iter_time_steps = 16; Q(s,a) = -15.990170629640582; score = -515.0; mean_score/100_episodes = 114.18; reward = -515.0; mean_reward/100_episodes = -138.68; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.62, 2024-12-11 06:26:44
Episode no = 46100; won: False; iter_time_steps = 14; Q(s,a) = 34.276685315506526; score = -513.0; mean_score/100_episodes = 215.63; reward = -513.0; mean_reward/100_episodes = -78.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.72, 2024-12-11 06:27:02
