Episode no = 100; won: False; iter_time_steps = 46; Q(s,a) = nan; score = -535.0; mean_score/100_episodes = -510.07; reward = -534.0; mean_reward/100_episodes = -509.92; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-12 13:43:37
Episode no = 25800; won: False; iter_time_steps = 18; Q(s,a) = 82.11551937244519; score = -507.0; mean_score/100_episodes = 203.63; reward = -495.0; mean_reward/100_episodes = -86.43; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.71, 2024-12-12 14:44:19
Episode no = 25900; won: False; iter_time_steps = 12; Q(s,a) = 55.38687188009391; score = -511.0; mean_score/100_episodes = 273.24; reward = -511.0; mean_reward/100_episodes = -45.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-12 14:44:39
Episode no = 26000; won: True; iter_time_steps = 19; Q(s,a) = 338.96215735342383; score = 502.0; mean_score/100_episodes = 221.75; reward = 93.0; mean_reward/100_episodes = -76.52; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.73, 2024-12-12 14:44:59
Episode no = 26100; won: True; iter_time_steps = 16; Q(s,a) = 354.11969599826614; score = 505.0; mean_score/100_episodes = 213.61; reward = 96.0; mean_reward/100_episodes = -80.58; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.72, 2024-12-12 14:45:17
Episode no = 26200; won: True; iter_time_steps = 25; Q(s,a) = 342.76653798892744; score = 496.0; mean_score/100_episodes = 143.42; reward = 87.0; mean_reward/100_episodes = -121.8; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.65, 2024-12-12 14:45:35
Episode no = 26300; won: True; iter_time_steps = 18; Q(s,a) = 293.9317889978478; score = 503.0; mean_score/100_episodes = 224.43; reward = 94.0; mean_reward/100_episodes = -73.78; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.73, 2024-12-12 14:45:51
Episode no = 26400; won: True; iter_time_steps = 20; Q(s,a) = 276.4906789033647; score = 501.0; mean_score/100_episodes = 102.58; reward = 92.0; mean_reward/100_episodes = -146.54; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.61, 2024-12-12 14:46:08
Episode no = 26500; won: True; iter_time_steps = 29; Q(s,a) = 312.6460549970577; score = 492.0; mean_score/100_episodes = 161.98; reward = 83.0; mean_reward/100_episodes = -111.8; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.67, 2024-12-12 14:46:29
Episode no = 26600; won: True; iter_time_steps = 23; Q(s,a) = 340.89005599047454; score = 498.0; mean_score/100_episodes = 151.97; reward = 89.0; mean_reward/100_episodes = -117.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.66, 2024-12-12 14:46:49
Episode no = 26700; won: True; iter_time_steps = 20; Q(s,a) = 290.8465634035912; score = 501.0; mean_score/100_episodes = 233.76; reward = 92.0; mean_reward/100_episodes = -68.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.74, 2024-12-12 14:47:10
Episode no = 26800; won: True; iter_time_steps = 30; Q(s,a) = 393.6380289751792; score = 491.0; mean_score/100_episodes = 262.63; reward = 82.0; mean_reward/100_episodes = -52.09; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-12 14:47:32
Episode no = 26900; won: False; iter_time_steps = 9; Q(s,a) = 69.56241079537904; score = -508.0; mean_score/100_episodes = 202.53; reward = -508.0; mean_reward/100_episodes = -87.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.71, 2024-12-12 14:47:51
Episode no = 27000; won: False; iter_time_steps = 20; Q(s,a) = 146.3096794119217; score = -509.0; mean_score/100_episodes = 213.54; reward = -508.0; mean_reward/100_episodes = -80.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.72, 2024-12-12 14:48:09
Episode no = 27100; won: True; iter_time_steps = 30; Q(s,a) = 257.12681425804504; score = 491.0; mean_score/100_episodes = 132.62; reward = 82.0; mean_reward/100_episodes = -128.72; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.64, 2024-12-12 14:48:28
Episode no = 27200; won: True; iter_time_steps = 28; Q(s,a) = 420.09924159202734; score = 493.0; mean_score/100_episodes = 264.08; reward = 84.0; mean_reward/100_episodes = -50.68; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-12 14:48:46
Episode no = 27300; won: True; iter_time_steps = 30; Q(s,a) = 316.8478912634611; score = 491.0; mean_score/100_episodes = 213.67; reward = 82.0; mean_reward/100_episodes = -80.46; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.72, 2024-12-12 14:49:04
Episode no = 27400; won: True; iter_time_steps = 30; Q(s,a) = 361.07426077658056; score = 491.0; mean_score/100_episodes = 284.34; reward = 82.0; mean_reward/100_episodes = -38.6; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-12 14:49:22
Episode no = 27500; won: False; iter_time_steps = 25; Q(s,a) = 315.3718398700908; score = -514.0; mean_score/100_episodes = 123.36; reward = -513.0; mean_reward/100_episodes = -133.78; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.63, 2024-12-12 14:49:40
Episode no = 27600; won: False; iter_time_steps = 21; Q(s,a) = 146.93389212225128; score = -510.0; mean_score/100_episodes = 243.54; reward = -509.0; mean_reward/100_episodes = -63.0; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.75, 2024-12-12 14:49:58
Episode no = 27700; won: False; iter_time_steps = 28; Q(s,a) = 167.49206296370312; score = -517.0; mean_score/100_episodes = 243.75; reward = -516.0; mean_reward/100_episodes = -62.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.75, 2024-12-12 14:50:17
Episode no = 27800; won: True; iter_time_steps = 26; Q(s,a) = 237.82441607166191; score = 495.0; mean_score/100_episodes = 244.34; reward = 86.0; mean_reward/100_episodes = -62.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.75, 2024-12-12 14:50:34
Episode no = 27900; won: True; iter_time_steps = 22; Q(s,a) = 248.00749586882515; score = 499.0; mean_score/100_episodes = 233.34; reward = 90.0; mean_reward/100_episodes = -69.12; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.74, 2024-12-12 14:50:53
Episode no = 28000; won: False; iter_time_steps = 27; Q(s,a) = 171.11671307574343; score = -516.0; mean_score/100_episodes = 151.76; reward = -515.0; mean_reward/100_episodes = -117.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.66, 2024-12-12 14:51:12
Episode no = 28100; won: True; iter_time_steps = 34; Q(s,a) = 247.84653432635267; score = 487.0; mean_score/100_episodes = 224.03; reward = 78.0; mean_reward/100_episodes = -74.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.73, 2024-12-12 14:51:30
Episode no = 28200; won: True; iter_time_steps = 20; Q(s,a) = 335.4298613228966; score = 501.0; mean_score/100_episodes = 224.38; reward = 92.0; mean_reward/100_episodes = -73.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.73, 2024-12-12 14:51:47
Episode no = 28300; won: False; iter_time_steps = 24; Q(s,a) = 125.20729284832088; score = -513.0; mean_score/100_episodes = 163.04; reward = -512.0; mean_reward/100_episodes = -110.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.67, 2024-12-12 14:52:05
Episode no = 28400; won: True; iter_time_steps = 19; Q(s,a) = 345.04567362898854; score = 502.0; mean_score/100_episodes = 142.98; reward = 93.0; mean_reward/100_episodes = -122.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.65, 2024-12-12 14:52:24
Episode no = 28500; won: False; iter_time_steps = 22; Q(s,a) = 244.3223542049974; score = -511.0; mean_score/100_episodes = 163.59; reward = -510.0; mean_reward/100_episodes = -110.05; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.67, 2024-12-12 14:52:42
Episode no = 28600; won: False; iter_time_steps = 21; Q(s,a) = 171.93701028316553; score = -510.0; mean_score/100_episodes = 173.69; reward = -509.0; mean_reward/100_episodes = -104.04; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.68, 2024-12-12 14:52:59
Episode no = 28700; won: True; iter_time_steps = 33; Q(s,a) = 282.46257377424246; score = 488.0; mean_score/100_episodes = 152.63; reward = 79.0; mean_reward/100_episodes = -116.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.66, 2024-12-12 14:53:18
Episode no = 28800; won: False; iter_time_steps = 23; Q(s,a) = 199.91234600047815; score = -512.0; mean_score/100_episodes = 131.28; reward = -511.0; mean_reward/100_episodes = -129.96; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.64, 2024-12-12 14:53:37
Episode no = 28900; won: True; iter_time_steps = 28; Q(s,a) = 354.98649382849203; score = 493.0; mean_score/100_episodes = 101.01; reward = 84.0; mean_reward/100_episodes = -148.18; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.61, 2024-12-12 14:53:56
Episode no = 29000; won: True; iter_time_steps = 32; Q(s,a) = 320.9608070118482; score = 489.0; mean_score/100_episodes = 130.15; reward = 80.0; mean_reward/100_episodes = -131.29; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.64, 2024-12-12 14:54:18
Episode no = 29100; won: False; iter_time_steps = 12; Q(s,a) = 137.075795390665; score = -511.0; mean_score/100_episodes = 100.07; reward = -511.0; mean_reward/100_episodes = -149.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.61, 2024-12-12 14:54:38
Episode no = 29200; won: True; iter_time_steps = 24; Q(s,a) = 295.8176743552861; score = 497.0; mean_score/100_episodes = 160.18; reward = 88.0; mean_reward/100_episodes = -113.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.67, 2024-12-12 14:54:58
Episode no = 29300; won: False; iter_time_steps = 30; Q(s,a) = 193.67443390954978; score = -519.0; mean_score/100_episodes = 7.63; reward = -518.0; mean_reward/100_episodes = -204.68; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-12 14:55:19
Episode no = 29400; won: False; iter_time_steps = 21; Q(s,a) = 251.16103228589284; score = -510.0; mean_score/100_episodes = 6.13; reward = -509.0; mean_reward/100_episodes = -206.08; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-12 14:55:41
Episode no = 29500; won: False; iter_time_steps = 18; Q(s,a) = 196.69746409390783; score = -507.0; mean_score/100_episodes = -12.56; reward = -506.0; mean_reward/100_episodes = -216.28; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.5, 2024-12-12 14:56:02
Episode no = 29600; won: False; iter_time_steps = 27; Q(s,a) = 159.51807152208872; score = -516.0; mean_score/100_episodes = 88.53; reward = -515.0; mean_reward/100_episodes = -156.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.6, 2024-12-12 14:56:24
Episode no = 29700; won: False; iter_time_steps = 28; Q(s,a) = 149.92337765417423; score = -517.0; mean_score/100_episodes = 36.55; reward = -516.0; mean_reward/100_episodes = -187.98; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-12 14:56:46
Episode no = 29800; won: True; iter_time_steps = 20; Q(s,a) = 288.41795589007097; score = 501.0; mean_score/100_episodes = 87.61; reward = 92.0; mean_reward/100_episodes = -157.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.6, 2024-12-12 14:57:08
Episode no = 29900; won: False; iter_time_steps = 18; Q(s,a) = 172.72316592633948; score = -517.0; mean_score/100_episodes = 44.77; reward = -517.0; mean_reward/100_episodes = -183.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-12 14:57:33
Episode no = 30000; won: True; iter_time_steps = 33; Q(s,a) = 259.728418462093; score = 488.0; mean_score/100_episodes = 89.67; reward = 79.0; mean_reward/100_episodes = -155.48; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.6, 2024-12-12 14:57:53
Episode no = 30100; won: False; iter_time_steps = 57; Q(s,a) = 208.79062116320694; score = -546.0; mean_score/100_episodes = 27.09; reward = -545.0; mean_reward/100_episodes = -193.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.54, 2024-12-12 14:58:15
Episode no = 30200; won: True; iter_time_steps = 24; Q(s,a) = 230.10611365030056; score = 497.0; mean_score/100_episodes = 37.4; reward = 88.0; mean_reward/100_episodes = -187.08; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-12 14:58:36
Episode no = 30300; won: True; iter_time_steps = 21; Q(s,a) = 326.15900067754154; score = 500.0; mean_score/100_episodes = 39.32; reward = 91.0; mean_reward/100_episodes = -185.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-12 14:58:57
Episode no = 30400; won: False; iter_time_steps = 15; Q(s,a) = 125.61198441204854; score = -504.0; mean_score/100_episodes = 85.76; reward = -492.0; mean_reward/100_episodes = -159.18; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.6, 2024-12-12 14:59:21
Episode no = 30500; won: False; iter_time_steps = 36; Q(s,a) = 137.47577812578956; score = -525.0; mean_score/100_episodes = 107.91; reward = -524.0; mean_reward/100_episodes = -145.16; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.62, 2024-12-12 14:59:41
Episode no = 30600; won: False; iter_time_steps = 23; Q(s,a) = 150.9224055780069; score = -512.0; mean_score/100_episodes = 19.37; reward = -511.0; mean_reward/100_episodes = -196.78; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-12 14:59:59
Episode no = 30700; won: False; iter_time_steps = 12; Q(s,a) = 112.58659588462132; score = -511.0; mean_score/100_episodes = 78.89; reward = -511.0; mean_reward/100_episodes = -161.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.59, 2024-12-12 15:00:16
Episode no = 30800; won: True; iter_time_steps = 22; Q(s,a) = 431.7903243678535; score = 499.0; mean_score/100_episodes = 140.49; reward = 90.0; mean_reward/100_episodes = -124.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.65, 2024-12-12 15:00:33
Episode no = 30900; won: True; iter_time_steps = 21; Q(s,a) = 318.10748584003824; score = 500.0; mean_score/100_episodes = 170.26; reward = 91.0; mean_reward/100_episodes = -107.5; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.68, 2024-12-12 15:00:51
Episode no = 31000; won: False; iter_time_steps = 36; Q(s,a) = 203.97552277533353; score = -525.0; mean_score/100_episodes = 201.37; reward = -524.0; mean_reward/100_episodes = -88.58; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.71, 2024-12-12 15:01:11
Episode no = 31100; won: True; iter_time_steps = 29; Q(s,a) = 369.1516830319303; score = 492.0; mean_score/100_episodes = 110.84; reward = 83.0; mean_reward/100_episodes = -142.27; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.62, 2024-12-12 15:01:30
Episode no = 31200; won: True; iter_time_steps = 20; Q(s,a) = 369.00918099706405; score = 501.0; mean_score/100_episodes = 137.51; reward = 92.0; mean_reward/100_episodes = -128.09; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.65, 2024-12-12 15:01:53
Episode no = 31300; won: False; iter_time_steps = 18; Q(s,a) = 175.9634287737696; score = -517.0; mean_score/100_episodes = 151.05; reward = -517.0; mean_reward/100_episodes = -118.43; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.66, 2024-12-12 15:02:13
Episode no = 31400; won: True; iter_time_steps = 33; Q(s,a) = 348.20711367675466; score = 488.0; mean_score/100_episodes = 141.76; reward = 79.0; mean_reward/100_episodes = -123.8; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.65, 2024-12-12 15:02:32
Episode no = 31500; won: False; iter_time_steps = 40; Q(s,a) = 245.74761048386267; score = -529.0; mean_score/100_episodes = 150.08; reward = -528.0; mean_reward/100_episodes = -119.61; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.66, 2024-12-12 15:02:52
Episode no = 31600; won: True; iter_time_steps = 41; Q(s,a) = 298.2742040565732; score = 480.0; mean_score/100_episodes = 168.56; reward = 71.0; mean_reward/100_episodes = -109.17; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.68, 2024-12-12 15:03:13
Episode no = 31700; won: True; iter_time_steps = 30; Q(s,a) = 397.64833425763743; score = 491.0; mean_score/100_episodes = 108.51; reward = 82.0; mean_reward/100_episodes = -144.77; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.62, 2024-12-12 15:03:34
Episode no = 31800; won: False; iter_time_steps = 29; Q(s,a) = 132.36232531441124; score = -528.0; mean_score/100_episodes = 29.13; reward = -528.0; mean_reward/100_episodes = -191.11; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.54, 2024-12-12 15:03:54
Episode no = 31900; won: True; iter_time_steps = 32; Q(s,a) = 315.97318541670666; score = 489.0; mean_score/100_episodes = 78.71; reward = 80.0; mean_reward/100_episodes = -162.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.59, 2024-12-12 15:04:14
Episode no = 32000; won: True; iter_time_steps = 42; Q(s,a) = 423.6388237724891; score = 479.0; mean_score/100_episodes = 66.5; reward = 70.0; mean_reward/100_episodes = -170.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.58, 2024-12-12 15:04:37
Episode no = 32100; won: True; iter_time_steps = 20; Q(s,a) = 377.9544253195526; score = 501.0; mean_score/100_episodes = 250.37; reward = 92.0; mean_reward/100_episodes = -60.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-12 15:04:59
Episode no = 32200; won: False; iter_time_steps = 25; Q(s,a) = 135.73984631400182; score = -524.0; mean_score/100_episodes = -1.25; reward = -524.0; mean_reward/100_episodes = -209.4; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.51, 2024-12-12 15:05:19
Episode no = 32300; won: True; iter_time_steps = 33; Q(s,a) = 284.0561368177728; score = 488.0; mean_score/100_episodes = 46.17; reward = 79.0; mean_reward/100_episodes = -182.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-12 15:05:42
Episode no = 32400; won: True; iter_time_steps = 19; Q(s,a) = 386.9997775424698; score = 502.0; mean_score/100_episodes = 49.93; reward = 93.0; mean_reward/100_episodes = -178.58; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-12 15:06:02
Episode no = 32500; won: False; iter_time_steps = 19; Q(s,a) = 136.59743162339595; score = -508.0; mean_score/100_episodes = 59.13; reward = -496.0; mean_reward/100_episodes = -173.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.57, 2024-12-12 15:06:23
Episode no = 32600; won: False; iter_time_steps = 35; Q(s,a) = 206.24262379241745; score = -524.0; mean_score/100_episodes = 38.4; reward = -523.0; mean_reward/100_episodes = -185.96; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-12 15:06:43
Episode no = 32700; won: False; iter_time_steps = 49; Q(s,a) = 219.450869058886; score = -538.0; mean_score/100_episodes = 48.22; reward = -537.0; mean_reward/100_episodes = -180.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-12 15:07:04
Episode no = 32800; won: True; iter_time_steps = 16; Q(s,a) = 372.22457604661014; score = 505.0; mean_score/100_episodes = 66.67; reward = 96.0; mean_reward/100_episodes = -170.17; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.58, 2024-12-12 15:07:26
Episode no = 32900; won: True; iter_time_steps = 21; Q(s,a) = 418.9931749023719; score = 500.0; mean_score/100_episodes = 45.53; reward = 91.0; mean_reward/100_episodes = -183.15; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-12 15:07:49
Episode no = 33000; won: False; iter_time_steps = 21; Q(s,a) = 142.9769147853752; score = -510.0; mean_score/100_episodes = 97.9; reward = -509.0; mean_reward/100_episodes = -151.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.61, 2024-12-12 15:08:10
Episode no = 33100; won: True; iter_time_steps = 27; Q(s,a) = 309.57373837545913; score = 494.0; mean_score/100_episodes = 47.07; reward = 85.0; mean_reward/100_episodes = -181.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-12 15:08:32
Episode no = 33200; won: True; iter_time_steps = 48; Q(s,a) = 369.2777486019445; score = 473.0; mean_score/100_episodes = -31.4; reward = 64.0; mean_reward/100_episodes = -227.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.48, 2024-12-12 15:08:52
Episode no = 33300; won: True; iter_time_steps = 18; Q(s,a) = 421.6975379078958; score = 503.0; mean_score/100_episodes = -13.35; reward = 94.0; mean_reward/100_episodes = -217.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.5, 2024-12-12 15:09:14
Episode no = 33400; won: False; iter_time_steps = 73; Q(s,a) = 195.8807448640398; score = -562.0; mean_score/100_episodes = 9.53; reward = -561.0; mean_reward/100_episodes = -202.46; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-12 15:09:33
Episode no = 33500; won: True; iter_time_steps = 26; Q(s,a) = 276.96630999879494; score = 495.0; mean_score/100_episodes = -52.35; reward = 86.0; mean_reward/100_episodes = -239.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.46, 2024-12-12 15:09:55
Episode no = 33600; won: False; iter_time_steps = 19; Q(s,a) = 114.91509620520576; score = -508.0; mean_score/100_episodes = 38.02; reward = -496.0; mean_reward/100_episodes = -186.42; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-12 15:10:18
Episode no = 33700; won: True; iter_time_steps = 23; Q(s,a) = 371.3182510108496; score = 498.0; mean_score/100_episodes = 142.05; reward = 89.0; mean_reward/100_episodes = -123.43; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.65, 2024-12-12 15:10:39
Episode no = 33800; won: True; iter_time_steps = 17; Q(s,a) = 388.00552294379827; score = 504.0; mean_score/100_episodes = -1.38; reward = 95.0; mean_reward/100_episodes = -209.4; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.51, 2024-12-12 15:11:01
Episode no = 33900; won: False; iter_time_steps = 16; Q(s,a) = 148.9282877868867; score = -505.0; mean_score/100_episodes = 153.0; reward = -504.0; mean_reward/100_episodes = -116.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.66, 2024-12-12 15:11:21
