Episode no = 100; won: False; iter_time_steps = 8; Q(s,a) = nan; score = -507.0; mean_score/100_episodes = -508.92; reward = -507.0; mean_reward/100_episodes = -508.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-12 14:00:13
Episode no = 39000; won: False; iter_time_steps = 11; Q(s,a) = -21.642527392925754; score = -510.0; mean_score/100_episodes = -510.03; reward = -510.0; mean_reward/100_episodes = -509.75; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:53:06
Episode no = 39100; won: False; iter_time_steps = 10; Q(s,a) = -21.639101504420566; score = -509.0; mean_score/100_episodes = -510.0; reward = -509.0; mean_reward/100_episodes = -509.93; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:53:14
Episode no = 39200; won: False; iter_time_steps = 15; Q(s,a) = -21.639353856651823; score = -504.0; mean_score/100_episodes = -509.92; reward = -503.0; mean_reward/100_episodes = -509.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:53:23
Episode no = 39300; won: False; iter_time_steps = 11; Q(s,a) = -21.645650892819532; score = -510.0; mean_score/100_episodes = -510.1; reward = -510.0; mean_reward/100_episodes = -510.04; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:53:31
Episode no = 39400; won: False; iter_time_steps = 9; Q(s,a) = -21.64077266658084; score = -508.0; mean_score/100_episodes = -509.3; reward = -508.0; mean_reward/100_episodes = -509.12; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:53:39
Episode no = 39500; won: False; iter_time_steps = 11; Q(s,a) = -21.61901983620946; score = -510.0; mean_score/100_episodes = -509.47; reward = -510.0; mean_reward/100_episodes = -509.52; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:53:46
Episode no = 39600; won: False; iter_time_steps = 11; Q(s,a) = -21.603392981426648; score = -510.0; mean_score/100_episodes = -509.55; reward = -510.0; mean_reward/100_episodes = -509.48; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:53:54
Episode no = 39700; won: False; iter_time_steps = 8; Q(s,a) = -21.6051785563617; score = -507.0; mean_score/100_episodes = -510.65; reward = -507.0; mean_reward/100_episodes = -510.61; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:54:03
Episode no = 39800; won: False; iter_time_steps = 9; Q(s,a) = -21.620806279586745; score = -508.0; mean_score/100_episodes = -509.41; reward = -508.0; mean_reward/100_episodes = -509.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:54:11
Episode no = 39900; won: False; iter_time_steps = 8; Q(s,a) = -21.617573107304928; score = -507.0; mean_score/100_episodes = -509.74; reward = -507.0; mean_reward/100_episodes = -509.7; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:54:19
Episode no = 40000; won: False; iter_time_steps = 12; Q(s,a) = -21.634472622793563; score = -511.0; mean_score/100_episodes = -510.21; reward = -511.0; mean_reward/100_episodes = -510.18; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:54:27
Episode no = 40100; won: False; iter_time_steps = 5; Q(s,a) = -21.63528101929557; score = -504.0; mean_score/100_episodes = -510.18; reward = -504.0; mean_reward/100_episodes = -510.11; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:54:35
Episode no = 40200; won: False; iter_time_steps = 11; Q(s,a) = -21.649829937149722; score = -510.0; mean_score/100_episodes = -509.82; reward = -510.0; mean_reward/100_episodes = -509.65; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:54:43
Episode no = 40300; won: False; iter_time_steps = 7; Q(s,a) = -21.656188764508755; score = -506.0; mean_score/100_episodes = -510.35; reward = -506.0; mean_reward/100_episodes = -510.28; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:54:52
Episode no = 40400; won: False; iter_time_steps = 8; Q(s,a) = -21.66559066189574; score = -507.0; mean_score/100_episodes = -509.55; reward = -507.0; mean_reward/100_episodes = -509.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:55:00
Episode no = 40500; won: False; iter_time_steps = 11; Q(s,a) = -21.67171082298145; score = -510.0; mean_score/100_episodes = -509.87; reward = -510.0; mean_reward/100_episodes = -509.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:55:08
Episode no = 40600; won: False; iter_time_steps = 11; Q(s,a) = -21.664586471916927; score = -510.0; mean_score/100_episodes = -508.84; reward = -510.0; mean_reward/100_episodes = -508.52; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:55:16
Episode no = 40700; won: False; iter_time_steps = 12; Q(s,a) = -21.64943194540328; score = -511.0; mean_score/100_episodes = -510.43; reward = -511.0; mean_reward/100_episodes = -510.38; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:55:24
Episode no = 40800; won: False; iter_time_steps = 8; Q(s,a) = -21.67648013998715; score = -507.0; mean_score/100_episodes = -509.73; reward = -507.0; mean_reward/100_episodes = -509.78; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:55:32
Episode no = 40900; won: False; iter_time_steps = 9; Q(s,a) = -21.66907506427583; score = -508.0; mean_score/100_episodes = -509.55; reward = -508.0; mean_reward/100_episodes = -509.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:55:40
Episode no = 41000; won: False; iter_time_steps = 9; Q(s,a) = -21.657644035781477; score = -508.0; mean_score/100_episodes = -509.68; reward = -508.0; mean_reward/100_episodes = -509.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:55:48
Episode no = 41100; won: False; iter_time_steps = 7; Q(s,a) = -21.679993370936316; score = -506.0; mean_score/100_episodes = -509.78; reward = -506.0; mean_reward/100_episodes = -509.58; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:55:56
Episode no = 41200; won: False; iter_time_steps = 8; Q(s,a) = -21.67470967711483; score = -507.0; mean_score/100_episodes = -510.38; reward = -507.0; mean_reward/100_episodes = -510.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:56:05
Episode no = 41300; won: False; iter_time_steps = 20; Q(s,a) = -21.685458265948643; score = -519.0; mean_score/100_episodes = -509.75; reward = -519.0; mean_reward/100_episodes = -509.54; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:56:13
Episode no = 41400; won: False; iter_time_steps = 21; Q(s,a) = -21.676573734483185; score = -520.0; mean_score/100_episodes = -509.53; reward = -520.0; mean_reward/100_episodes = -509.48; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:56:21
Episode no = 41500; won: False; iter_time_steps = 6; Q(s,a) = -21.65853503458976; score = -505.0; mean_score/100_episodes = -509.28; reward = -505.0; mean_reward/100_episodes = -508.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:56:28
Episode no = 41600; won: False; iter_time_steps = 16; Q(s,a) = -21.675192440663146; score = -515.0; mean_score/100_episodes = -509.87; reward = -515.0; mean_reward/100_episodes = -509.72; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:56:36
Episode no = 41700; won: False; iter_time_steps = 14; Q(s,a) = -21.669597650601077; score = -513.0; mean_score/100_episodes = -509.54; reward = -513.0; mean_reward/100_episodes = -509.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:56:45
Episode no = 41800; won: False; iter_time_steps = 7; Q(s,a) = -21.68860154233221; score = -506.0; mean_score/100_episodes = -509.48; reward = -506.0; mean_reward/100_episodes = -509.39; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:56:53
Episode no = 41900; won: False; iter_time_steps = 17; Q(s,a) = -21.678698722964544; score = -516.0; mean_score/100_episodes = -511.07; reward = -516.0; mean_reward/100_episodes = -511.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:57:01
Episode no = 42000; won: False; iter_time_steps = 9; Q(s,a) = -21.704581016175275; score = -508.0; mean_score/100_episodes = -510.14; reward = -508.0; mean_reward/100_episodes = -509.95; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:57:09
Episode no = 42100; won: False; iter_time_steps = 15; Q(s,a) = -21.716810603152943; score = -504.0; mean_score/100_episodes = -509.05; reward = -514.0; mean_reward/100_episodes = -509.09; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:57:15
Episode no = 42200; won: False; iter_time_steps = 10; Q(s,a) = -21.701673861378872; score = -509.0; mean_score/100_episodes = -510.04; reward = -509.0; mean_reward/100_episodes = -510.0; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:57:22
Episode no = 42300; won: False; iter_time_steps = 8; Q(s,a) = -21.705158325886842; score = -507.0; mean_score/100_episodes = -510.53; reward = -507.0; mean_reward/100_episodes = -510.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:57:29
Episode no = 42400; won: False; iter_time_steps = 19; Q(s,a) = -21.69622910648876; score = -518.0; mean_score/100_episodes = -509.81; reward = -518.0; mean_reward/100_episodes = -509.66; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:57:36
Episode no = 42500; won: False; iter_time_steps = 14; Q(s,a) = -21.69043994670465; score = -513.0; mean_score/100_episodes = -510.48; reward = -513.0; mean_reward/100_episodes = -510.4; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:57:44
Episode no = 42600; won: False; iter_time_steps = 31; Q(s,a) = -21.704121918328877; score = -530.0; mean_score/100_episodes = -510.88; reward = -530.0; mean_reward/100_episodes = -510.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:57:51
Episode no = 42700; won: False; iter_time_steps = 7; Q(s,a) = -21.6859265114993; score = -506.0; mean_score/100_episodes = -510.92; reward = -506.0; mean_reward/100_episodes = -510.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:57:59
Episode no = 42800; won: False; iter_time_steps = 8; Q(s,a) = -21.69474369450377; score = -507.0; mean_score/100_episodes = -509.39; reward = -507.0; mean_reward/100_episodes = -509.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:58:06
Episode no = 42900; won: False; iter_time_steps = 11; Q(s,a) = -21.69950585974555; score = -510.0; mean_score/100_episodes = -508.7; reward = -510.0; mean_reward/100_episodes = -508.62; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:58:14
Episode no = 43000; won: False; iter_time_steps = 10; Q(s,a) = -21.69578149449273; score = -509.0; mean_score/100_episodes = -510.12; reward = -509.0; mean_reward/100_episodes = -510.08; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:58:22
Episode no = 43100; won: False; iter_time_steps = 7; Q(s,a) = -21.69322650605977; score = -506.0; mean_score/100_episodes = -510.02; reward = -506.0; mean_reward/100_episodes = -509.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:58:30
Episode no = 43200; won: False; iter_time_steps = 18; Q(s,a) = -21.706105012836574; score = -507.0; mean_score/100_episodes = -509.17; reward = -506.0; mean_reward/100_episodes = -508.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:58:37
Episode no = 43300; won: False; iter_time_steps = 14; Q(s,a) = -21.712953851261602; score = -513.0; mean_score/100_episodes = -510.78; reward = -513.0; mean_reward/100_episodes = -510.75; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:58:45
Episode no = 43400; won: False; iter_time_steps = 31; Q(s,a) = -21.72248181522876; score = -530.0; mean_score/100_episodes = -510.09; reward = -530.0; mean_reward/100_episodes = -510.0; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:58:52
Episode no = 43500; won: False; iter_time_steps = 9; Q(s,a) = -21.74961186703011; score = -508.0; mean_score/100_episodes = -509.48; reward = -508.0; mean_reward/100_episodes = -509.43; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:58:58
Episode no = 43600; won: False; iter_time_steps = 9; Q(s,a) = -21.74413790005665; score = -508.0; mean_score/100_episodes = -509.4; reward = -508.0; mean_reward/100_episodes = -509.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:59:05
Episode no = 43700; won: False; iter_time_steps = 11; Q(s,a) = -21.747235393217736; score = -500.0; mean_score/100_episodes = -510.74; reward = -499.0; mean_reward/100_episodes = -510.7; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:59:13
Episode no = 43800; won: False; iter_time_steps = 20; Q(s,a) = -21.7380917731222; score = -519.0; mean_score/100_episodes = -509.37; reward = -519.0; mean_reward/100_episodes = -509.4; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:59:21
Episode no = 43900; won: False; iter_time_steps = 10; Q(s,a) = -21.731760861020156; score = -509.0; mean_score/100_episodes = -509.78; reward = -509.0; mean_reward/100_episodes = -509.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:59:29
Episode no = 44000; won: False; iter_time_steps = 12; Q(s,a) = -21.757053968948604; score = -511.0; mean_score/100_episodes = -508.96; reward = -511.0; mean_reward/100_episodes = -508.77; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:59:37
Episode no = 44100; won: False; iter_time_steps = 7; Q(s,a) = -21.73428202170256; score = -506.0; mean_score/100_episodes = -509.85; reward = -506.0; mean_reward/100_episodes = -509.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:59:46
Episode no = 44200; won: False; iter_time_steps = 8; Q(s,a) = -21.71279092852651; score = -507.0; mean_score/100_episodes = -509.72; reward = -507.0; mean_reward/100_episodes = -509.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:59:54
Episode no = 44300; won: False; iter_time_steps = 11; Q(s,a) = -21.70804923147358; score = -510.0; mean_score/100_episodes = -510.21; reward = -510.0; mean_reward/100_episodes = -510.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:00:03
Episode no = 44400; won: False; iter_time_steps = 20; Q(s,a) = -21.711169253372613; score = -519.0; mean_score/100_episodes = -509.76; reward = -519.0; mean_reward/100_episodes = -509.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:00:12
Episode no = 44500; won: False; iter_time_steps = 9; Q(s,a) = -21.73486849333595; score = -508.0; mean_score/100_episodes = -508.5; reward = -508.0; mean_reward/100_episodes = -508.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:00:20
Episode no = 44600; won: False; iter_time_steps = 9; Q(s,a) = -21.737315701353495; score = -508.0; mean_score/100_episodes = -510.56; reward = -508.0; mean_reward/100_episodes = -510.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:00:29
Episode no = 44700; won: False; iter_time_steps = 10; Q(s,a) = -21.72845426456557; score = -509.0; mean_score/100_episodes = -510.56; reward = -509.0; mean_reward/100_episodes = -510.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:00:38
Episode no = 44800; won: False; iter_time_steps = 8; Q(s,a) = -21.716103538002294; score = -507.0; mean_score/100_episodes = -508.67; reward = -507.0; mean_reward/100_episodes = -508.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:00:47
Episode no = 44900; won: False; iter_time_steps = 8; Q(s,a) = -21.74368303189229; score = -507.0; mean_score/100_episodes = -509.64; reward = -507.0; mean_reward/100_episodes = -509.77; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:00:56
Episode no = 45000; won: False; iter_time_steps = 17; Q(s,a) = -21.727537133807527; score = -516.0; mean_score/100_episodes = -509.38; reward = -516.0; mean_reward/100_episodes = -509.15; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:01:05
Episode no = 45100; won: False; iter_time_steps = 11; Q(s,a) = -21.723750508825063; score = -510.0; mean_score/100_episodes = -510.06; reward = -510.0; mean_reward/100_episodes = -510.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:01:13
Episode no = 45200; won: False; iter_time_steps = 11; Q(s,a) = -21.725201578315065; score = -510.0; mean_score/100_episodes = -509.23; reward = -510.0; mean_reward/100_episodes = -509.06; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:01:22
Episode no = 45300; won: False; iter_time_steps = 11; Q(s,a) = -21.705267042797015; score = -510.0; mean_score/100_episodes = -509.99; reward = -510.0; mean_reward/100_episodes = -509.93; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:01:31
Episode no = 45400; won: False; iter_time_steps = 14; Q(s,a) = -21.7113537517027; score = -513.0; mean_score/100_episodes = -510.87; reward = -513.0; mean_reward/100_episodes = -510.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:01:40
Episode no = 45500; won: False; iter_time_steps = 9; Q(s,a) = -21.746679579525928; score = -508.0; mean_score/100_episodes = -510.24; reward = -508.0; mean_reward/100_episodes = -510.16; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:01:49
Episode no = 45600; won: False; iter_time_steps = 19; Q(s,a) = -21.747445048208373; score = -518.0; mean_score/100_episodes = -509.96; reward = -518.0; mean_reward/100_episodes = -509.93; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:01:56
Episode no = 45700; won: False; iter_time_steps = 8; Q(s,a) = -21.739174425062657; score = -507.0; mean_score/100_episodes = -510.22; reward = -507.0; mean_reward/100_episodes = -510.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:02:05
Episode no = 45800; won: False; iter_time_steps = 14; Q(s,a) = -21.713587507507093; score = -513.0; mean_score/100_episodes = -508.84; reward = -513.0; mean_reward/100_episodes = -508.78; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:02:13
Episode no = 45900; won: False; iter_time_steps = 15; Q(s,a) = -21.727948765057967; score = -514.0; mean_score/100_episodes = -510.18; reward = -514.0; mean_reward/100_episodes = -510.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:02:21
Episode no = 46000; won: False; iter_time_steps = 27; Q(s,a) = -21.714516119630066; score = -526.0; mean_score/100_episodes = -510.33; reward = -526.0; mean_reward/100_episodes = -510.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:02:30
Episode no = 46100; won: False; iter_time_steps = 20; Q(s,a) = -21.703777430827742; score = -519.0; mean_score/100_episodes = -499.48; reward = -519.0; mean_reward/100_episodes = -503.06; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-12 15:02:39
Episode no = 46200; won: False; iter_time_steps = 7; Q(s,a) = -21.720650795408062; score = -506.0; mean_score/100_episodes = -510.06; reward = -506.0; mean_reward/100_episodes = -509.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:02:48
Episode no = 46300; won: False; iter_time_steps = 9; Q(s,a) = -21.70529536006386; score = -508.0; mean_score/100_episodes = -508.68; reward = -508.0; mean_reward/100_episodes = -508.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:02:56
Episode no = 46400; won: False; iter_time_steps = 7; Q(s,a) = -21.70866198858519; score = -506.0; mean_score/100_episodes = -509.68; reward = -506.0; mean_reward/100_episodes = -509.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:03:04
Episode no = 46500; won: False; iter_time_steps = 8; Q(s,a) = -21.707062438674754; score = -507.0; mean_score/100_episodes = -509.18; reward = -507.0; mean_reward/100_episodes = -509.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:03:11
Episode no = 46600; won: False; iter_time_steps = 11; Q(s,a) = -21.71796573255588; score = -510.0; mean_score/100_episodes = -509.64; reward = -510.0; mean_reward/100_episodes = -509.58; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:03:19
Episode no = 46700; won: False; iter_time_steps = 11; Q(s,a) = -21.74031673188422; score = -510.0; mean_score/100_episodes = -509.91; reward = -510.0; mean_reward/100_episodes = -509.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:03:27
Episode no = 46800; won: False; iter_time_steps = 10; Q(s,a) = -21.746278965154456; score = -509.0; mean_score/100_episodes = -509.8; reward = -509.0; mean_reward/100_episodes = -509.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:03:35
Episode no = 46900; won: False; iter_time_steps = 6; Q(s,a) = -21.755514816188; score = -505.0; mean_score/100_episodes = -509.69; reward = -505.0; mean_reward/100_episodes = -509.72; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:03:43
Episode no = 47000; won: False; iter_time_steps = 15; Q(s,a) = -21.756933096145925; score = -514.0; mean_score/100_episodes = -510.42; reward = -514.0; mean_reward/100_episodes = -510.41; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:03:52
Episode no = 47100; won: False; iter_time_steps = 9; Q(s,a) = -21.752912498026433; score = -508.0; mean_score/100_episodes = -509.51; reward = -508.0; mean_reward/100_episodes = -509.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:03:59
