Episode no = 100; won: False; iter_time_steps = 11; Q(s,a) = nan; score = -510.0; mean_score/100_episodes = -509.95; reward = -510.0; mean_reward/100_episodes = -510.04; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-11 03:15:00
Episode no = 21300; won: True; iter_time_steps = 18; Q(s,a) = 389.2282602779923; score = 503.0; mean_score/100_episodes = 293.98; reward = 94.0; mean_reward/100_episodes = -33.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-11 04:09:35
Episode no = 21400; won: False; iter_time_steps = 34; Q(s,a) = 160.23883490922688; score = -523.0; mean_score/100_episodes = 266.03; reward = -522.0; mean_reward/100_episodes = -48.68; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-11 04:09:53
Episode no = 21500; won: False; iter_time_steps = 35; Q(s,a) = 149.73942142988005; score = -524.0; mean_score/100_episodes = 212.47; reward = -523.0; mean_reward/100_episodes = -81.62; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.72, 2024-12-11 04:10:16
Episode no = 21600; won: True; iter_time_steps = 16; Q(s,a) = 637.3791818466203; score = 505.0; mean_score/100_episodes = 261.51; reward = 96.0; mean_reward/100_episodes = -53.19; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-11 04:10:39
Episode no = 21700; won: True; iter_time_steps = 16; Q(s,a) = 654.3745590609905; score = 505.0; mean_score/100_episodes = 337.1; reward = 96.0; mean_reward/100_episodes = -6.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-11 04:10:58
Episode no = 21800; won: True; iter_time_steps = 20; Q(s,a) = 291.0019306824352; score = 501.0; mean_score/100_episodes = 262.39; reward = 92.0; mean_reward/100_episodes = -52.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-11 04:11:21
Episode no = 21900; won: True; iter_time_steps = 20; Q(s,a) = 410.1883638879295; score = 501.0; mean_score/100_episodes = 336.33; reward = 92.0; mean_reward/100_episodes = -7.08; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-11 04:11:41
Episode no = 22000; won: True; iter_time_steps = 16; Q(s,a) = 663.6240527039472; score = 505.0; mean_score/100_episodes = 326.93; reward = 96.0; mean_reward/100_episodes = -12.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-11 04:12:00
Episode no = 22100; won: True; iter_time_steps = 22; Q(s,a) = 112.51016703304033; score = 499.0; mean_score/100_episodes = 296.51; reward = 90.0; mean_reward/100_episodes = -30.5; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-11 04:12:20
Episode no = 22200; won: False; iter_time_steps = 30; Q(s,a) = 147.76004607840454; score = -519.0; mean_score/100_episodes = 365.59; reward = -518.0; mean_reward/100_episodes = 9.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.87, 2024-12-11 04:12:41
Episode no = 22300; won: True; iter_time_steps = 16; Q(s,a) = 656.8511922537173; score = 505.0; mean_score/100_episodes = 357.45; reward = 96.0; mean_reward/100_episodes = 5.94; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-11 04:12:59
Episode no = 22400; won: True; iter_time_steps = 39; Q(s,a) = 411.9482011220037; score = 482.0; mean_score/100_episodes = 276.07; reward = 73.0; mean_reward/100_episodes = -42.74; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-11 04:13:19
Episode no = 22500; won: True; iter_time_steps = 59; Q(s,a) = 418.1888745121257; score = 462.0; mean_score/100_episodes = 285.11; reward = 53.0; mean_reward/100_episodes = -37.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-11 04:13:39
Episode no = 22600; won: False; iter_time_steps = 41; Q(s,a) = 128.14072066428028; score = -530.0; mean_score/100_episodes = 273.83; reward = -529.0; mean_reward/100_episodes = -44.98; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-11 04:14:00
Episode no = 22700; won: True; iter_time_steps = 16; Q(s,a) = 710.4420365040838; score = 505.0; mean_score/100_episodes = 245.66; reward = 96.0; mean_reward/100_episodes = -60.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.75, 2024-12-11 04:14:20
Episode no = 22800; won: False; iter_time_steps = 20; Q(s,a) = 60.47053183896175; score = -509.0; mean_score/100_episodes = 226.93; reward = -508.0; mean_reward/100_episodes = -71.39; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.73, 2024-12-11 04:14:39
Episode no = 22900; won: True; iter_time_steps = 29; Q(s,a) = 365.3664189407602; score = 492.0; mean_score/100_episodes = 284.13; reward = 83.0; mean_reward/100_episodes = -38.66; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-11 04:15:02
Episode no = 23000; won: True; iter_time_steps = 16; Q(s,a) = 661.5451356102251; score = 505.0; mean_score/100_episodes = 357.76; reward = 96.0; mean_reward/100_episodes = 6.15; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-11 04:15:21
Episode no = 23100; won: True; iter_time_steps = 18; Q(s,a) = 361.2882234607478; score = 503.0; mean_score/100_episodes = 316.63; reward = 94.0; mean_reward/100_episodes = -18.58; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-11 04:15:41
Episode no = 23200; won: True; iter_time_steps = 16; Q(s,a) = 671.9404949493581; score = 505.0; mean_score/100_episodes = 263.6; reward = 96.0; mean_reward/100_episodes = -51.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-11 04:16:03
Episode no = 23300; won: True; iter_time_steps = 24; Q(s,a) = 359.846295622941; score = 497.0; mean_score/100_episodes = 344.06; reward = 88.0; mean_reward/100_episodes = -3.46; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-11 04:16:25
Episode no = 23400; won: True; iter_time_steps = 47; Q(s,a) = 434.02974528619905; score = 474.0; mean_score/100_episodes = 304.37; reward = 65.0; mean_reward/100_episodes = -26.68; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-11 04:16:46
Episode no = 23500; won: True; iter_time_steps = 20; Q(s,a) = 347.56114226813384; score = 501.0; mean_score/100_episodes = 305.63; reward = 92.0; mean_reward/100_episodes = -25.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-11 04:17:06
Episode no = 23600; won: False; iter_time_steps = 18; Q(s,a) = 10.136078663688899; score = -507.0; mean_score/100_episodes = 355.29; reward = -506.0; mean_reward/100_episodes = 3.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-11 04:17:27
Episode no = 23700; won: True; iter_time_steps = 17; Q(s,a) = 691.9109236812691; score = 504.0; mean_score/100_episodes = 336.8; reward = 95.0; mean_reward/100_episodes = -6.54; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-11 04:17:46
Episode no = 23800; won: True; iter_time_steps = 19; Q(s,a) = 418.1182538785169; score = 502.0; mean_score/100_episodes = 416.06; reward = 93.0; mean_reward/100_episodes = 39.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.92, 2024-12-11 04:18:07
Episode no = 23900; won: False; iter_time_steps = 40; Q(s,a) = 171.09579755944443; score = -529.0; mean_score/100_episodes = 305.49; reward = -528.0; mean_reward/100_episodes = -25.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-11 04:18:27
Episode no = 24000; won: True; iter_time_steps = 18; Q(s,a) = 399.74301111958886; score = 503.0; mean_score/100_episodes = 366.89; reward = 94.0; mean_reward/100_episodes = 11.28; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.87, 2024-12-11 04:18:46
Episode no = 24100; won: True; iter_time_steps = 28; Q(s,a) = 403.69285579421074; score = 493.0; mean_score/100_episodes = 347.85; reward = 84.0; mean_reward/100_episodes = 0.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-11 04:19:05
Episode no = 24200; won: True; iter_time_steps = 16; Q(s,a) = 662.1447963817855; score = 505.0; mean_score/100_episodes = 347.25; reward = 96.0; mean_reward/100_episodes = -0.25; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-11 04:19:24
Episode no = 24300; won: True; iter_time_steps = 21; Q(s,a) = 423.5170541931984; score = 500.0; mean_score/100_episodes = 388.42; reward = 91.0; mean_reward/100_episodes = 24.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.89, 2024-12-11 04:19:42
Episode no = 24400; won: True; iter_time_steps = 17; Q(s,a) = 423.6215624111399; score = 504.0; mean_score/100_episodes = 365.66; reward = 95.0; mean_reward/100_episodes = 9.95; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.87, 2024-12-11 04:20:02
Episode no = 24500; won: True; iter_time_steps = 36; Q(s,a) = 610.6320357104199; score = 485.0; mean_score/100_episodes = 336.43; reward = 76.0; mean_reward/100_episodes = -6.98; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-11 04:20:22
Episode no = 24600; won: True; iter_time_steps = 18; Q(s,a) = 408.2454621980369; score = 503.0; mean_score/100_episodes = 356.62; reward = 94.0; mean_reward/100_episodes = 4.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-11 04:20:42
Episode no = 24700; won: True; iter_time_steps = 17; Q(s,a) = 715.568279808528; score = 504.0; mean_score/100_episodes = 328.58; reward = 95.0; mean_reward/100_episodes = -10.74; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-11 04:21:00
Episode no = 24800; won: False; iter_time_steps = 19; Q(s,a) = 104.13335294680924; score = -508.0; mean_score/100_episodes = 378.36; reward = -496.0; mean_reward/100_episodes = 18.65; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.88, 2024-12-11 04:21:18
Episode no = 24900; won: True; iter_time_steps = 16; Q(s,a) = 684.825808154718; score = 505.0; mean_score/100_episodes = 286.66; reward = 96.0; mean_reward/100_episodes = -36.13; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-11 04:21:37
Episode no = 25000; won: True; iter_time_steps = 20; Q(s,a) = 378.5858794076996; score = 501.0; mean_score/100_episodes = 327.7; reward = 92.0; mean_reward/100_episodes = -11.52; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-11 04:21:55
Episode no = 25100; won: True; iter_time_steps = 24; Q(s,a) = 406.1668199897085; score = 497.0; mean_score/100_episodes = 358.79; reward = 88.0; mean_reward/100_episodes = 7.27; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-11 04:22:13
Episode no = 25200; won: True; iter_time_steps = 18; Q(s,a) = 679.7219519483568; score = 503.0; mean_score/100_episodes = 409.76; reward = 94.0; mean_reward/100_episodes = 37.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.91, 2024-12-11 04:22:31
Episode no = 25300; won: True; iter_time_steps = 18; Q(s,a) = 663.1127838217118; score = 503.0; mean_score/100_episodes = 318.81; reward = 94.0; mean_reward/100_episodes = -16.42; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-11 04:22:49
Episode no = 25400; won: True; iter_time_steps = 19; Q(s,a) = 530.743912427107; score = 502.0; mean_score/100_episodes = 308.6; reward = 93.0; mean_reward/100_episodes = -22.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-11 04:23:06
Episode no = 25500; won: False; iter_time_steps = 17; Q(s,a) = 557.6187101619186; score = -506.0; mean_score/100_episodes = 360.36; reward = -505.0; mean_reward/100_episodes = 8.75; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-11 04:23:24
Episode no = 25600; won: True; iter_time_steps = 16; Q(s,a) = 696.4114490622198; score = 505.0; mean_score/100_episodes = 379.75; reward = 96.0; mean_reward/100_episodes = 19.94; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.88, 2024-12-11 04:23:41
Episode no = 25700; won: True; iter_time_steps = 22; Q(s,a) = 139.93689227691252; score = 499.0; mean_score/100_episodes = 288.82; reward = 90.0; mean_reward/100_episodes = -34.12; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-11 04:23:58
Episode no = 25800; won: False; iter_time_steps = 16; Q(s,a) = 514.2174831566577; score = -505.0; mean_score/100_episodes = 370.61; reward = -504.0; mean_reward/100_episodes = 14.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.87, 2024-12-11 04:24:14
Episode no = 25900; won: True; iter_time_steps = 22; Q(s,a) = 630.8631805799777; score = 499.0; mean_score/100_episodes = 309.27; reward = 90.0; mean_reward/100_episodes = -21.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-11 04:24:30
Episode no = 26000; won: False; iter_time_steps = 10; Q(s,a) = 23.346804502059438; score = -509.0; mean_score/100_episodes = 339.63; reward = -509.0; mean_reward/100_episodes = -3.78; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-11 04:24:47
Episode no = 26100; won: True; iter_time_steps = 19; Q(s,a) = 551.4585241302171; score = 502.0; mean_score/100_episodes = 379.52; reward = 93.0; mean_reward/100_episodes = 19.83; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.88, 2024-12-11 04:25:04
Episode no = 26200; won: True; iter_time_steps = 30; Q(s,a) = 633.6917598464593; score = 491.0; mean_score/100_episodes = 319.49; reward = 82.0; mean_reward/100_episodes = -15.71; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-11 04:25:22
Episode no = 26300; won: True; iter_time_steps = 18; Q(s,a) = 520.6297714216902; score = 503.0; mean_score/100_episodes = 279.76; reward = 94.0; mean_reward/100_episodes = -38.98; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-11 04:25:37
Episode no = 26400; won: True; iter_time_steps = 17; Q(s,a) = 542.3293580945289; score = 504.0; mean_score/100_episodes = 340.18; reward = 95.0; mean_reward/100_episodes = -3.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-11 04:25:53
Episode no = 26500; won: True; iter_time_steps = 22; Q(s,a) = 652.8441677713004; score = 499.0; mean_score/100_episodes = 399.8; reward = 90.0; mean_reward/100_episodes = 31.79; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.9, 2024-12-11 04:26:10
Episode no = 26600; won: True; iter_time_steps = 17; Q(s,a) = 707.2152767447923; score = 504.0; mean_score/100_episodes = 329.07; reward = 95.0; mean_reward/100_episodes = -10.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-11 04:26:27
Episode no = 26700; won: True; iter_time_steps = 17; Q(s,a) = 679.4154338437982; score = 504.0; mean_score/100_episodes = 390.1; reward = 95.0; mean_reward/100_episodes = 26.18; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.89, 2024-12-11 04:26:44
Episode no = 26800; won: True; iter_time_steps = 18; Q(s,a) = 575.2456421143504; score = 503.0; mean_score/100_episodes = 340.06; reward = 94.0; mean_reward/100_episodes = -3.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-11 04:27:00
Episode no = 26900; won: True; iter_time_steps = 18; Q(s,a) = 632.0952692935891; score = 503.0; mean_score/100_episodes = 420.07; reward = 94.0; mean_reward/100_episodes = 43.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.92, 2024-12-11 04:27:17
Episode no = 27000; won: True; iter_time_steps = 18; Q(s,a) = 466.84452811820813; score = 503.0; mean_score/100_episodes = 288.46; reward = 94.0; mean_reward/100_episodes = -34.46; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-11 04:27:34
Episode no = 27100; won: True; iter_time_steps = 18; Q(s,a) = 514.6895789650769; score = 503.0; mean_score/100_episodes = 349.65; reward = 94.0; mean_reward/100_episodes = 2.13; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-11 04:27:51
Episode no = 27200; won: True; iter_time_steps = 16; Q(s,a) = 720.6510047621839; score = 505.0; mean_score/100_episodes = 400.21; reward = 96.0; mean_reward/100_episodes = 32.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.9, 2024-12-11 04:28:07
Episode no = 27300; won: False; iter_time_steps = 28; Q(s,a) = 661.0142178468701; score = -517.0; mean_score/100_episodes = 379.85; reward = -516.0; mean_reward/100_episodes = 20.05; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.88, 2024-12-11 04:28:23
Episode no = 27400; won: True; iter_time_steps = 20; Q(s,a) = 507.9061965981908; score = 501.0; mean_score/100_episodes = 389.94; reward = 92.0; mean_reward/100_episodes = 26.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.89, 2024-12-11 04:28:40
Episode no = 27500; won: False; iter_time_steps = 13; Q(s,a) = 293.13848468063287; score = -502.0; mean_score/100_episodes = 320.29; reward = -501.0; mean_reward/100_episodes = -14.82; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-11 04:28:55
Episode no = 27600; won: True; iter_time_steps = 18; Q(s,a) = 481.6505311791652; score = 503.0; mean_score/100_episodes = 309.56; reward = 94.0; mean_reward/100_episodes = -21.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-11 04:29:11
Episode no = 27700; won: True; iter_time_steps = 19; Q(s,a) = 494.69881081212645; score = 502.0; mean_score/100_episodes = 299.15; reward = 93.0; mean_reward/100_episodes = -27.77; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-11 04:29:27
Episode no = 27800; won: True; iter_time_steps = 17; Q(s,a) = 433.3518200078569; score = 504.0; mean_score/100_episodes = 289.93; reward = 95.0; mean_reward/100_episodes = -32.77; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-11 04:29:43
Episode no = 27900; won: True; iter_time_steps = 30; Q(s,a) = 569.083656956924; score = 491.0; mean_score/100_episodes = 279.3; reward = 82.0; mean_reward/100_episodes = -39.19; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-11 04:30:00
Episode no = 28000; won: True; iter_time_steps = 26; Q(s,a) = 169.244271444505; score = 495.0; mean_score/100_episodes = 358.99; reward = 86.0; mean_reward/100_episodes = 7.5; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-11 04:30:17
Episode no = 28100; won: True; iter_time_steps = 20; Q(s,a) = 352.8238232408751; score = 501.0; mean_score/100_episodes = 380.28; reward = 92.0; mean_reward/100_episodes = 20.48; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.88, 2024-12-11 04:30:33
Episode no = 28200; won: True; iter_time_steps = 16; Q(s,a) = 741.0750713786113; score = 505.0; mean_score/100_episodes = 370.44; reward = 96.0; mean_reward/100_episodes = 14.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.87, 2024-12-11 04:30:49
Episode no = 28300; won: True; iter_time_steps = 19; Q(s,a) = 488.7903620635789; score = 502.0; mean_score/100_episodes = 370.05; reward = 93.0; mean_reward/100_episodes = 14.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.87, 2024-12-11 04:31:06
Episode no = 28400; won: True; iter_time_steps = 17; Q(s,a) = 739.872555464392; score = 504.0; mean_score/100_episodes = 360.03; reward = 95.0; mean_reward/100_episodes = 8.54; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-11 04:31:22
Episode no = 28500; won: True; iter_time_steps = 34; Q(s,a) = 587.323324873933; score = 487.0; mean_score/100_episodes = 349.8; reward = 78.0; mean_reward/100_episodes = 2.4; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-11 04:31:39
Episode no = 28600; won: True; iter_time_steps = 30; Q(s,a) = 432.8319431492018; score = 491.0; mean_score/100_episodes = 419.52; reward = 82.0; mean_reward/100_episodes = 43.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.92, 2024-12-11 04:31:56
Episode no = 28700; won: True; iter_time_steps = 20; Q(s,a) = 417.80532376078867; score = 501.0; mean_score/100_episodes = 348.91; reward = 92.0; mean_reward/100_episodes = 1.39; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-11 04:32:13
Episode no = 28800; won: True; iter_time_steps = 20; Q(s,a) = 680.2766480600753; score = 501.0; mean_score/100_episodes = 339.76; reward = 92.0; mean_reward/100_episodes = -3.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-11 04:32:30
Episode no = 28900; won: True; iter_time_steps = 18; Q(s,a) = 518.224987249657; score = 503.0; mean_score/100_episodes = 328.99; reward = 94.0; mean_reward/100_episodes = -10.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-11 04:32:48
Episode no = 29000; won: True; iter_time_steps = 25; Q(s,a) = 370.99452570026983; score = 496.0; mean_score/100_episodes = 369.42; reward = 87.0; mean_reward/100_episodes = 13.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.87, 2024-12-11 04:33:07
Episode no = 29100; won: True; iter_time_steps = 29; Q(s,a) = 715.3142062925256; score = 492.0; mean_score/100_episodes = 309.64; reward = 83.0; mean_reward/100_episodes = -21.5; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-11 04:33:23
Episode no = 29200; won: True; iter_time_steps = 18; Q(s,a) = 703.9053340818767; score = 503.0; mean_score/100_episodes = 328.98; reward = 94.0; mean_reward/100_episodes = -10.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-11 04:33:41
Episode no = 29300; won: True; iter_time_steps = 29; Q(s,a) = 732.4921061967; score = 492.0; mean_score/100_episodes = 429.89; reward = 83.0; mean_reward/100_episodes = 49.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.93, 2024-12-11 04:33:58
Episode no = 29400; won: True; iter_time_steps = 20; Q(s,a) = 454.2071788194597; score = 501.0; mean_score/100_episodes = 339.59; reward = 92.0; mean_reward/100_episodes = -3.7; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-11 04:34:15
