Episode no = 100; won: False; iter_time_steps = 9; Q(s,a) = nan; score = -508.0; mean_score/100_episodes = -508.84; reward = -508.0; mean_reward/100_episodes = -509.0; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-20 04:04:03
Episode no = 57800; won: False; iter_time_steps = 6; Q(s,a) = -12.081599879366804; score = -505.0; mean_score/100_episodes = -504.49; reward = -505.0; mean_reward/100_episodes = -503.94; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:43:27
Episode no = 57900; won: False; iter_time_steps = 5; Q(s,a) = -12.162624875687042; score = -504.0; mean_score/100_episodes = -504.53; reward = -504.0; mean_reward/100_episodes = -504.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:43:31
Episode no = 58000; won: False; iter_time_steps = 5; Q(s,a) = -11.747729221780515; score = -504.0; mean_score/100_episodes = -504.48; reward = -504.0; mean_reward/100_episodes = -504.07; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:43:35
Episode no = 58100; won: False; iter_time_steps = 5; Q(s,a) = -11.716731754952129; score = -504.0; mean_score/100_episodes = -504.62; reward = -504.0; mean_reward/100_episodes = -504.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:43:39
Episode no = 58200; won: False; iter_time_steps = 15; Q(s,a) = -10.498008326266893; score = -504.0; mean_score/100_episodes = -504.35; reward = -503.0; mean_reward/100_episodes = -503.93; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:43:43
Episode no = 58300; won: False; iter_time_steps = 5; Q(s,a) = -11.870706614654482; score = -504.0; mean_score/100_episodes = -504.3; reward = -504.0; mean_reward/100_episodes = -503.95; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:43:46
Episode no = 58400; won: False; iter_time_steps = 5; Q(s,a) = -11.71393937165062; score = -504.0; mean_score/100_episodes = -504.57; reward = -504.0; mean_reward/100_episodes = -504.05; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:43:50
Episode no = 58500; won: False; iter_time_steps = 5; Q(s,a) = -11.812971525389635; score = -504.0; mean_score/100_episodes = -504.49; reward = -504.0; mean_reward/100_episodes = -504.05; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:43:53
Episode no = 58600; won: False; iter_time_steps = 14; Q(s,a) = -10.455464472253674; score = -503.0; mean_score/100_episodes = -504.71; reward = -502.0; mean_reward/100_episodes = -504.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:43:58
Episode no = 58700; won: False; iter_time_steps = 19; Q(s,a) = -10.571218078276083; score = -508.0; mean_score/100_episodes = -504.33; reward = -507.0; mean_reward/100_episodes = -503.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:44:01
Episode no = 58800; won: False; iter_time_steps = 5; Q(s,a) = -11.741122188440057; score = -504.0; mean_score/100_episodes = -504.35; reward = -504.0; mean_reward/100_episodes = -503.95; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:44:05
Episode no = 58900; won: False; iter_time_steps = 5; Q(s,a) = -11.807859403977103; score = -504.0; mean_score/100_episodes = -504.55; reward = -504.0; mean_reward/100_episodes = -504.13; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:44:08
Episode no = 59000; won: False; iter_time_steps = 16; Q(s,a) = -10.59922470688058; score = -505.0; mean_score/100_episodes = -504.48; reward = -504.0; mean_reward/100_episodes = -503.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:44:13
Episode no = 59100; won: False; iter_time_steps = 15; Q(s,a) = -10.671659238541842; score = -504.0; mean_score/100_episodes = -504.79; reward = -503.0; mean_reward/100_episodes = -504.16; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:44:18
Episode no = 59200; won: False; iter_time_steps = 5; Q(s,a) = -11.885948256607891; score = -504.0; mean_score/100_episodes = -504.55; reward = -504.0; mean_reward/100_episodes = -504.0; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:44:21
Episode no = 59300; won: False; iter_time_steps = 15; Q(s,a) = -10.62604465177983; score = -504.0; mean_score/100_episodes = -504.52; reward = -503.0; mean_reward/100_episodes = -504.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:44:25
Episode no = 59400; won: False; iter_time_steps = 15; Q(s,a) = -10.59948814632779; score = -504.0; mean_score/100_episodes = -504.44; reward = -503.0; mean_reward/100_episodes = -503.96; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:44:29
Episode no = 59500; won: False; iter_time_steps = 15; Q(s,a) = -10.587355021528321; score = -504.0; mean_score/100_episodes = -504.6; reward = -503.0; mean_reward/100_episodes = -504.08; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:44:34
Episode no = 59600; won: False; iter_time_steps = 5; Q(s,a) = -11.774414985653445; score = -504.0; mean_score/100_episodes = -504.53; reward = -504.0; mean_reward/100_episodes = -504.12; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:44:37
Episode no = 59700; won: False; iter_time_steps = 5; Q(s,a) = -11.668631075224145; score = -504.0; mean_score/100_episodes = -504.78; reward = -504.0; mean_reward/100_episodes = -504.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:44:41
Episode no = 59800; won: False; iter_time_steps = 15; Q(s,a) = -10.42819557702105; score = -504.0; mean_score/100_episodes = -505.1; reward = -503.0; mean_reward/100_episodes = -504.55; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:44:45
Episode no = 59900; won: False; iter_time_steps = 15; Q(s,a) = -10.436367418083194; score = -504.0; mean_score/100_episodes = -504.82; reward = -503.0; mean_reward/100_episodes = -504.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:44:50
Episode no = 60000; won: False; iter_time_steps = 15; Q(s,a) = -10.570031546444724; score = -504.0; mean_score/100_episodes = -504.74; reward = -503.0; mean_reward/100_episodes = -504.16; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:44:55
Episode no = 60100; won: False; iter_time_steps = 15; Q(s,a) = -10.751503316911533; score = -504.0; mean_score/100_episodes = -504.45; reward = -503.0; mean_reward/100_episodes = -503.93; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:44:59
Episode no = 60200; won: False; iter_time_steps = 5; Q(s,a) = -12.144440654549513; score = -504.0; mean_score/100_episodes = -504.42; reward = -504.0; mean_reward/100_episodes = -503.89; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:45:02
Episode no = 60300; won: False; iter_time_steps = 15; Q(s,a) = -10.573519295282352; score = -504.0; mean_score/100_episodes = -504.46; reward = -503.0; mean_reward/100_episodes = -503.92; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:45:06
Episode no = 60400; won: False; iter_time_steps = 5; Q(s,a) = -12.689068679483539; score = -504.0; mean_score/100_episodes = -504.71; reward = -504.0; mean_reward/100_episodes = -504.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:45:10
Episode no = 60500; won: False; iter_time_steps = 16; Q(s,a) = -10.853856619805704; score = -505.0; mean_score/100_episodes = -504.62; reward = -504.0; mean_reward/100_episodes = -504.12; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:45:14
Episode no = 60600; won: False; iter_time_steps = 19; Q(s,a) = -10.738128142533135; score = -508.0; mean_score/100_episodes = -504.52; reward = -507.0; mean_reward/100_episodes = -503.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:45:18
Episode no = 60700; won: False; iter_time_steps = 5; Q(s,a) = -11.851630890876876; score = -504.0; mean_score/100_episodes = -504.89; reward = -504.0; mean_reward/100_episodes = -504.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:45:22
Episode no = 60800; won: False; iter_time_steps = 13; Q(s,a) = -10.820570841201965; score = -502.0; mean_score/100_episodes = -504.94; reward = -501.0; mean_reward/100_episodes = -504.5; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:45:26
Episode no = 60900; won: False; iter_time_steps = 16; Q(s,a) = -10.792806070983916; score = -505.0; mean_score/100_episodes = -505.16; reward = -504.0; mean_reward/100_episodes = -504.67; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:45:30
Episode no = 61000; won: False; iter_time_steps = 15; Q(s,a) = -10.716647803044522; score = -504.0; mean_score/100_episodes = -504.67; reward = -503.0; mean_reward/100_episodes = -504.09; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:45:35
Episode no = 61100; won: False; iter_time_steps = 15; Q(s,a) = -10.764069328783416; score = -504.0; mean_score/100_episodes = -504.76; reward = -503.0; mean_reward/100_episodes = -504.23; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:45:40
Episode no = 61200; won: False; iter_time_steps = 14; Q(s,a) = -10.728854070509257; score = -503.0; mean_score/100_episodes = -504.86; reward = -502.0; mean_reward/100_episodes = -504.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:45:44
Episode no = 61300; won: False; iter_time_steps = 15; Q(s,a) = -10.847753256241017; score = -504.0; mean_score/100_episodes = -504.29; reward = -503.0; mean_reward/100_episodes = -503.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:45:47
Episode no = 61400; won: False; iter_time_steps = 5; Q(s,a) = -12.120156826338253; score = -504.0; mean_score/100_episodes = -504.94; reward = -504.0; mean_reward/100_episodes = -504.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:45:52
Episode no = 61500; won: False; iter_time_steps = 5; Q(s,a) = -12.652390833405377; score = -504.0; mean_score/100_episodes = -505.08; reward = -504.0; mean_reward/100_episodes = -504.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:45:56
Episode no = 61600; won: False; iter_time_steps = 5; Q(s,a) = -12.11522743678989; score = -504.0; mean_score/100_episodes = -504.83; reward = -504.0; mean_reward/100_episodes = -504.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:46:00
Episode no = 61700; won: False; iter_time_steps = 5; Q(s,a) = -11.910498067474254; score = -504.0; mean_score/100_episodes = -504.76; reward = -504.0; mean_reward/100_episodes = -504.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:46:04
Episode no = 61800; won: False; iter_time_steps = 14; Q(s,a) = -10.427728599243137; score = -503.0; mean_score/100_episodes = -504.93; reward = -502.0; mean_reward/100_episodes = -504.38; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:46:09
Episode no = 61900; won: False; iter_time_steps = 15; Q(s,a) = -10.280951725805936; score = -504.0; mean_score/100_episodes = -504.73; reward = -503.0; mean_reward/100_episodes = -504.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:46:13
Episode no = 62000; won: False; iter_time_steps = 5; Q(s,a) = -11.52531687618739; score = -504.0; mean_score/100_episodes = -504.63; reward = -504.0; mean_reward/100_episodes = -504.12; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:46:17
Episode no = 62100; won: False; iter_time_steps = 5; Q(s,a) = -11.372182043500413; score = -504.0; mean_score/100_episodes = -504.71; reward = -504.0; mean_reward/100_episodes = -504.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:46:21
Episode no = 62200; won: False; iter_time_steps = 5; Q(s,a) = -11.576563501465394; score = -504.0; mean_score/100_episodes = -504.45; reward = -504.0; mean_reward/100_episodes = -503.98; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:46:25
Episode no = 62300; won: False; iter_time_steps = 16; Q(s,a) = -10.200442561988332; score = -505.0; mean_score/100_episodes = -504.58; reward = -504.0; mean_reward/100_episodes = -503.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:46:29
Episode no = 62400; won: False; iter_time_steps = 19; Q(s,a) = -10.236508792320988; score = -508.0; mean_score/100_episodes = -504.42; reward = -507.0; mean_reward/100_episodes = -503.96; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:46:33
Episode no = 62500; won: False; iter_time_steps = 5; Q(s,a) = -11.569845906578921; score = -504.0; mean_score/100_episodes = -504.5; reward = -504.0; mean_reward/100_episodes = -504.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:46:37
Episode no = 62600; won: False; iter_time_steps = 5; Q(s,a) = -12.150342459183594; score = -504.0; mean_score/100_episodes = -504.83; reward = -504.0; mean_reward/100_episodes = -504.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:46:42
Episode no = 62700; won: False; iter_time_steps = 5; Q(s,a) = -11.739139264580587; score = -504.0; mean_score/100_episodes = -504.72; reward = -504.0; mean_reward/100_episodes = -504.29; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:46:46
Episode no = 62800; won: False; iter_time_steps = 5; Q(s,a) = -11.500040891227206; score = -504.0; mean_score/100_episodes = -504.65; reward = -504.0; mean_reward/100_episodes = -504.09; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:46:50
Episode no = 62900; won: False; iter_time_steps = 5; Q(s,a) = -11.600979449375906; score = -504.0; mean_score/100_episodes = -504.5; reward = -504.0; mean_reward/100_episodes = -504.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:46:53
Episode no = 63000; won: False; iter_time_steps = 14; Q(s,a) = -10.492670943159485; score = -503.0; mean_score/100_episodes = -504.69; reward = -502.0; mean_reward/100_episodes = -504.16; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:46:57
Episode no = 63100; won: False; iter_time_steps = 19; Q(s,a) = -10.288668780238387; score = -508.0; mean_score/100_episodes = -504.56; reward = -507.0; mean_reward/100_episodes = -504.06; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:47:01
Episode no = 63200; won: False; iter_time_steps = 5; Q(s,a) = -11.502689700558523; score = -504.0; mean_score/100_episodes = -504.55; reward = -504.0; mean_reward/100_episodes = -504.04; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:47:05
Episode no = 63300; won: False; iter_time_steps = 5; Q(s,a) = -11.342484205552458; score = -504.0; mean_score/100_episodes = -504.35; reward = -504.0; mean_reward/100_episodes = -503.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:47:10
Episode no = 63400; won: False; iter_time_steps = 5; Q(s,a) = -11.307167067343238; score = -504.0; mean_score/100_episodes = -504.71; reward = -504.0; mean_reward/100_episodes = -504.17; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:47:14
Episode no = 63500; won: False; iter_time_steps = 15; Q(s,a) = -10.109979222894719; score = -504.0; mean_score/100_episodes = -504.32; reward = -503.0; mean_reward/100_episodes = -503.75; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:47:18
Episode no = 63600; won: False; iter_time_steps = 5; Q(s,a) = -11.376946012557738; score = -504.0; mean_score/100_episodes = -504.47; reward = -504.0; mean_reward/100_episodes = -504.06; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:47:22
Episode no = 63700; won: False; iter_time_steps = 5; Q(s,a) = -11.294000626846632; score = -504.0; mean_score/100_episodes = -504.52; reward = -504.0; mean_reward/100_episodes = -504.04; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:47:26
Episode no = 63800; won: False; iter_time_steps = 6; Q(s,a) = -11.877610256656641; score = -505.0; mean_score/100_episodes = -504.87; reward = -505.0; mean_reward/100_episodes = -504.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:47:30
Episode no = 63900; won: False; iter_time_steps = 19; Q(s,a) = -10.291351449670243; score = -508.0; mean_score/100_episodes = -504.53; reward = -507.0; mean_reward/100_episodes = -504.07; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:47:34
Episode no = 64000; won: False; iter_time_steps = 5; Q(s,a) = -11.609618660577354; score = -504.0; mean_score/100_episodes = -504.69; reward = -504.0; mean_reward/100_episodes = -504.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:47:38
Episode no = 64100; won: False; iter_time_steps = 13; Q(s,a) = -10.470374957197683; score = -502.0; mean_score/100_episodes = -504.79; reward = -501.0; mean_reward/100_episodes = -504.27; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:47:42
Episode no = 64200; won: False; iter_time_steps = 19; Q(s,a) = -10.40795101534656; score = -508.0; mean_score/100_episodes = -504.64; reward = -507.0; mean_reward/100_episodes = -504.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:47:46
Episode no = 64300; won: False; iter_time_steps = 5; Q(s,a) = -11.529613558425305; score = -504.0; mean_score/100_episodes = -504.39; reward = -504.0; mean_reward/100_episodes = -503.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:47:50
Episode no = 64400; won: False; iter_time_steps = 15; Q(s,a) = -10.436808153483923; score = -504.0; mean_score/100_episodes = -504.55; reward = -503.0; mean_reward/100_episodes = -504.05; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:47:54
Episode no = 64500; won: False; iter_time_steps = 15; Q(s,a) = -10.501767337043546; score = -504.0; mean_score/100_episodes = -504.49; reward = -503.0; mean_reward/100_episodes = -504.01; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:47:58
Episode no = 64600; won: False; iter_time_steps = 5; Q(s,a) = -11.701901190939811; score = -504.0; mean_score/100_episodes = -504.52; reward = -504.0; mean_reward/100_episodes = -503.96; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:48:02
Episode no = 64700; won: False; iter_time_steps = 5; Q(s,a) = -11.7233119030934; score = -504.0; mean_score/100_episodes = -504.53; reward = -504.0; mean_reward/100_episodes = -504.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:48:06
Episode no = 64800; won: False; iter_time_steps = 14; Q(s,a) = -10.710426834947294; score = -503.0; mean_score/100_episodes = -504.58; reward = -502.0; mean_reward/100_episodes = -504.04; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:48:10
Episode no = 64900; won: False; iter_time_steps = 5; Q(s,a) = -11.810159050744797; score = -504.0; mean_score/100_episodes = -504.38; reward = -504.0; mean_reward/100_episodes = -503.93; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:48:14
Episode no = 65000; won: False; iter_time_steps = 6; Q(s,a) = -12.298678089796503; score = -505.0; mean_score/100_episodes = -504.6; reward = -505.0; mean_reward/100_episodes = -503.98; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:48:19
Episode no = 65100; won: False; iter_time_steps = 15; Q(s,a) = -10.691299920764987; score = -504.0; mean_score/100_episodes = -504.59; reward = -503.0; mean_reward/100_episodes = -504.09; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:48:23
Episode no = 65200; won: False; iter_time_steps = 5; Q(s,a) = -11.743763969404487; score = -504.0; mean_score/100_episodes = -504.39; reward = -504.0; mean_reward/100_episodes = -503.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:48:27
Episode no = 65300; won: False; iter_time_steps = 6; Q(s,a) = -12.25946730368482; score = -505.0; mean_score/100_episodes = -504.62; reward = -505.0; mean_reward/100_episodes = -504.11; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:48:31
Episode no = 65400; won: False; iter_time_steps = 5; Q(s,a) = -11.751172336911779; score = -504.0; mean_score/100_episodes = -504.42; reward = -504.0; mean_reward/100_episodes = -503.95; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:48:35
Episode no = 65500; won: False; iter_time_steps = 14; Q(s,a) = -10.514015464832024; score = -503.0; mean_score/100_episodes = -504.5; reward = -502.0; mean_reward/100_episodes = -504.01; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:48:39
Episode no = 65600; won: False; iter_time_steps = 16; Q(s,a) = -10.40303414683464; score = -505.0; mean_score/100_episodes = -504.74; reward = -504.0; mean_reward/100_episodes = -504.21; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:48:44
Episode no = 65700; won: False; iter_time_steps = 5; Q(s,a) = -11.466721331112092; score = -504.0; mean_score/100_episodes = -504.78; reward = -504.0; mean_reward/100_episodes = -504.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:48:48
Episode no = 65800; won: False; iter_time_steps = 5; Q(s,a) = -11.389680361588319; score = -504.0; mean_score/100_episodes = -505.0; reward = -504.0; mean_reward/100_episodes = -504.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:48:52
Episode no = 65900; won: False; iter_time_steps = 5; Q(s,a) = -11.468981182155645; score = -504.0; mean_score/100_episodes = -504.79; reward = -504.0; mean_reward/100_episodes = -504.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 04:48:56
