Episode no = 100; won: False; iter_time_steps = 9; Q(s,a) = nan; score = -508.0; mean_score/100_episodes = -509.2; reward = -508.0; mean_reward/100_episodes = -509.17; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-16 09:43:53
Episode no = 53000; won: True; iter_time_steps = 17; Q(s,a) = 505.0822431550051; score = 504.0; mean_score/100_episodes = 341.32; reward = 95.0; mean_reward/100_episodes = -1.78; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-16 11:43:38
Episode no = 53100; won: True; iter_time_steps = 14; Q(s,a) = 482.0881372896885; score = 507.0; mean_score/100_episodes = 291.07; reward = 98.0; mean_reward/100_episodes = -31.75; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-16 11:43:51
Episode no = 53200; won: True; iter_time_steps = 15; Q(s,a) = 514.370428646472; score = 506.0; mean_score/100_episodes = 290.61; reward = 97.0; mean_reward/100_episodes = -32.41; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-16 11:44:04
Episode no = 53300; won: True; iter_time_steps = 25; Q(s,a) = 471.58496988789335; score = 496.0; mean_score/100_episodes = 280.71; reward = 87.0; mean_reward/100_episodes = -37.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-16 11:44:17
Episode no = 53400; won: True; iter_time_steps = 17; Q(s,a) = 902.2420710823375; score = 504.0; mean_score/100_episodes = 290.32; reward = 95.0; mean_reward/100_episodes = -32.5; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-16 11:44:30
Episode no = 53500; won: True; iter_time_steps = 20; Q(s,a) = 889.9832965105177; score = 501.0; mean_score/100_episodes = 341.29; reward = 92.0; mean_reward/100_episodes = -1.89; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-16 11:44:43
Episode no = 53600; won: True; iter_time_steps = 17; Q(s,a) = 867.5622636736047; score = 504.0; mean_score/100_episodes = 361.38; reward = 95.0; mean_reward/100_episodes = 9.89; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-16 11:44:56
Episode no = 53700; won: True; iter_time_steps = 20; Q(s,a) = 462.2527297758991; score = 501.0; mean_score/100_episodes = 310.83; reward = 92.0; mean_reward/100_episodes = -20.06; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-16 11:45:09
Episode no = 53800; won: True; iter_time_steps = 18; Q(s,a) = 834.741972686506; score = 503.0; mean_score/100_episodes = 350.87; reward = 94.0; mean_reward/100_episodes = 3.58; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-16 11:45:23
Episode no = 53900; won: True; iter_time_steps = 20; Q(s,a) = 491.08100221119486; score = 501.0; mean_score/100_episodes = 361.0; reward = 92.0; mean_reward/100_episodes = 9.39; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-16 11:45:36
Episode no = 54000; won: True; iter_time_steps = 19; Q(s,a) = 483.54522287762717; score = 502.0; mean_score/100_episodes = 320.82; reward = 93.0; mean_reward/100_episodes = -14.17; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-16 11:45:49
Episode no = 54100; won: True; iter_time_steps = 17; Q(s,a) = 885.1690872047188; score = 504.0; mean_score/100_episodes = 370.49; reward = 95.0; mean_reward/100_episodes = 14.77; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.87, 2024-12-16 11:46:03
Episode no = 54200; won: True; iter_time_steps = 17; Q(s,a) = 479.7894935303831; score = 504.0; mean_score/100_episodes = 421.05; reward = 95.0; mean_reward/100_episodes = 44.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.92, 2024-12-16 11:46:16
Episode no = 54300; won: True; iter_time_steps = 18; Q(s,a) = 837.4992431601585; score = 503.0; mean_score/100_episodes = 401.41; reward = 94.0; mean_reward/100_episodes = 33.41; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.9, 2024-12-16 11:46:30
Episode no = 54400; won: True; iter_time_steps = 18; Q(s,a) = 817.167402971419; score = 503.0; mean_score/100_episodes = 360.27; reward = 94.0; mean_reward/100_episodes = 8.66; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-16 11:46:44
Episode no = 54500; won: True; iter_time_steps = 17; Q(s,a) = 501.07133815591476; score = 504.0; mean_score/100_episodes = 330.75; reward = 95.0; mean_reward/100_episodes = -8.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-16 11:46:58
Episode no = 54600; won: True; iter_time_steps = 21; Q(s,a) = 485.18588314980275; score = 500.0; mean_score/100_episodes = 401.25; reward = 91.0; mean_reward/100_episodes = 33.25; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.9, 2024-12-16 11:47:11
Episode no = 54700; won: True; iter_time_steps = 20; Q(s,a) = 502.017552199427; score = 501.0; mean_score/100_episodes = 391.36; reward = 92.0; mean_reward/100_episodes = 27.68; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.89, 2024-12-16 11:47:25
Episode no = 54800; won: True; iter_time_steps = 19; Q(s,a) = 468.34543948707056; score = 502.0; mean_score/100_episodes = 350.66; reward = 93.0; mean_reward/100_episodes = 3.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-16 11:47:39
Episode no = 54900; won: True; iter_time_steps = 19; Q(s,a) = 878.0780229546996; score = 502.0; mean_score/100_episodes = 411.75; reward = 93.0; mean_reward/100_episodes = 39.65; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.91, 2024-12-16 11:47:52
Episode no = 55000; won: False; iter_time_steps = 14; Q(s,a) = 289.24572996677176; score = -503.0; mean_score/100_episodes = 300.94; reward = -502.0; mean_reward/100_episodes = -26.07; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-16 11:48:05
Episode no = 55100; won: True; iter_time_steps = 19; Q(s,a) = 467.49188395963625; score = 502.0; mean_score/100_episodes = 411.54; reward = 93.0; mean_reward/100_episodes = 39.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.91, 2024-12-16 11:48:19
Episode no = 55200; won: False; iter_time_steps = 17; Q(s,a) = 786.2474805156758; score = -506.0; mean_score/100_episodes = 310.98; reward = -505.0; mean_reward/100_episodes = -19.79; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-16 11:48:32
Episode no = 55300; won: True; iter_time_steps = 18; Q(s,a) = 499.2589855840952; score = 503.0; mean_score/100_episodes = 401.68; reward = 94.0; mean_reward/100_episodes = 33.68; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.9, 2024-12-16 11:48:45
Episode no = 55400; won: True; iter_time_steps = 15; Q(s,a) = 496.9846278096331; score = 506.0; mean_score/100_episodes = 310.54; reward = 97.0; mean_reward/100_episodes = -20.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-16 11:48:59
Episode no = 55500; won: True; iter_time_steps = 19; Q(s,a) = 464.107024109874; score = 502.0; mean_score/100_episodes = 370.94; reward = 93.0; mean_reward/100_episodes = 15.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.87, 2024-12-16 11:49:13
Episode no = 55600; won: True; iter_time_steps = 16; Q(s,a) = 513.0892161038173; score = 505.0; mean_score/100_episodes = 330.91; reward = 96.0; mean_reward/100_episodes = -8.17; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-16 11:49:26
Episode no = 55700; won: False; iter_time_steps = 13; Q(s,a) = 301.412185104848; score = -502.0; mean_score/100_episodes = 351.64; reward = -501.0; mean_reward/100_episodes = 4.25; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-16 11:49:39
Episode no = 55800; won: False; iter_time_steps = 15; Q(s,a) = 283.4499792415666; score = -504.0; mean_score/100_episodes = 330.35; reward = -503.0; mean_reward/100_episodes = -8.95; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-16 11:49:52
Episode no = 55900; won: True; iter_time_steps = 36; Q(s,a) = 740.9400073573571; score = 485.0; mean_score/100_episodes = 341.12; reward = 76.0; mean_reward/100_episodes = -2.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-16 11:50:06
Episode no = 56000; won: True; iter_time_steps = 20; Q(s,a) = 492.21935546968047; score = 501.0; mean_score/100_episodes = 360.58; reward = 92.0; mean_reward/100_episodes = 8.96; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-16 11:50:20
Episode no = 56100; won: True; iter_time_steps = 24; Q(s,a) = 454.05927084886565; score = 497.0; mean_score/100_episodes = 391.05; reward = 88.0; mean_reward/100_episodes = 27.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.89, 2024-12-16 11:50:33
Episode no = 56200; won: True; iter_time_steps = 17; Q(s,a) = 460.50231595327557; score = 504.0; mean_score/100_episodes = 361.09; reward = 95.0; mean_reward/100_episodes = 9.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-16 11:50:47
Episode no = 56300; won: True; iter_time_steps = 17; Q(s,a) = 781.5384986910448; score = 504.0; mean_score/100_episodes = 381.33; reward = 95.0; mean_reward/100_episodes = 21.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.88, 2024-12-16 11:50:59
Episode no = 56400; won: True; iter_time_steps = 18; Q(s,a) = 737.8307992277362; score = 503.0; mean_score/100_episodes = 411.66; reward = 94.0; mean_reward/100_episodes = 39.55; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.91, 2024-12-16 11:51:13
Episode no = 56500; won: True; iter_time_steps = 22; Q(s,a) = 425.244060853659; score = 499.0; mean_score/100_episodes = 361.12; reward = 90.0; mean_reward/100_episodes = 9.52; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-16 11:51:26
Episode no = 56600; won: True; iter_time_steps = 18; Q(s,a) = 743.8339013479901; score = 503.0; mean_score/100_episodes = 411.66; reward = 94.0; mean_reward/100_episodes = 39.66; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.91, 2024-12-16 11:51:40
Episode no = 56700; won: True; iter_time_steps = 20; Q(s,a) = 469.61752753817416; score = 501.0; mean_score/100_episodes = 320.75; reward = 92.0; mean_reward/100_episodes = -14.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-16 11:51:53
Episode no = 56800; won: True; iter_time_steps = 23; Q(s,a) = 758.1138072930204; score = 498.0; mean_score/100_episodes = 401.26; reward = 89.0; mean_reward/100_episodes = 33.48; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.9, 2024-12-16 11:52:06
Episode no = 56900; won: True; iter_time_steps = 17; Q(s,a) = 847.7774598495953; score = 504.0; mean_score/100_episodes = 350.92; reward = 95.0; mean_reward/100_episodes = 3.42; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-16 11:52:20
Episode no = 57000; won: True; iter_time_steps = 25; Q(s,a) = 490.2095204602967; score = 496.0; mean_score/100_episodes = 381.27; reward = 87.0; mean_reward/100_episodes = 21.58; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.88, 2024-12-16 11:52:34
Episode no = 57100; won: False; iter_time_steps = 15; Q(s,a) = 261.2886465618343; score = -504.0; mean_score/100_episodes = 310.58; reward = -503.0; mean_reward/100_episodes = -20.42; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-16 11:52:47
Episode no = 57200; won: True; iter_time_steps = 17; Q(s,a) = 850.6311822364456; score = 504.0; mean_score/100_episodes = 300.59; reward = 95.0; mean_reward/100_episodes = -26.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-16 11:53:01
Episode no = 57300; won: True; iter_time_steps = 18; Q(s,a) = 801.3719120455631; score = 503.0; mean_score/100_episodes = 330.87; reward = 94.0; mean_reward/100_episodes = -8.43; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-16 11:53:14
Episode no = 57400; won: True; iter_time_steps = 19; Q(s,a) = 454.0963898157436; score = 502.0; mean_score/100_episodes = 330.97; reward = 93.0; mean_reward/100_episodes = -8.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-16 11:53:28
Episode no = 57500; won: True; iter_time_steps = 19; Q(s,a) = 408.5348477397699; score = 502.0; mean_score/100_episodes = 309.87; reward = 93.0; mean_reward/100_episodes = -21.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-16 11:53:41
Episode no = 57600; won: True; iter_time_steps = 22; Q(s,a) = 774.9567975669156; score = 499.0; mean_score/100_episodes = 381.61; reward = 90.0; mean_reward/100_episodes = 21.8; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.88, 2024-12-16 11:53:54
Episode no = 57700; won: True; iter_time_steps = 22; Q(s,a) = 438.89103213133626; score = 499.0; mean_score/100_episodes = 309.86; reward = 90.0; mean_reward/100_episodes = -21.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-16 11:54:07
Episode no = 57800; won: True; iter_time_steps = 18; Q(s,a) = 443.33733588948127; score = 503.0; mean_score/100_episodes = 340.96; reward = 94.0; mean_reward/100_episodes = -2.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-16 11:54:21
Episode no = 57900; won: False; iter_time_steps = 15; Q(s,a) = 190.7110643270458; score = -504.0; mean_score/100_episodes = 390.71; reward = -503.0; mean_reward/100_episodes = 26.8; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.89, 2024-12-16 11:54:35
Episode no = 58000; won: False; iter_time_steps = 15; Q(s,a) = 243.63907500012215; score = -504.0; mean_score/100_episodes = 290.33; reward = -503.0; mean_reward/100_episodes = -32.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-16 11:54:48
Episode no = 58100; won: True; iter_time_steps = 17; Q(s,a) = 466.0017828634847; score = 504.0; mean_score/100_episodes = 330.83; reward = 95.0; mean_reward/100_episodes = -8.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-16 11:55:02
Episode no = 58200; won: True; iter_time_steps = 21; Q(s,a) = 720.9098587981834; score = 500.0; mean_score/100_episodes = 330.73; reward = 91.0; mean_reward/100_episodes = -8.6; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-16 11:55:15
Episode no = 58300; won: True; iter_time_steps = 21; Q(s,a) = 467.65735646725807; score = 500.0; mean_score/100_episodes = 351.1; reward = 91.0; mean_reward/100_episodes = 3.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-16 11:55:29
Episode no = 58400; won: True; iter_time_steps = 18; Q(s,a) = 460.9517387921572; score = 503.0; mean_score/100_episodes = 290.66; reward = 94.0; mean_reward/100_episodes = -32.27; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-16 11:55:41
Episode no = 58500; won: False; iter_time_steps = 15; Q(s,a) = 301.00372972775745; score = -504.0; mean_score/100_episodes = 270.4; reward = -503.0; mean_reward/100_episodes = -44.21; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-16 11:55:54
Episode no = 58600; won: False; iter_time_steps = 20; Q(s,a) = 340.67785271027634; score = -509.0; mean_score/100_episodes = 351.25; reward = -508.0; mean_reward/100_episodes = 3.75; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-16 11:56:07
Episode no = 58700; won: False; iter_time_steps = 17; Q(s,a) = 195.16750111773283; score = -516.0; mean_score/100_episodes = 300.01; reward = -516.0; mean_reward/100_episodes = -26.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-16 11:56:21
Episode no = 58800; won: True; iter_time_steps = 24; Q(s,a) = 458.33306127219055; score = 497.0; mean_score/100_episodes = 349.78; reward = 88.0; mean_reward/100_episodes = 2.25; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-16 11:56:35
Episode no = 58900; won: True; iter_time_steps = 20; Q(s,a) = 459.3652704056439; score = 501.0; mean_score/100_episodes = 360.82; reward = 92.0; mean_reward/100_episodes = 9.21; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-16 11:56:49
Episode no = 59000; won: False; iter_time_steps = 15; Q(s,a) = 262.5836998414511; score = -504.0; mean_score/100_episodes = 330.62; reward = -503.0; mean_reward/100_episodes = -8.68; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-16 11:57:02
Episode no = 59100; won: True; iter_time_steps = 30; Q(s,a) = 781.5541003854935; score = 491.0; mean_score/100_episodes = 349.77; reward = 82.0; mean_reward/100_episodes = 2.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-16 11:57:17
Episode no = 59200; won: True; iter_time_steps = 17; Q(s,a) = 653.3616794231457; score = 504.0; mean_score/100_episodes = 269.31; reward = 95.0; mean_reward/100_episodes = -45.4; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-16 11:57:32
Episode no = 59300; won: False; iter_time_steps = 15; Q(s,a) = 314.5386341411823; score = -504.0; mean_score/100_episodes = 370.56; reward = -503.0; mean_reward/100_episodes = 14.85; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.87, 2024-12-16 11:57:46
Episode no = 59400; won: False; iter_time_steps = 15; Q(s,a) = 228.24282047628284; score = -504.0; mean_score/100_episodes = 381.02; reward = -503.0; mean_reward/100_episodes = 21.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.88, 2024-12-16 11:57:59
Episode no = 59500; won: True; iter_time_steps = 15; Q(s,a) = 475.79656068174694; score = 506.0; mean_score/100_episodes = 280.52; reward = 97.0; mean_reward/100_episodes = -38.07; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-16 11:58:12
Episode no = 59600; won: True; iter_time_steps = 17; Q(s,a) = 766.5216570745031; score = 504.0; mean_score/100_episodes = 320.18; reward = 95.0; mean_reward/100_episodes = -15.05; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-16 11:58:26
Episode no = 59700; won: True; iter_time_steps = 17; Q(s,a) = 481.03164119549297; score = 504.0; mean_score/100_episodes = 330.64; reward = 95.0; mean_reward/100_episodes = -8.66; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-16 11:58:40
Episode no = 59800; won: True; iter_time_steps = 18; Q(s,a) = 734.5071504489895; score = 503.0; mean_score/100_episodes = 269.85; reward = 94.0; mean_reward/100_episodes = -44.85; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-16 11:58:53
Episode no = 59900; won: True; iter_time_steps = 18; Q(s,a) = 452.63806539899053; score = 503.0; mean_score/100_episodes = 310.45; reward = 94.0; mean_reward/100_episodes = -20.68; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-16 11:59:06
Episode no = 60000; won: True; iter_time_steps = 21; Q(s,a) = 493.7747268571501; score = 500.0; mean_score/100_episodes = 330.31; reward = 91.0; mean_reward/100_episodes = -8.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-16 11:59:20
Episode no = 60100; won: False; iter_time_steps = 17; Q(s,a) = 236.40136063483365; score = -506.0; mean_score/100_episodes = 350.96; reward = -505.0; mean_reward/100_episodes = 3.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-16 11:59:33
Episode no = 60200; won: True; iter_time_steps = 15; Q(s,a) = 453.96384332767616; score = 506.0; mean_score/100_episodes = 350.7; reward = 97.0; mean_reward/100_episodes = 3.4; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-16 11:59:47
Episode no = 60300; won: True; iter_time_steps = 17; Q(s,a) = 459.05803735142894; score = 504.0; mean_score/100_episodes = 360.54; reward = 95.0; mean_reward/100_episodes = 8.93; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-16 12:00:01
Episode no = 60400; won: True; iter_time_steps = 30; Q(s,a) = 360.3361858586729; score = 491.0; mean_score/100_episodes = 370.84; reward = 82.0; mean_reward/100_episodes = 15.25; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.87, 2024-12-16 12:00:15
Episode no = 60500; won: True; iter_time_steps = 20; Q(s,a) = 447.86001580878474; score = 501.0; mean_score/100_episodes = 310.69; reward = 92.0; mean_reward/100_episodes = -20.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-16 12:00:28
Episode no = 60600; won: True; iter_time_steps = 17; Q(s,a) = 703.0091873258868; score = 504.0; mean_score/100_episodes = 330.71; reward = 95.0; mean_reward/100_episodes = -8.48; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-16 12:00:42
Episode no = 60700; won: True; iter_time_steps = 17; Q(s,a) = 481.2258249953693; score = 504.0; mean_score/100_episodes = 290.37; reward = 95.0; mean_reward/100_episodes = -32.42; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-16 12:00:55
Episode no = 60800; won: True; iter_time_steps = 19; Q(s,a) = 695.0369210440106; score = 502.0; mean_score/100_episodes = 350.46; reward = 93.0; mean_reward/100_episodes = 3.05; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-16 12:01:09
Episode no = 60900; won: False; iter_time_steps = 16; Q(s,a) = 591.89573009528; score = -505.0; mean_score/100_episodes = 351.07; reward = -504.0; mean_reward/100_episodes = 3.67; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-16 12:01:23
Episode no = 61000; won: False; iter_time_steps = 14; Q(s,a) = 410.5814211000792; score = -503.0; mean_score/100_episodes = 330.85; reward = -502.0; mean_reward/100_episodes = -8.46; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-16 12:01:37
Episode no = 61100; won: False; iter_time_steps = 16; Q(s,a) = 538.9311828483723; score = -505.0; mean_score/100_episodes = 371.43; reward = -504.0; mean_reward/100_episodes = 15.94; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.87, 2024-12-16 12:01:50
