Episode no = 100; won: False; iter_time_steps = 11; Q(s,a) = nan; score = -510.0; mean_score/100_episodes = -510.2; reward = -510.0; mean_reward/100_episodes = -510.17; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-17 10:39:08
Episode no = 38900; won: True; iter_time_steps = 21; Q(s,a) = 425.0664871573787; score = 500.0; mean_score/100_episodes = 236.1; reward = 91.0; mean_reward/100_episodes = -65.71; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.74, 2024-12-17 11:56:53
Episode no = 39000; won: False; iter_time_steps = 15; Q(s,a) = 287.0208610246461; score = -504.0; mean_score/100_episodes = 105.55; reward = -503.0; mean_reward/100_episodes = -142.73; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.61, 2024-12-17 11:57:05
Episode no = 39100; won: True; iter_time_steps = 20; Q(s,a) = 456.41662206072397; score = 501.0; mean_score/100_episodes = 196.57; reward = 92.0; mean_reward/100_episodes = -88.83; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.7, 2024-12-17 11:57:18
Episode no = 39200; won: True; iter_time_steps = 24; Q(s,a) = 347.6075248592334; score = 497.0; mean_score/100_episodes = 226.21; reward = 88.0; mean_reward/100_episodes = -71.71; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.73, 2024-12-17 11:57:30
Episode no = 39300; won: False; iter_time_steps = 15; Q(s,a) = 268.4571286226633; score = -504.0; mean_score/100_episodes = 193.97; reward = -503.0; mean_reward/100_episodes = -91.74; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.7, 2024-12-17 11:57:45
Episode no = 39400; won: True; iter_time_steps = 22; Q(s,a) = 498.07369817665534; score = 499.0; mean_score/100_episodes = 194.72; reward = 90.0; mean_reward/100_episodes = -91.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.7, 2024-12-17 11:57:58
Episode no = 39500; won: True; iter_time_steps = 23; Q(s,a) = 437.1099872477168; score = 498.0; mean_score/100_episodes = 245.12; reward = 89.0; mean_reward/100_episodes = -61.19; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.75, 2024-12-17 11:58:12
Episode no = 39600; won: True; iter_time_steps = 18; Q(s,a) = 496.0477621733561; score = 503.0; mean_score/100_episodes = 276.25; reward = 94.0; mean_reward/100_episodes = -42.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-17 11:58:25
Episode no = 39700; won: False; iter_time_steps = 13; Q(s,a) = 238.16076806024557; score = -502.0; mean_score/100_episodes = 315.57; reward = -501.0; mean_reward/100_episodes = -19.67; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-17 11:58:39
Episode no = 39800; won: True; iter_time_steps = 20; Q(s,a) = 494.32080812527374; score = 501.0; mean_score/100_episodes = 215.43; reward = 92.0; mean_reward/100_episodes = -78.82; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.72, 2024-12-17 11:58:52
Episode no = 39900; won: True; iter_time_steps = 30; Q(s,a) = 491.4845031372371; score = 491.0; mean_score/100_episodes = 162.53; reward = 82.0; mean_reward/100_episodes = -111.11; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.67, 2024-12-17 11:59:07
Episode no = 40000; won: True; iter_time_steps = 27; Q(s,a) = 502.99530979593015; score = 494.0; mean_score/100_episodes = 232.59; reward = 85.0; mean_reward/100_episodes = -69.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.74, 2024-12-17 11:59:23
Episode no = 40100; won: False; iter_time_steps = 21; Q(s,a) = 346.5315794217513; score = -510.0; mean_score/100_episodes = 252.07; reward = -509.0; mean_reward/100_episodes = -58.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-17 11:59:39
Episode no = 40200; won: True; iter_time_steps = 18; Q(s,a) = 524.2898954491143; score = 503.0; mean_score/100_episodes = 299.41; reward = 94.0; mean_reward/100_episodes = -31.73; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-17 11:59:56
Episode no = 40300; won: True; iter_time_steps = 31; Q(s,a) = 484.670661816654; score = 490.0; mean_score/100_episodes = 206.63; reward = 81.0; mean_reward/100_episodes = -87.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.72, 2024-12-17 12:00:15
Episode no = 40400; won: True; iter_time_steps = 19; Q(s,a) = 456.99458005070284; score = 502.0; mean_score/100_episodes = 259.73; reward = 93.0; mean_reward/100_episodes = -54.98; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-17 12:00:33
Episode no = 40500; won: True; iter_time_steps = 22; Q(s,a) = 331.39967225447845; score = 499.0; mean_score/100_episodes = 121.18; reward = 90.0; mean_reward/100_episodes = -136.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.63, 2024-12-17 12:00:48
Episode no = 40600; won: True; iter_time_steps = 39; Q(s,a) = 550.0922760066393; score = 482.0; mean_score/100_episodes = 151.98; reward = 73.0; mean_reward/100_episodes = -117.66; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.66, 2024-12-17 12:01:03
Episode no = 40700; won: True; iter_time_steps = 42; Q(s,a) = 491.124876285344; score = 479.0; mean_score/100_episodes = 51.09; reward = 70.0; mean_reward/100_episodes = -177.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-17 12:01:18
Episode no = 40800; won: False; iter_time_steps = 55; Q(s,a) = 437.8407231680527; score = -544.0; mean_score/100_episodes = 203.89; reward = -543.0; mean_reward/100_episodes = -85.68; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.71, 2024-12-17 12:01:33
Episode no = 40900; won: True; iter_time_steps = 23; Q(s,a) = 403.34020341802267; score = 498.0; mean_score/100_episodes = 220.87; reward = 89.0; mean_reward/100_episodes = -77.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.73, 2024-12-17 12:01:49
Episode no = 41000; won: False; iter_time_steps = 19; Q(s,a) = 230.88501788383613; score = -508.0; mean_score/100_episodes = 108.52; reward = -496.0; mean_reward/100_episodes = -143.93; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.62, 2024-12-17 12:02:06
Episode no = 41100; won: False; iter_time_steps = 19; Q(s,a) = 230.67828090769916; score = -508.0; mean_score/100_episodes = 223.84; reward = -496.0; mean_reward/100_episodes = -73.96; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.73, 2024-12-17 12:02:20
Episode no = 41200; won: False; iter_time_steps = 13; Q(s,a) = 323.116580240965; score = -502.0; mean_score/100_episodes = 266.64; reward = -501.0; mean_reward/100_episodes = -47.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-17 12:02:33
Episode no = 41300; won: False; iter_time_steps = 20; Q(s,a) = 288.1734969398538; score = -509.0; mean_score/100_episodes = 72.35; reward = -508.0; mean_reward/100_episodes = -164.28; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.58, 2024-12-17 12:02:46
Episode no = 41400; won: True; iter_time_steps = 18; Q(s,a) = 535.821777394095; score = 503.0; mean_score/100_episodes = 225.64; reward = 94.0; mean_reward/100_episodes = -72.27; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.73, 2024-12-17 12:02:59
Episode no = 41500; won: True; iter_time_steps = 31; Q(s,a) = 424.8594935392065; score = 490.0; mean_score/100_episodes = 153.98; reward = 81.0; mean_reward/100_episodes = -115.43; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.66, 2024-12-17 12:03:13
Episode no = 41600; won: True; iter_time_steps = 24; Q(s,a) = 512.9214193646195; score = 497.0; mean_score/100_episodes = 94.66; reward = 88.0; mean_reward/100_episodes = -150.16; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.6, 2024-12-17 12:03:26
Episode no = 41700; won: False; iter_time_steps = 23; Q(s,a) = 338.71062159918483; score = -512.0; mean_score/100_episodes = 104.56; reward = -511.0; mean_reward/100_episodes = -144.23; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.61, 2024-12-17 12:03:39
Episode no = 41800; won: False; iter_time_steps = 14; Q(s,a) = 350.49822947752125; score = -503.0; mean_score/100_episodes = 145.13; reward = -502.0; mean_reward/100_episodes = -119.79; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.65, 2024-12-17 12:03:52
Episode no = 41900; won: True; iter_time_steps = 19; Q(s,a) = 528.4928449342244; score = 502.0; mean_score/100_episodes = 235.39; reward = 93.0; mean_reward/100_episodes = -66.92; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.74, 2024-12-17 12:04:06
Episode no = 42000; won: True; iter_time_steps = 30; Q(s,a) = 512.8704622564347; score = 491.0; mean_score/100_episodes = 184.82; reward = 82.0; mean_reward/100_episodes = -96.66; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.69, 2024-12-17 12:04:20
Episode no = 42100; won: True; iter_time_steps = 18; Q(s,a) = 523.1568733315403; score = 503.0; mean_score/100_episodes = 174.82; reward = 94.0; mean_reward/100_episodes = -102.83; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.68, 2024-12-17 12:04:33
Episode no = 42200; won: False; iter_time_steps = 19; Q(s,a) = 216.2961834508459; score = -508.0; mean_score/100_episodes = 164.34; reward = -496.0; mean_reward/100_episodes = -108.98; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.67, 2024-12-17 12:04:46
Episode no = 42300; won: True; iter_time_steps = 20; Q(s,a) = 519.5507010572038; score = 501.0; mean_score/100_episodes = 103.25; reward = 92.0; mean_reward/100_episodes = -145.12; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.61, 2024-12-17 12:05:00
Episode no = 42400; won: False; iter_time_steps = 20; Q(s,a) = 333.12149428178043; score = -509.0; mean_score/100_episodes = 134.42; reward = -508.0; mean_reward/100_episodes = -127.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.64, 2024-12-17 12:05:14
Episode no = 42500; won: False; iter_time_steps = 14; Q(s,a) = 345.95743640688426; score = -503.0; mean_score/100_episodes = 175.29; reward = -502.0; mean_reward/100_episodes = -102.42; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.68, 2024-12-17 12:05:27
Episode no = 42600; won: False; iter_time_steps = 18; Q(s,a) = 385.74977423440373; score = -507.0; mean_score/100_episodes = 144.73; reward = -506.0; mean_reward/100_episodes = -120.29; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.65, 2024-12-17 12:05:40
Episode no = 42700; won: True; iter_time_steps = 19; Q(s,a) = 545.2144524409372; score = 502.0; mean_score/100_episodes = 153.4; reward = 93.0; mean_reward/100_episodes = -116.04; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.66, 2024-12-17 12:05:55
Episode no = 42800; won: True; iter_time_steps = 33; Q(s,a) = 491.88381460647867; score = 488.0; mean_score/100_episodes = 245.65; reward = 79.0; mean_reward/100_episodes = -60.66; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.75, 2024-12-17 12:06:08
Episode no = 42900; won: False; iter_time_steps = 19; Q(s,a) = 233.3359354486393; score = -508.0; mean_score/100_episodes = 235.85; reward = -496.0; mean_reward/100_episodes = -66.41; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.74, 2024-12-17 12:06:20
Episode no = 43000; won: True; iter_time_steps = 18; Q(s,a) = 385.2836449528735; score = 503.0; mean_score/100_episodes = 175.46; reward = 94.0; mean_reward/100_episodes = -102.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.68, 2024-12-17 12:06:33
Episode no = 43100; won: False; iter_time_steps = 59; Q(s,a) = 522.559276219023; score = -548.0; mean_score/100_episodes = 246.36; reward = -547.0; mean_reward/100_episodes = -60.15; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.75, 2024-12-17 12:06:46
Episode no = 43200; won: False; iter_time_steps = 23; Q(s,a) = 359.0067838222674; score = -512.0; mean_score/100_episodes = 145.28; reward = -511.0; mean_reward/100_episodes = -120.13; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.65, 2024-12-17 12:06:58
Episode no = 43300; won: True; iter_time_steps = 42; Q(s,a) = 572.7191964047657; score = 479.0; mean_score/100_episodes = 155.46; reward = 70.0; mean_reward/100_episodes = -113.65; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.66, 2024-12-17 12:07:10
Episode no = 43400; won: False; iter_time_steps = 15; Q(s,a) = 256.2055132938538; score = -504.0; mean_score/100_episodes = 135.18; reward = -492.0; mean_reward/100_episodes = -125.5; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.64, 2024-12-17 12:07:22
Episode no = 43500; won: False; iter_time_steps = 15; Q(s,a) = 291.70882383331605; score = -504.0; mean_score/100_episodes = 163.64; reward = -492.0; mean_reward/100_episodes = -109.05; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.67, 2024-12-17 12:07:36
Episode no = 43600; won: False; iter_time_steps = 15; Q(s,a) = 266.64614016327465; score = -504.0; mean_score/100_episodes = 43.44; reward = -492.0; mean_reward/100_episodes = -179.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-17 12:07:50
Episode no = 43700; won: False; iter_time_steps = 19; Q(s,a) = 252.34142333833904; score = -508.0; mean_score/100_episodes = 52.27; reward = -496.0; mean_reward/100_episodes = -174.82; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-17 12:08:04
Episode no = 43800; won: True; iter_time_steps = 21; Q(s,a) = 582.2078699366295; score = 500.0; mean_score/100_episodes = 142.03; reward = 91.0; mean_reward/100_episodes = -122.67; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.65, 2024-12-17 12:08:18
Episode no = 43900; won: True; iter_time_steps = 22; Q(s,a) = 559.3334080396471; score = 499.0; mean_score/100_episodes = 253.35; reward = 90.0; mean_reward/100_episodes = -56.93; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-17 12:08:33
Episode no = 44000; won: True; iter_time_steps = 26; Q(s,a) = 566.3012866699675; score = 495.0; mean_score/100_episodes = 231.54; reward = 86.0; mean_reward/100_episodes = -70.6; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.74, 2024-12-17 12:08:49
Episode no = 44100; won: False; iter_time_steps = 13; Q(s,a) = 214.1754613269696; score = -512.0; mean_score/100_episodes = 41.35; reward = -512.0; mean_reward/100_episodes = -182.48; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-17 12:09:03
Episode no = 44200; won: False; iter_time_steps = 43; Q(s,a) = 412.5722617385237; score = -532.0; mean_score/100_episodes = 150.4; reward = -531.0; mean_reward/100_episodes = -119.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.66, 2024-12-17 12:09:19
Episode no = 44300; won: True; iter_time_steps = 22; Q(s,a) = 569.5680414161601; score = 499.0; mean_score/100_episodes = 141.75; reward = 90.0; mean_reward/100_episodes = -123.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.65, 2024-12-17 12:09:34
Episode no = 44400; won: False; iter_time_steps = 15; Q(s,a) = 334.4150914684261; score = -504.0; mean_score/100_episodes = 65.89; reward = -503.0; mean_reward/100_episodes = -166.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.57, 2024-12-17 12:09:46
Episode no = 44500; won: False; iter_time_steps = 14; Q(s,a) = 370.5788361171671; score = -513.0; mean_score/100_episodes = 73.84; reward = -513.0; mean_reward/100_episodes = -161.7; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.58, 2024-12-17 12:10:00
Episode no = 44600; won: False; iter_time_steps = 13; Q(s,a) = 326.1200071775658; score = -512.0; mean_score/100_episodes = 73.62; reward = -512.0; mean_reward/100_episodes = -161.07; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.58, 2024-12-17 12:10:13
Episode no = 44700; won: True; iter_time_steps = 21; Q(s,a) = 527.2698704811837; score = 500.0; mean_score/100_episodes = 143.58; reward = 91.0; mean_reward/100_episodes = -120.7; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.65, 2024-12-17 12:10:26
Episode no = 44800; won: True; iter_time_steps = 22; Q(s,a) = 507.23403322026604; score = 499.0; mean_score/100_episodes = 90.32; reward = 90.0; mean_reward/100_episodes = -153.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.6, 2024-12-17 12:10:42
Episode no = 44900; won: False; iter_time_steps = 31; Q(s,a) = 326.8633042399185; score = -520.0; mean_score/100_episodes = 193.09; reward = -508.0; mean_reward/100_episodes = -91.89; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.7, 2024-12-17 12:10:56
Episode no = 45000; won: True; iter_time_steps = 21; Q(s,a) = 532.3281580066861; score = 500.0; mean_score/100_episodes = 222.26; reward = 91.0; mean_reward/100_episodes = -75.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.73, 2024-12-17 12:11:11
Episode no = 45100; won: False; iter_time_steps = 35; Q(s,a) = 483.84737805701116; score = -524.0; mean_score/100_episodes = 264.12; reward = -523.0; mean_reward/100_episodes = -50.29; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-17 12:11:26
Episode no = 45200; won: True; iter_time_steps = 26; Q(s,a) = 586.203591442825; score = 495.0; mean_score/100_episodes = 222.84; reward = 86.0; mean_reward/100_episodes = -75.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.73, 2024-12-17 12:11:41
Episode no = 45300; won: True; iter_time_steps = 26; Q(s,a) = 600.0254758723541; score = 495.0; mean_score/100_episodes = 183.68; reward = 86.0; mean_reward/100_episodes = -98.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.69, 2024-12-17 12:11:55
Episode no = 45400; won: True; iter_time_steps = 28; Q(s,a) = 568.987344646737; score = 493.0; mean_score/100_episodes = 275.34; reward = 84.0; mean_reward/100_episodes = -43.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-17 12:12:09
Episode no = 45500; won: False; iter_time_steps = 34; Q(s,a) = 456.04941494365363; score = -523.0; mean_score/100_episodes = 234.28; reward = -522.0; mean_reward/100_episodes = -68.13; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.74, 2024-12-17 12:12:22
Episode no = 45600; won: True; iter_time_steps = 28; Q(s,a) = 605.0459999467852; score = 493.0; mean_score/100_episodes = 216.22; reward = 84.0; mean_reward/100_episodes = -78.01; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.72, 2024-12-17 12:12:35
Episode no = 45700; won: True; iter_time_steps = 20; Q(s,a) = 522.5544478863344; score = 501.0; mean_score/100_episodes = 247.22; reward = 92.0; mean_reward/100_episodes = -58.89; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.75, 2024-12-17 12:12:47
Episode no = 45800; won: True; iter_time_steps = 19; Q(s,a) = 505.90185470080434; score = 502.0; mean_score/100_episodes = 144.95; reward = 93.0; mean_reward/100_episodes = -120.38; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.65, 2024-12-17 12:13:01
Episode no = 45900; won: False; iter_time_steps = 31; Q(s,a) = 409.23095064081696; score = -520.0; mean_score/100_episodes = 82.81; reward = -519.0; mean_reward/100_episodes = -157.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.59, 2024-12-17 12:13:15
Episode no = 46000; won: True; iter_time_steps = 18; Q(s,a) = 408.9125502403341; score = 503.0; mean_score/100_episodes = 257.28; reward = 94.0; mean_reward/100_episodes = -53.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-17 12:13:28
Episode no = 46100; won: True; iter_time_steps = 24; Q(s,a) = 506.6262220811908; score = 497.0; mean_score/100_episodes = 196.11; reward = 88.0; mean_reward/100_episodes = -89.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.7, 2024-12-17 12:13:41
Episode no = 46200; won: True; iter_time_steps = 22; Q(s,a) = 478.0502265050114; score = 499.0; mean_score/100_episodes = 278.17; reward = 90.0; mean_reward/100_episodes = -40.54; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-17 12:13:53
Episode no = 46300; won: False; iter_time_steps = 23; Q(s,a) = 424.59387470307206; score = -512.0; mean_score/100_episodes = 187.88; reward = -511.0; mean_reward/100_episodes = -93.93; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.69, 2024-12-17 12:14:05
Episode no = 46400; won: True; iter_time_steps = 18; Q(s,a) = 499.69751987442004; score = 503.0; mean_score/100_episodes = 258.0; reward = 94.0; mean_reward/100_episodes = -52.38; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-17 12:14:16
Episode no = 46500; won: True; iter_time_steps = 21; Q(s,a) = 546.2452199202629; score = 500.0; mean_score/100_episodes = 258.17; reward = 91.0; mean_reward/100_episodes = -52.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-17 12:14:28
Episode no = 46600; won: True; iter_time_steps = 19; Q(s,a) = 487.1298231581617; score = 502.0; mean_score/100_episodes = 238.13; reward = 93.0; mean_reward/100_episodes = -64.06; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.74, 2024-12-17 12:14:40
Episode no = 46700; won: True; iter_time_steps = 16; Q(s,a) = 423.9508749425837; score = 505.0; mean_score/100_episodes = 330.52; reward = 96.0; mean_reward/100_episodes = -8.67; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-17 12:14:51
Episode no = 46800; won: True; iter_time_steps = 18; Q(s,a) = 487.35141442694385; score = 503.0; mean_score/100_episodes = 207.46; reward = 94.0; mean_reward/100_episodes = -82.65; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.71, 2024-12-17 12:15:03
Episode no = 46900; won: True; iter_time_steps = 20; Q(s,a) = 542.5670073089777; score = 501.0; mean_score/100_episodes = 268.06; reward = 92.0; mean_reward/100_episodes = -46.68; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-17 12:15:14
Episode no = 47000; won: False; iter_time_steps = 15; Q(s,a) = 304.8340688089371; score = -504.0; mean_score/100_episodes = 298.61; reward = -503.0; mean_reward/100_episodes = -28.4; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-17 12:15:26
