Episode no = 100; won: False; iter_time_steps = 6; Q(s,a) = nan; score = -505.0; mean_score/100_episodes = -509.49; reward = -505.0; mean_reward/100_episodes = -509.46; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-19 03:40:21
Episode no = 25700; won: False; iter_time_steps = 29; Q(s,a) = -18.57036778300334; score = -528.0; mean_score/100_episodes = -503.73; reward = -528.0; mean_reward/100_episodes = -506.89; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-19 04:17:22
Episode no = 25800; won: False; iter_time_steps = 14; Q(s,a) = -18.76914878409653; score = -513.0; mean_score/100_episodes = -490.24; reward = -513.0; mean_reward/100_episodes = -496.43; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-19 04:17:32
Episode no = 25900; won: False; iter_time_steps = 12; Q(s,a) = -18.539406558229537; score = -511.0; mean_score/100_episodes = -491.75; reward = -511.0; mean_reward/100_episodes = -498.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-19 04:17:43
Episode no = 26000; won: False; iter_time_steps = 14; Q(s,a) = -18.668981381042215; score = -513.0; mean_score/100_episodes = -484.77; reward = -513.0; mean_reward/100_episodes = -496.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-19 04:17:55
Episode no = 26100; won: False; iter_time_steps = 10; Q(s,a) = -18.78557081562034; score = -509.0; mean_score/100_episodes = -472.3; reward = -509.0; mean_reward/100_episodes = -487.95; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.04, 2024-12-19 04:18:05
Episode no = 26200; won: False; iter_time_steps = 28; Q(s,a) = -18.682381378189945; score = -517.0; mean_score/100_episodes = -503.49; reward = -516.0; mean_reward/100_episodes = -506.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-19 04:18:17
Episode no = 26300; won: False; iter_time_steps = 5; Q(s,a) = -19.475083009583415; score = -504.0; mean_score/100_episodes = -482.77; reward = -504.0; mean_reward/100_episodes = -494.09; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-19 04:18:28
Episode no = 26400; won: False; iter_time_steps = 13; Q(s,a) = -18.405202091957403; score = -512.0; mean_score/100_episodes = -482.21; reward = -512.0; mean_reward/100_episodes = -493.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-19 04:18:39
Episode no = 26500; won: False; iter_time_steps = 25; Q(s,a) = -18.166181233733692; score = -514.0; mean_score/100_episodes = -482.65; reward = -513.0; mean_reward/100_episodes = -494.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-19 04:18:49
Episode no = 26600; won: False; iter_time_steps = 12; Q(s,a) = -17.99707728945107; score = -511.0; mean_score/100_episodes = -452.54; reward = -511.0; mean_reward/100_episodes = -475.66; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.06, 2024-12-19 04:19:00
Episode no = 26700; won: False; iter_time_steps = 20; Q(s,a) = -18.695080479830896; score = -509.0; mean_score/100_episodes = -473.19; reward = -508.0; mean_reward/100_episodes = -488.73; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.04, 2024-12-19 04:19:12
Episode no = 26800; won: True; iter_time_steps = 23; Q(s,a) = -18.620709648994378; score = 498.0; mean_score/100_episodes = -473.67; reward = 89.0; mean_reward/100_episodes = -489.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.04, 2024-12-19 04:19:23
Episode no = 26900; won: False; iter_time_steps = 22; Q(s,a) = -18.31518873550541; score = -511.0; mean_score/100_episodes = -452.63; reward = -499.0; mean_reward/100_episodes = -476.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.06, 2024-12-19 04:19:34
Episode no = 27000; won: False; iter_time_steps = 15; Q(s,a) = -18.23395180396258; score = -504.0; mean_score/100_episodes = -473.54; reward = -503.0; mean_reward/100_episodes = -489.17; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.04, 2024-12-19 04:19:46
Episode no = 27100; won: False; iter_time_steps = 14; Q(s,a) = -18.108448501133793; score = -513.0; mean_score/100_episodes = -462.45; reward = -513.0; mean_reward/100_episodes = -482.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.05, 2024-12-19 04:19:56
Episode no = 27200; won: False; iter_time_steps = 7; Q(s,a) = -19.050913100918784; score = -506.0; mean_score/100_episodes = -442.65; reward = -506.0; mean_reward/100_episodes = -470.85; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.07, 2024-12-19 04:20:08
Episode no = 27300; won: False; iter_time_steps = 15; Q(s,a) = -18.48958792089935; score = -504.0; mean_score/100_episodes = -473.26; reward = -492.0; mean_reward/100_episodes = -488.92; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.04, 2024-12-19 04:20:19
Episode no = 27400; won: False; iter_time_steps = 12; Q(s,a) = -17.719180534903145; score = -511.0; mean_score/100_episodes = -422.6; reward = -511.0; mean_reward/100_episodes = -458.77; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.09, 2024-12-19 04:20:30
Episode no = 27500; won: False; iter_time_steps = 10; Q(s,a) = -17.319497547346064; score = -509.0; mean_score/100_episodes = -503.5; reward = -509.0; mean_reward/100_episodes = -507.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-19 04:20:41
Episode no = 27600; won: False; iter_time_steps = 17; Q(s,a) = -17.839294130750925; score = -516.0; mean_score/100_episodes = -452.99; reward = -516.0; mean_reward/100_episodes = -476.75; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.06, 2024-12-19 04:20:52
Episode no = 27700; won: False; iter_time_steps = 17; Q(s,a) = -18.261910408615073; score = -516.0; mean_score/100_episodes = -472.15; reward = -516.0; mean_reward/100_episodes = -487.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.04, 2024-12-19 04:21:02
Episode no = 27800; won: False; iter_time_steps = 19; Q(s,a) = -17.752821717629935; score = -508.0; mean_score/100_episodes = -512.76; reward = -496.0; mean_reward/100_episodes = -512.06; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-19 04:21:12
Episode no = 27900; won: False; iter_time_steps = 20; Q(s,a) = -17.681904309575376; score = -509.0; mean_score/100_episodes = -492.57; reward = -508.0; mean_reward/100_episodes = -500.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-19 04:21:21
Episode no = 28000; won: False; iter_time_steps = 17; Q(s,a) = -18.219064415276073; score = -506.0; mean_score/100_episodes = -504.03; reward = -505.0; mean_reward/100_episodes = -507.52; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-19 04:21:33
Episode no = 28100; won: False; iter_time_steps = 21; Q(s,a) = -17.86037631853402; score = -510.0; mean_score/100_episodes = -482.01; reward = -509.0; mean_reward/100_episodes = -492.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-19 04:21:45
Episode no = 28200; won: False; iter_time_steps = 17; Q(s,a) = -17.650835524577012; score = -516.0; mean_score/100_episodes = -503.71; reward = -516.0; mean_reward/100_episodes = -506.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-19 04:21:56
Episode no = 28300; won: False; iter_time_steps = 26; Q(s,a) = -18.370233980627862; score = -515.0; mean_score/100_episodes = -473.97; reward = -514.0; mean_reward/100_episodes = -489.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.04, 2024-12-19 04:22:08
Episode no = 28400; won: False; iter_time_steps = 18; Q(s,a) = -17.96163292836204; score = -507.0; mean_score/100_episodes = -493.58; reward = -506.0; mean_reward/100_episodes = -500.93; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-19 04:22:20
Episode no = 28500; won: False; iter_time_steps = 22; Q(s,a) = -17.83494237408012; score = -511.0; mean_score/100_episodes = -503.44; reward = -499.0; mean_reward/100_episodes = -506.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-19 04:22:32
Episode no = 28600; won: False; iter_time_steps = 8; Q(s,a) = -18.666447199127656; score = -507.0; mean_score/100_episodes = -492.97; reward = -507.0; mean_reward/100_episodes = -500.6; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-19 04:22:43
Episode no = 28700; won: False; iter_time_steps = 21; Q(s,a) = -18.51447615239352; score = -520.0; mean_score/100_episodes = -472.58; reward = -520.0; mean_reward/100_episodes = -488.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.04, 2024-12-19 04:22:53
Episode no = 28800; won: False; iter_time_steps = 13; Q(s,a) = -18.213328587734008; score = -502.0; mean_score/100_episodes = -474.76; reward = -501.0; mean_reward/100_episodes = -490.38; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.04, 2024-12-19 04:23:05
Episode no = 28900; won: False; iter_time_steps = 19; Q(s,a) = -18.306921684806742; score = -508.0; mean_score/100_episodes = -483.6; reward = -496.0; mean_reward/100_episodes = -495.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-19 04:23:18
Episode no = 29000; won: False; iter_time_steps = 31; Q(s,a) = -18.331725849552857; score = -520.0; mean_score/100_episodes = -494.05; reward = -519.0; mean_reward/100_episodes = -501.05; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-19 04:23:30
Episode no = 29100; won: False; iter_time_steps = 14; Q(s,a) = -18.271974334240735; score = -513.0; mean_score/100_episodes = -492.51; reward = -513.0; mean_reward/100_episodes = -499.74; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-19 04:23:41
Episode no = 29200; won: False; iter_time_steps = 11; Q(s,a) = -18.864390220857807; score = -510.0; mean_score/100_episodes = -492.59; reward = -510.0; mean_reward/100_episodes = -500.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-19 04:23:52
Episode no = 29300; won: False; iter_time_steps = 17; Q(s,a) = -18.871274714065954; score = -506.0; mean_score/100_episodes = -512.47; reward = -505.0; mean_reward/100_episodes = -511.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-19 04:24:04
Episode no = 29400; won: False; iter_time_steps = 12; Q(s,a) = -18.78642951241365; score = -511.0; mean_score/100_episodes = -504.37; reward = -511.0; mean_reward/100_episodes = -508.18; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-19 04:24:14
Episode no = 29500; won: False; iter_time_steps = 15; Q(s,a) = -18.96550966437268; score = -504.0; mean_score/100_episodes = -493.22; reward = -492.0; mean_reward/100_episodes = -500.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-19 04:24:25
Episode no = 29600; won: False; iter_time_steps = 21; Q(s,a) = -17.899687127629733; score = -520.0; mean_score/100_episodes = -483.95; reward = -520.0; mean_reward/100_episodes = -495.7; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-19 04:24:37
Episode no = 29700; won: False; iter_time_steps = 14; Q(s,a) = -18.179546547330656; score = -513.0; mean_score/100_episodes = -493.38; reward = -513.0; mean_reward/100_episodes = -500.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-19 04:24:48
Episode no = 29800; won: False; iter_time_steps = 38; Q(s,a) = -17.86880608448803; score = -537.0; mean_score/100_episodes = -484.92; reward = -537.0; mean_reward/100_episodes = -496.65; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-19 04:24:59
Episode no = 29900; won: False; iter_time_steps = 47; Q(s,a) = -18.21977165811878; score = -536.0; mean_score/100_episodes = -483.51; reward = -535.0; mean_reward/100_episodes = -495.29; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-19 04:25:11
Episode no = 30000; won: False; iter_time_steps = 8; Q(s,a) = -19.138750332626792; score = -507.0; mean_score/100_episodes = -494.95; reward = -507.0; mean_reward/100_episodes = -502.05; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-19 04:25:23
Episode no = 30100; won: False; iter_time_steps = 22; Q(s,a) = -18.384184679987307; score = -511.0; mean_score/100_episodes = -472.26; reward = -510.0; mean_reward/100_episodes = -487.83; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.04, 2024-12-19 04:25:33
Episode no = 30200; won: False; iter_time_steps = 8; Q(s,a) = -18.78573394388947; score = -507.0; mean_score/100_episodes = -511.71; reward = -507.0; mean_reward/100_episodes = -511.27; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-19 04:25:43
Episode no = 30300; won: False; iter_time_steps = 8; Q(s,a) = -18.826673889301663; score = -507.0; mean_score/100_episodes = -512.82; reward = -507.0; mean_reward/100_episodes = -512.09; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-19 04:25:53
Episode no = 30400; won: False; iter_time_steps = 26; Q(s,a) = -18.704787131706777; score = -515.0; mean_score/100_episodes = -483.54; reward = -514.0; mean_reward/100_episodes = -495.27; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-19 04:26:04
Episode no = 30500; won: False; iter_time_steps = 13; Q(s,a) = -18.697300832886803; score = -512.0; mean_score/100_episodes = -502.64; reward = -512.0; mean_reward/100_episodes = -505.82; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-19 04:26:14
Episode no = 30600; won: False; iter_time_steps = 14; Q(s,a) = -18.707697154610774; score = -513.0; mean_score/100_episodes = -495.48; reward = -513.0; mean_reward/100_episodes = -502.48; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-19 04:26:28
Episode no = 30700; won: False; iter_time_steps = 31; Q(s,a) = -19.14013060084578; score = -520.0; mean_score/100_episodes = -505.44; reward = -519.0; mean_reward/100_episodes = -508.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-19 04:26:41
Episode no = 30800; won: False; iter_time_steps = 18; Q(s,a) = -18.694219587885666; score = -507.0; mean_score/100_episodes = -495.18; reward = -506.0; mean_reward/100_episodes = -502.42; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-19 04:26:54
Episode no = 30900; won: False; iter_time_steps = 14; Q(s,a) = -18.39689286178022; score = -503.0; mean_score/100_episodes = -513.06; reward = -491.0; mean_reward/100_episodes = -512.54; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-19 04:27:04
Episode no = 31000; won: False; iter_time_steps = 14; Q(s,a) = -18.45318147143739; score = -513.0; mean_score/100_episodes = -502.68; reward = -513.0; mean_reward/100_episodes = -506.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-19 04:27:13
Episode no = 31100; won: False; iter_time_steps = 14; Q(s,a) = -18.231367044188143; score = -503.0; mean_score/100_episodes = -513.47; reward = -502.0; mean_reward/100_episodes = -513.04; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-19 04:27:24
Episode no = 31200; won: False; iter_time_steps = 14; Q(s,a) = -18.522247828597134; score = -513.0; mean_score/100_episodes = -503.45; reward = -513.0; mean_reward/100_episodes = -506.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-19 04:27:34
Episode no = 31300; won: False; iter_time_steps = 5; Q(s,a) = -18.54004622428759; score = -504.0; mean_score/100_episodes = -493.87; reward = -504.0; mean_reward/100_episodes = -501.66; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-19 04:27:45
Episode no = 31400; won: False; iter_time_steps = 7; Q(s,a) = -18.868385425685336; score = -506.0; mean_score/100_episodes = -510.8; reward = -506.0; mean_reward/100_episodes = -509.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-19 04:27:53
Episode no = 31500; won: False; iter_time_steps = 31; Q(s,a) = -18.208295533713653; score = -530.0; mean_score/100_episodes = -511.29; reward = -530.0; mean_reward/100_episodes = -510.79; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-19 04:28:03
Episode no = 31600; won: False; iter_time_steps = 20; Q(s,a) = -18.386178055178654; score = -509.0; mean_score/100_episodes = -503.24; reward = -508.0; mean_reward/100_episodes = -506.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-19 04:28:14
Episode no = 31700; won: False; iter_time_steps = 12; Q(s,a) = -18.77610441020389; score = -511.0; mean_score/100_episodes = -502.22; reward = -511.0; mean_reward/100_episodes = -506.05; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-19 04:28:24
Episode no = 31800; won: False; iter_time_steps = 40; Q(s,a) = -18.340219910160258; score = -539.0; mean_score/100_episodes = -473.91; reward = -539.0; mean_reward/100_episodes = -489.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.04, 2024-12-19 04:28:35
Episode no = 31900; won: False; iter_time_steps = 30; Q(s,a) = -18.319532193290406; score = -529.0; mean_score/100_episodes = -483.51; reward = -529.0; mean_reward/100_episodes = -495.27; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-19 04:28:46
Episode no = 32000; won: False; iter_time_steps = 30; Q(s,a) = -18.08752145541923; score = -529.0; mean_score/100_episodes = -473.37; reward = -529.0; mean_reward/100_episodes = -489.55; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.04, 2024-12-19 04:28:56
Episode no = 32100; won: False; iter_time_steps = 8; Q(s,a) = -18.786815390381253; score = -507.0; mean_score/100_episodes = -473.03; reward = -507.0; mean_reward/100_episodes = -488.85; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.04, 2024-12-19 04:29:06
Episode no = 32200; won: False; iter_time_steps = 15; Q(s,a) = -18.104055373357088; score = -514.0; mean_score/100_episodes = -493.77; reward = -514.0; mean_reward/100_episodes = -501.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-19 04:29:17
Episode no = 32300; won: False; iter_time_steps = 9; Q(s,a) = -18.58554825917115; score = -508.0; mean_score/100_episodes = -513.09; reward = -508.0; mean_reward/100_episodes = -512.61; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-19 04:29:27
Episode no = 32400; won: False; iter_time_steps = 13; Q(s,a) = -18.228548398164666; score = -512.0; mean_score/100_episodes = -474.36; reward = -512.0; mean_reward/100_episodes = -490.43; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.04, 2024-12-19 04:29:38
Episode no = 32500; won: False; iter_time_steps = 34; Q(s,a) = -18.311247976694784; score = -533.0; mean_score/100_episodes = -514.56; reward = -533.0; mean_reward/100_episodes = -514.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-19 04:29:49
Episode no = 32600; won: False; iter_time_steps = 14; Q(s,a) = -18.810911843508954; score = -513.0; mean_score/100_episodes = -505.28; reward = -513.0; mean_reward/100_episodes = -508.8; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-19 04:30:00
Episode no = 32700; won: False; iter_time_steps = 28; Q(s,a) = -18.543909092668123; score = -517.0; mean_score/100_episodes = -485.04; reward = -516.0; mean_reward/100_episodes = -496.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-19 04:30:11
Episode no = 32800; won: False; iter_time_steps = 11; Q(s,a) = -18.45388554830114; score = -510.0; mean_score/100_episodes = -493.65; reward = -510.0; mean_reward/100_episodes = -501.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-19 04:30:21
Episode no = 32900; won: False; iter_time_steps = 14; Q(s,a) = -18.17872881015918; score = -513.0; mean_score/100_episodes = -484.58; reward = -513.0; mean_reward/100_episodes = -496.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-19 04:30:32
Episode no = 33000; won: False; iter_time_steps = 11; Q(s,a) = -18.634309426894962; score = -510.0; mean_score/100_episodes = -505.01; reward = -510.0; mean_reward/100_episodes = -508.73; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-19 04:30:43
Episode no = 33100; won: False; iter_time_steps = 126; Q(s,a) = -18.66861970615354; score = -615.0; mean_score/100_episodes = -505.69; reward = -614.0; mean_reward/100_episodes = -509.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-19 04:30:55
Episode no = 33200; won: False; iter_time_steps = 26; Q(s,a) = -18.643525997695598; score = -515.0; mean_score/100_episodes = -464.3; reward = -514.0; mean_reward/100_episodes = -484.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.05, 2024-12-19 04:31:06
Episode no = 33300; won: False; iter_time_steps = 21; Q(s,a) = -18.55821903356699; score = -520.0; mean_score/100_episodes = -484.61; reward = -520.0; mean_reward/100_episodes = -496.66; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-19 04:31:16
Episode no = 33400; won: False; iter_time_steps = 7; Q(s,a) = -19.368476313619126; score = -506.0; mean_score/100_episodes = -452.85; reward = -506.0; mean_reward/100_episodes = -476.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.06, 2024-12-19 04:31:26
Episode no = 33500; won: False; iter_time_steps = 14; Q(s,a) = -19.132818456874396; score = -513.0; mean_score/100_episodes = -514.83; reward = -513.0; mean_reward/100_episodes = -514.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-19 04:31:37
Episode no = 33600; won: False; iter_time_steps = 14; Q(s,a) = -19.017895933654426; score = -513.0; mean_score/100_episodes = -513.81; reward = -513.0; mean_reward/100_episodes = -513.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-19 04:31:46
Episode no = 33700; won: False; iter_time_steps = 24; Q(s,a) = -19.247251087927562; score = -513.0; mean_score/100_episodes = -463.99; reward = -512.0; mean_reward/100_episodes = -484.19; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.05, 2024-12-19 04:31:57
Episode no = 33800; won: False; iter_time_steps = 20; Q(s,a) = -18.991618169552087; score = -519.0; mean_score/100_episodes = -504.28; reward = -519.0; mean_reward/100_episodes = -508.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-19 04:32:07
