Episode no = 100; won: False; iter_time_steps = 7; Q(s,a) = nan; score = -506.0; mean_score/100_episodes = -509.01; reward = -506.0; mean_reward/100_episodes = -508.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-15 04:45:28
Episode no = 27800; won: False; iter_time_steps = 7; Q(s,a) = -21.839070094133774; score = -506.0; mean_score/100_episodes = -510.05; reward = -506.0; mean_reward/100_episodes = -510.0; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:38:27
Episode no = 27900; won: False; iter_time_steps = 12; Q(s,a) = -21.845842968544687; score = -511.0; mean_score/100_episodes = -510.11; reward = -511.0; mean_reward/100_episodes = -510.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:38:37
Episode no = 28000; won: False; iter_time_steps = 11; Q(s,a) = -21.84105891262764; score = -510.0; mean_score/100_episodes = -510.44; reward = -510.0; mean_reward/100_episodes = -510.43; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:38:48
Episode no = 28100; won: False; iter_time_steps = 8; Q(s,a) = -21.84671310613083; score = -507.0; mean_score/100_episodes = -509.29; reward = -507.0; mean_reward/100_episodes = -509.08; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:38:59
Episode no = 28200; won: False; iter_time_steps = 8; Q(s,a) = -21.842409394248012; score = -507.0; mean_score/100_episodes = -509.4; reward = -507.0; mean_reward/100_episodes = -509.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:39:09
Episode no = 28300; won: False; iter_time_steps = 19; Q(s,a) = -21.842572901792384; score = -508.0; mean_score/100_episodes = -510.46; reward = -507.0; mean_reward/100_episodes = -510.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:39:20
Episode no = 28400; won: False; iter_time_steps = 9; Q(s,a) = -21.842952149487076; score = -508.0; mean_score/100_episodes = -509.5; reward = -508.0; mean_reward/100_episodes = -509.43; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:39:31
Episode no = 28500; won: False; iter_time_steps = 11; Q(s,a) = -21.84500990876456; score = -510.0; mean_score/100_episodes = -509.2; reward = -510.0; mean_reward/100_episodes = -509.04; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:39:40
Episode no = 28600; won: False; iter_time_steps = 11; Q(s,a) = -21.838951870581855; score = -510.0; mean_score/100_episodes = -510.38; reward = -510.0; mean_reward/100_episodes = -510.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:39:52
Episode no = 28700; won: False; iter_time_steps = 11; Q(s,a) = -21.846533545916703; score = -510.0; mean_score/100_episodes = -510.29; reward = -510.0; mean_reward/100_episodes = -510.25; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:40:02
Episode no = 28800; won: False; iter_time_steps = 8; Q(s,a) = -21.86016808895083; score = -507.0; mean_score/100_episodes = -508.58; reward = -507.0; mean_reward/100_episodes = -508.52; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:40:12
Episode no = 28900; won: False; iter_time_steps = 20; Q(s,a) = -21.859459415900165; score = -519.0; mean_score/100_episodes = -509.85; reward = -519.0; mean_reward/100_episodes = -509.82; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:40:22
Episode no = 29000; won: False; iter_time_steps = 8; Q(s,a) = -21.86751496353435; score = -507.0; mean_score/100_episodes = -509.83; reward = -507.0; mean_reward/100_episodes = -509.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:40:33
Episode no = 29100; won: False; iter_time_steps = 13; Q(s,a) = -21.872286244917277; score = -512.0; mean_score/100_episodes = -510.04; reward = -512.0; mean_reward/100_episodes = -509.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:40:44
Episode no = 29200; won: False; iter_time_steps = 11; Q(s,a) = -21.868603539530344; score = -510.0; mean_score/100_episodes = -509.43; reward = -510.0; mean_reward/100_episodes = -509.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:40:54
Episode no = 29300; won: False; iter_time_steps = 11; Q(s,a) = -21.86125720768111; score = -510.0; mean_score/100_episodes = -509.68; reward = -510.0; mean_reward/100_episodes = -509.62; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:41:05
Episode no = 29400; won: False; iter_time_steps = 10; Q(s,a) = -21.860264441522638; score = -509.0; mean_score/100_episodes = -509.81; reward = -509.0; mean_reward/100_episodes = -509.75; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:41:15
Episode no = 29500; won: False; iter_time_steps = 7; Q(s,a) = -21.861419824816444; score = -506.0; mean_score/100_episodes = -509.48; reward = -506.0; mean_reward/100_episodes = -509.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:41:26
Episode no = 29600; won: False; iter_time_steps = 6; Q(s,a) = -21.865254296949637; score = -505.0; mean_score/100_episodes = -508.48; reward = -505.0; mean_reward/100_episodes = -508.28; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:41:36
Episode no = 29700; won: False; iter_time_steps = 8; Q(s,a) = -21.851795675630374; score = -507.0; mean_score/100_episodes = -509.31; reward = -507.0; mean_reward/100_episodes = -509.15; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:41:46
Episode no = 29800; won: False; iter_time_steps = 10; Q(s,a) = -21.83126249701182; score = -509.0; mean_score/100_episodes = -510.94; reward = -509.0; mean_reward/100_episodes = -510.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:41:57
Episode no = 29900; won: False; iter_time_steps = 11; Q(s,a) = -21.84062126677449; score = -510.0; mean_score/100_episodes = -510.1; reward = -510.0; mean_reward/100_episodes = -510.08; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:42:08
Episode no = 30000; won: False; iter_time_steps = 16; Q(s,a) = -21.85019513554898; score = -505.0; mean_score/100_episodes = -509.32; reward = -515.0; mean_reward/100_episodes = -509.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:42:18
Episode no = 30100; won: False; iter_time_steps = 11; Q(s,a) = -21.841948951872613; score = -510.0; mean_score/100_episodes = -509.98; reward = -510.0; mean_reward/100_episodes = -509.82; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:42:29
Episode no = 30200; won: False; iter_time_steps = 21; Q(s,a) = -21.848760384712335; score = -520.0; mean_score/100_episodes = -510.22; reward = -520.0; mean_reward/100_episodes = -510.29; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:42:40
Episode no = 30300; won: False; iter_time_steps = 15; Q(s,a) = -21.877734266246623; score = -504.0; mean_score/100_episodes = -510.73; reward = -503.0; mean_reward/100_episodes = -510.6; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:42:51
Episode no = 30400; won: False; iter_time_steps = 8; Q(s,a) = -21.87133954044523; score = -507.0; mean_score/100_episodes = -509.01; reward = -507.0; mean_reward/100_episodes = -508.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:43:01
Episode no = 30500; won: False; iter_time_steps = 11; Q(s,a) = -21.85550564904616; score = -510.0; mean_score/100_episodes = -509.92; reward = -510.0; mean_reward/100_episodes = -509.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:43:12
Episode no = 30600; won: False; iter_time_steps = 11; Q(s,a) = -21.839246829277215; score = -510.0; mean_score/100_episodes = -508.42; reward = -510.0; mean_reward/100_episodes = -508.23; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:43:21
Episode no = 30700; won: False; iter_time_steps = 10; Q(s,a) = -21.842152282621324; score = -509.0; mean_score/100_episodes = -509.52; reward = -509.0; mean_reward/100_episodes = -509.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:43:32
Episode no = 30800; won: False; iter_time_steps = 11; Q(s,a) = -21.837761018453623; score = -510.0; mean_score/100_episodes = -509.97; reward = -510.0; mean_reward/100_episodes = -509.95; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:43:42
Episode no = 30900; won: False; iter_time_steps = 8; Q(s,a) = -21.838488031157087; score = -507.0; mean_score/100_episodes = -509.49; reward = -507.0; mean_reward/100_episodes = -509.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:43:53
Episode no = 31000; won: False; iter_time_steps = 14; Q(s,a) = -21.836109893193907; score = -513.0; mean_score/100_episodes = -509.43; reward = -513.0; mean_reward/100_episodes = -509.28; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:44:03
Episode no = 31100; won: False; iter_time_steps = 8; Q(s,a) = -21.83788428541445; score = -507.0; mean_score/100_episodes = -510.07; reward = -507.0; mean_reward/100_episodes = -510.04; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:44:14
Episode no = 31200; won: False; iter_time_steps = 8; Q(s,a) = -21.848834028636503; score = -507.0; mean_score/100_episodes = -509.06; reward = -507.0; mean_reward/100_episodes = -509.01; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:44:23
Episode no = 31300; won: False; iter_time_steps = 11; Q(s,a) = -21.854434439189202; score = -510.0; mean_score/100_episodes = -509.49; reward = -510.0; mean_reward/100_episodes = -509.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:44:34
Episode no = 31400; won: False; iter_time_steps = 14; Q(s,a) = -21.850895500065388; score = -513.0; mean_score/100_episodes = -509.56; reward = -513.0; mean_reward/100_episodes = -509.5; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:44:44
Episode no = 31500; won: False; iter_time_steps = 11; Q(s,a) = -21.835932389865434; score = -510.0; mean_score/100_episodes = -509.46; reward = -510.0; mean_reward/100_episodes = -509.41; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:44:55
Episode no = 31600; won: False; iter_time_steps = 9; Q(s,a) = -21.839081782008666; score = -508.0; mean_score/100_episodes = -510.02; reward = -508.0; mean_reward/100_episodes = -509.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:45:06
Episode no = 31700; won: False; iter_time_steps = 18; Q(s,a) = -21.82951546478416; score = -517.0; mean_score/100_episodes = -510.23; reward = -517.0; mean_reward/100_episodes = -510.19; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:45:17
Episode no = 31800; won: False; iter_time_steps = 18; Q(s,a) = -21.816593080425736; score = -517.0; mean_score/100_episodes = -509.69; reward = -517.0; mean_reward/100_episodes = -509.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:45:28
Episode no = 31900; won: False; iter_time_steps = 8; Q(s,a) = -21.82606155096759; score = -507.0; mean_score/100_episodes = -509.68; reward = -507.0; mean_reward/100_episodes = -509.65; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:45:37
Episode no = 32000; won: False; iter_time_steps = 11; Q(s,a) = -21.824522262351657; score = -510.0; mean_score/100_episodes = -510.37; reward = -510.0; mean_reward/100_episodes = -510.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:45:48
Episode no = 32100; won: False; iter_time_steps = 8; Q(s,a) = -21.818698244273484; score = -507.0; mean_score/100_episodes = -509.65; reward = -507.0; mean_reward/100_episodes = -509.48; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:45:59
Episode no = 32200; won: False; iter_time_steps = 8; Q(s,a) = -21.807471203590417; score = -507.0; mean_score/100_episodes = -509.63; reward = -507.0; mean_reward/100_episodes = -509.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:46:09
Episode no = 32300; won: False; iter_time_steps = 6; Q(s,a) = -21.798072352615144; score = -505.0; mean_score/100_episodes = -510.18; reward = -505.0; mean_reward/100_episodes = -510.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:46:20
Episode no = 32400; won: False; iter_time_steps = 8; Q(s,a) = -21.797235940222826; score = -507.0; mean_score/100_episodes = -510.37; reward = -507.0; mean_reward/100_episodes = -510.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:46:31
Episode no = 32500; won: False; iter_time_steps = 11; Q(s,a) = -21.813852129420212; score = -510.0; mean_score/100_episodes = -509.79; reward = -510.0; mean_reward/100_episodes = -509.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:46:42
Episode no = 32600; won: False; iter_time_steps = 12; Q(s,a) = -21.8191299779194; score = -511.0; mean_score/100_episodes = -510.04; reward = -511.0; mean_reward/100_episodes = -510.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:46:53
Episode no = 32700; won: False; iter_time_steps = 10; Q(s,a) = -21.820512165498712; score = -509.0; mean_score/100_episodes = -509.94; reward = -509.0; mean_reward/100_episodes = -509.76; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:47:04
Episode no = 32800; won: False; iter_time_steps = 9; Q(s,a) = -21.829135041407906; score = -508.0; mean_score/100_episodes = -509.64; reward = -508.0; mean_reward/100_episodes = -509.6; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:47:14
Episode no = 32900; won: False; iter_time_steps = 11; Q(s,a) = -21.818968699201584; score = -510.0; mean_score/100_episodes = -510.22; reward = -510.0; mean_reward/100_episodes = -510.21; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:47:25
Episode no = 33000; won: False; iter_time_steps = 8; Q(s,a) = -21.831328801440513; score = -507.0; mean_score/100_episodes = -509.41; reward = -507.0; mean_reward/100_episodes = -509.29; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:47:34
Episode no = 33100; won: False; iter_time_steps = 11; Q(s,a) = -21.80861525865462; score = -510.0; mean_score/100_episodes = -509.88; reward = -510.0; mean_reward/100_episodes = -509.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:47:45
Episode no = 33200; won: False; iter_time_steps = 12; Q(s,a) = -21.825023464997937; score = -511.0; mean_score/100_episodes = -509.33; reward = -511.0; mean_reward/100_episodes = -509.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:47:55
Episode no = 33300; won: False; iter_time_steps = 15; Q(s,a) = -21.80310174322419; score = -514.0; mean_score/100_episodes = -509.88; reward = -514.0; mean_reward/100_episodes = -509.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:48:05
Episode no = 33400; won: False; iter_time_steps = 11; Q(s,a) = -21.81377553235921; score = -510.0; mean_score/100_episodes = -509.78; reward = -510.0; mean_reward/100_episodes = -509.5; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:48:16
Episode no = 33500; won: False; iter_time_steps = 11; Q(s,a) = -21.82339768541547; score = -510.0; mean_score/100_episodes = -509.59; reward = -510.0; mean_reward/100_episodes = -509.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:48:26
Episode no = 33600; won: False; iter_time_steps = 7; Q(s,a) = -21.81612658619138; score = -506.0; mean_score/100_episodes = -509.0; reward = -506.0; mean_reward/100_episodes = -508.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:48:36
Episode no = 33700; won: False; iter_time_steps = 16; Q(s,a) = -21.833374016661107; score = -515.0; mean_score/100_episodes = -509.53; reward = -515.0; mean_reward/100_episodes = -509.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:48:47
Episode no = 33800; won: False; iter_time_steps = 10; Q(s,a) = -21.814834806123184; score = -509.0; mean_score/100_episodes = -509.22; reward = -509.0; mean_reward/100_episodes = -509.29; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:48:57
Episode no = 33900; won: False; iter_time_steps = 11; Q(s,a) = -21.81200591079055; score = -510.0; mean_score/100_episodes = -509.0; reward = -510.0; mean_reward/100_episodes = -508.94; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:49:07
Episode no = 34000; won: False; iter_time_steps = 10; Q(s,a) = -21.82757709385878; score = -509.0; mean_score/100_episodes = -509.71; reward = -509.0; mean_reward/100_episodes = -509.7; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:49:17
Episode no = 34100; won: False; iter_time_steps = 20; Q(s,a) = -21.8301055328491; score = -519.0; mean_score/100_episodes = -509.28; reward = -519.0; mean_reward/100_episodes = -509.27; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:49:27
Episode no = 34200; won: False; iter_time_steps = 14; Q(s,a) = -21.834824170828877; score = -513.0; mean_score/100_episodes = -509.52; reward = -513.0; mean_reward/100_episodes = -509.5; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:49:37
Episode no = 34300; won: False; iter_time_steps = 8; Q(s,a) = -21.825344928166366; score = -507.0; mean_score/100_episodes = -509.23; reward = -507.0; mean_reward/100_episodes = -509.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:49:47
Episode no = 34400; won: False; iter_time_steps = 7; Q(s,a) = -21.825289163399628; score = -506.0; mean_score/100_episodes = -509.4; reward = -506.0; mean_reward/100_episodes = -509.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:49:57
Episode no = 34500; won: False; iter_time_steps = 8; Q(s,a) = -21.819039773777263; score = -507.0; mean_score/100_episodes = -510.59; reward = -507.0; mean_reward/100_episodes = -510.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:50:08
Episode no = 34600; won: False; iter_time_steps = 11; Q(s,a) = -21.81163389340754; score = -510.0; mean_score/100_episodes = -509.93; reward = -510.0; mean_reward/100_episodes = -509.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:50:19
Episode no = 34700; won: False; iter_time_steps = 10; Q(s,a) = -21.823987076293324; score = -509.0; mean_score/100_episodes = -509.92; reward = -509.0; mean_reward/100_episodes = -509.79; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:50:29
Episode no = 34800; won: False; iter_time_steps = 15; Q(s,a) = -21.80616313389003; score = -514.0; mean_score/100_episodes = -509.72; reward = -514.0; mean_reward/100_episodes = -509.71; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:50:39
Episode no = 34900; won: False; iter_time_steps = 8; Q(s,a) = -21.81294123069012; score = -507.0; mean_score/100_episodes = -509.87; reward = -507.0; mean_reward/100_episodes = -509.74; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:50:49
Episode no = 35000; won: False; iter_time_steps = 9; Q(s,a) = -21.811713485221915; score = -508.0; mean_score/100_episodes = -511.2; reward = -508.0; mean_reward/100_episodes = -511.19; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:51:01
Episode no = 35100; won: False; iter_time_steps = 11; Q(s,a) = -21.833192013781982; score = -510.0; mean_score/100_episodes = -510.34; reward = -510.0; mean_reward/100_episodes = -510.43; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:51:12
Episode no = 35200; won: False; iter_time_steps = 11; Q(s,a) = -21.82809381214882; score = -510.0; mean_score/100_episodes = -509.35; reward = -510.0; mean_reward/100_episodes = -509.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:51:22
Episode no = 35300; won: False; iter_time_steps = 8; Q(s,a) = -21.817916247638546; score = -507.0; mean_score/100_episodes = -508.76; reward = -507.0; mean_reward/100_episodes = -508.73; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:51:31
Episode no = 35400; won: False; iter_time_steps = 11; Q(s,a) = -21.8114110953319; score = -510.0; mean_score/100_episodes = -509.09; reward = -510.0; mean_reward/100_episodes = -509.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:51:41
Episode no = 35500; won: False; iter_time_steps = 11; Q(s,a) = -21.823538196012542; score = -510.0; mean_score/100_episodes = -509.87; reward = -510.0; mean_reward/100_episodes = -509.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:51:51
Episode no = 35600; won: False; iter_time_steps = 8; Q(s,a) = -21.8229828429228; score = -507.0; mean_score/100_episodes = -509.6; reward = -507.0; mean_reward/100_episodes = -509.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:52:02
Episode no = 35700; won: False; iter_time_steps = 12; Q(s,a) = -21.831244531958475; score = -511.0; mean_score/100_episodes = -509.59; reward = -511.0; mean_reward/100_episodes = -509.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:52:12
Episode no = 35800; won: False; iter_time_steps = 8; Q(s,a) = -21.833121040029987; score = -507.0; mean_score/100_episodes = -510.54; reward = -507.0; mean_reward/100_episodes = -510.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:52:24
Episode no = 35900; won: False; iter_time_steps = 10; Q(s,a) = -21.84535260258518; score = -509.0; mean_score/100_episodes = -509.65; reward = -509.0; mean_reward/100_episodes = -509.72; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 05:52:34
