Episode no = 100; won: False; iter_time_steps = 8; Q(s,a) = nan; score = -507.0; mean_score/100_episodes = -509.78; reward = -507.0; mean_reward/100_episodes = -509.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-22 09:23:15
Episode no = 55600; won: False; iter_time_steps = 5; Q(s,a) = 52.891878389613915; score = -504.0; mean_score/100_episodes = -500.97; reward = -504.0; mean_reward/100_episodes = -504.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 10:56:38
Episode no = 55700; won: False; iter_time_steps = 16; Q(s,a) = 62.12981553994079; score = -505.0; mean_score/100_episodes = -503.27; reward = -504.0; mean_reward/100_episodes = -506.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 10:56:50
Episode no = 55800; won: False; iter_time_steps = 17; Q(s,a) = 91.18588047566188; score = -516.0; mean_score/100_episodes = -514.95; reward = -516.0; mean_reward/100_episodes = -514.29; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 10:57:04
Episode no = 55900; won: False; iter_time_steps = 34; Q(s,a) = 102.00304160214772; score = -523.0; mean_score/100_episodes = -492.38; reward = -522.0; mean_reward/100_episodes = -499.72; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-22 10:57:16
Episode no = 56000; won: False; iter_time_steps = 16; Q(s,a) = 91.27795514760824; score = -505.0; mean_score/100_episodes = -481.16; reward = -504.0; mean_reward/100_episodes = -492.83; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-22 10:57:26
Episode no = 56100; won: False; iter_time_steps = 79; Q(s,a) = 89.9159413186127; score = -568.0; mean_score/100_episodes = -518.85; reward = -567.0; mean_reward/100_episodes = -518.21; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 10:57:41
Episode no = 56200; won: False; iter_time_steps = 66; Q(s,a) = 92.24573512202333; score = -555.0; mean_score/100_episodes = -514.75; reward = -554.0; mean_reward/100_episodes = -513.95; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 10:57:55
Episode no = 56300; won: False; iter_time_steps = 9; Q(s,a) = 85.75543276339891; score = -508.0; mean_score/100_episodes = -513.75; reward = -508.0; mean_reward/100_episodes = -512.96; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 10:58:06
Episode no = 56400; won: False; iter_time_steps = 33; Q(s,a) = 97.89793592767221; score = -522.0; mean_score/100_episodes = -512.23; reward = -521.0; mean_reward/100_episodes = -511.5; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 10:58:18
Episode no = 56500; won: False; iter_time_steps = 15; Q(s,a) = 91.30783577973155; score = -514.0; mean_score/100_episodes = -514.98; reward = -514.0; mean_reward/100_episodes = -514.07; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 10:58:31
Episode no = 56600; won: False; iter_time_steps = 17; Q(s,a) = 100.91897508035518; score = -506.0; mean_score/100_episodes = -516.01; reward = -505.0; mean_reward/100_episodes = -515.06; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 10:58:46
Episode no = 56700; won: False; iter_time_steps = 6; Q(s,a) = 82.75908626552912; score = -505.0; mean_score/100_episodes = -495.78; reward = -505.0; mean_reward/100_episodes = -503.19; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-22 10:59:00
Episode no = 56800; won: False; iter_time_steps = 53; Q(s,a) = 102.20887744338441; score = -542.0; mean_score/100_episodes = -481.45; reward = -541.0; mean_reward/100_episodes = -493.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-22 10:59:11
Episode no = 56900; won: False; iter_time_steps = 5; Q(s,a) = 53.27500192754294; score = -504.0; mean_score/100_episodes = -492.84; reward = -504.0; mean_reward/100_episodes = -500.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-22 10:59:22
Episode no = 57000; won: False; iter_time_steps = 10; Q(s,a) = 85.36258446798047; score = -509.0; mean_score/100_episodes = -515.16; reward = -509.0; mean_reward/100_episodes = -514.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 10:59:35
Episode no = 57100; won: False; iter_time_steps = 23; Q(s,a) = 89.83329333035957; score = -512.0; mean_score/100_episodes = -513.85; reward = -500.0; mean_reward/100_episodes = -513.0; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 10:59:48
Episode no = 57200; won: False; iter_time_steps = 8; Q(s,a) = 91.14852429074372; score = -507.0; mean_score/100_episodes = -480.42; reward = -507.0; mean_reward/100_episodes = -492.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-22 10:59:58
Episode no = 57300; won: False; iter_time_steps = 6; Q(s,a) = 85.10957547204391; score = -505.0; mean_score/100_episodes = -485.75; reward = -505.0; mean_reward/100_episodes = -497.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-22 11:00:12
Episode no = 57400; won: False; iter_time_steps = 39; Q(s,a) = 92.47180399573844; score = -528.0; mean_score/100_episodes = -492.79; reward = -527.0; mean_reward/100_episodes = -500.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-22 11:00:24
Episode no = 57500; won: False; iter_time_steps = 5; Q(s,a) = 53.637522985283226; score = -504.0; mean_score/100_episodes = -503.73; reward = -504.0; mean_reward/100_episodes = -507.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 11:00:36
Episode no = 57600; won: False; iter_time_steps = 29; Q(s,a) = 97.3202510813613; score = -518.0; mean_score/100_episodes = -493.65; reward = -517.0; mean_reward/100_episodes = -501.29; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-22 11:00:47
Episode no = 57700; won: False; iter_time_steps = 44; Q(s,a) = 101.82025219781289; score = -533.0; mean_score/100_episodes = -514.69; reward = -532.0; mean_reward/100_episodes = -513.75; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 11:01:01
Episode no = 57800; won: False; iter_time_steps = 11; Q(s,a) = 91.93629803967002; score = -510.0; mean_score/100_episodes = -503.22; reward = -510.0; mean_reward/100_episodes = -506.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 11:01:12
Episode no = 57900; won: False; iter_time_steps = 16; Q(s,a) = 63.77159046052937; score = -505.0; mean_score/100_episodes = -519.67; reward = -504.0; mean_reward/100_episodes = -518.92; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 11:01:28
Episode no = 58000; won: False; iter_time_steps = 21; Q(s,a) = 103.14143520034997; score = -510.0; mean_score/100_episodes = -501.1; reward = -509.0; mean_reward/100_episodes = -504.67; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 11:01:38
Episode no = 58100; won: False; iter_time_steps = 5; Q(s,a) = 57.107102127276754; score = -504.0; mean_score/100_episodes = -507.13; reward = -504.0; mean_reward/100_episodes = -510.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 11:01:53
Episode no = 58200; won: False; iter_time_steps = 9; Q(s,a) = 84.63904902640031; score = -508.0; mean_score/100_episodes = -507.42; reward = -508.0; mean_reward/100_episodes = -510.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 11:02:07
Episode no = 58300; won: False; iter_time_steps = 42; Q(s,a) = 92.18915571702078; score = -531.0; mean_score/100_episodes = -485.0; reward = -530.0; mean_reward/100_episodes = -496.06; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-22 11:02:20
Episode no = 58400; won: False; iter_time_steps = 5; Q(s,a) = 50.67685306194943; score = -504.0; mean_score/100_episodes = -483.23; reward = -504.0; mean_reward/100_episodes = -494.65; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-22 11:02:32
Episode no = 58500; won: False; iter_time_steps = 20; Q(s,a) = 101.51624124583937; score = -509.0; mean_score/100_episodes = -505.42; reward = -508.0; mean_reward/100_episodes = -508.54; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 11:02:46
Episode no = 58600; won: False; iter_time_steps = 5; Q(s,a) = 57.366359115026185; score = -504.0; mean_score/100_episodes = -503.56; reward = -504.0; mean_reward/100_episodes = -506.75; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 11:02:58
Episode no = 58700; won: False; iter_time_steps = 26; Q(s,a) = 89.52149327368744; score = -515.0; mean_score/100_episodes = -494.34; reward = -514.0; mean_reward/100_episodes = -501.79; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-22 11:03:12
Episode no = 58800; won: False; iter_time_steps = 10; Q(s,a) = 83.70605306978982; score = -509.0; mean_score/100_episodes = -514.03; reward = -509.0; mean_reward/100_episodes = -513.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 11:03:23
Episode no = 58900; won: False; iter_time_steps = 13; Q(s,a) = 89.70615785432703; score = -512.0; mean_score/100_episodes = -512.98; reward = -512.0; mean_reward/100_episodes = -512.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 11:03:34
Episode no = 59000; won: False; iter_time_steps = 6; Q(s,a) = 53.493232039119995; score = -505.0; mean_score/100_episodes = -516.64; reward = -505.0; mean_reward/100_episodes = -515.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 11:03:47
Episode no = 59100; won: False; iter_time_steps = 5; Q(s,a) = 53.37807501992151; score = -504.0; mean_score/100_episodes = -514.56; reward = -504.0; mean_reward/100_episodes = -513.65; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 11:04:00
Episode no = 59200; won: False; iter_time_steps = 11; Q(s,a) = 95.74301228783658; score = -510.0; mean_score/100_episodes = -517.86; reward = -510.0; mean_reward/100_episodes = -517.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 11:04:13
Episode no = 59300; won: False; iter_time_steps = 16; Q(s,a) = 64.02495493772189; score = -505.0; mean_score/100_episodes = -495.22; reward = -504.0; mean_reward/100_episodes = -502.76; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-22 11:04:26
Episode no = 59400; won: False; iter_time_steps = 54; Q(s,a) = 94.01881954619026; score = -543.0; mean_score/100_episodes = -507.47; reward = -542.0; mean_reward/100_episodes = -510.74; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 11:04:41
Episode no = 59500; won: False; iter_time_steps = 80; Q(s,a) = 108.53470768658777; score = -569.0; mean_score/100_episodes = -495.91; reward = -568.0; mean_reward/100_episodes = -503.39; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-22 11:04:55
Episode no = 59600; won: False; iter_time_steps = 23; Q(s,a) = 90.1558426007824; score = -512.0; mean_score/100_episodes = -516.7; reward = -511.0; mean_reward/100_episodes = -515.94; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 11:05:09
Episode no = 59700; won: False; iter_time_steps = 16; Q(s,a) = 89.76240155837837; score = -515.0; mean_score/100_episodes = -516.03; reward = -515.0; mean_reward/100_episodes = -515.23; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 11:05:23
Episode no = 59800; won: False; iter_time_steps = 12; Q(s,a) = 89.31691719743739; score = -511.0; mean_score/100_episodes = -504.89; reward = -511.0; mean_reward/100_episodes = -508.43; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 11:05:35
Episode no = 59900; won: False; iter_time_steps = 53; Q(s,a) = 84.60023025633389; score = -542.0; mean_score/100_episodes = -512.18; reward = -541.0; mean_reward/100_episodes = -511.54; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 11:05:46
Episode no = 60000; won: False; iter_time_steps = 14; Q(s,a) = 90.67573174376898; score = -513.0; mean_score/100_episodes = -494.62; reward = -513.0; mean_reward/100_episodes = -502.25; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-22 11:05:58
Episode no = 60100; won: False; iter_time_steps = 22; Q(s,a) = 100.69728120513602; score = -511.0; mean_score/100_episodes = -518.06; reward = -510.0; mean_reward/100_episodes = -517.17; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 11:06:14
Episode no = 60200; won: False; iter_time_steps = 7; Q(s,a) = 87.05520283281186; score = -506.0; mean_score/100_episodes = -484.31; reward = -506.0; mean_reward/100_episodes = -495.85; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-22 11:06:27
Episode no = 60300; won: False; iter_time_steps = 9; Q(s,a) = 87.81216411462479; score = -508.0; mean_score/100_episodes = -518.53; reward = -508.0; mean_reward/100_episodes = -517.71; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 11:06:42
Episode no = 60400; won: False; iter_time_steps = 33; Q(s,a) = 95.82577145892299; score = -522.0; mean_score/100_episodes = -513.25; reward = -521.0; mean_reward/100_episodes = -512.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 11:06:53
Episode no = 60500; won: False; iter_time_steps = 41; Q(s,a) = 88.51178799126737; score = -530.0; mean_score/100_episodes = -505.82; reward = -529.0; mean_reward/100_episodes = -509.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 11:07:05
Episode no = 60600; won: False; iter_time_steps = 19; Q(s,a) = 78.68959670839928; score = -508.0; mean_score/100_episodes = -515.89; reward = -507.0; mean_reward/100_episodes = -515.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 11:07:19
Episode no = 60700; won: False; iter_time_steps = 46; Q(s,a) = 104.65323845633768; score = -535.0; mean_score/100_episodes = -505.61; reward = -534.0; mean_reward/100_episodes = -508.65; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 11:07:33
Episode no = 60800; won: False; iter_time_steps = 20; Q(s,a) = 78.46765964021014; score = -509.0; mean_score/100_episodes = -502.74; reward = -508.0; mean_reward/100_episodes = -506.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 11:07:43
Episode no = 60900; won: False; iter_time_steps = 28; Q(s,a) = 91.75490431048398; score = -517.0; mean_score/100_episodes = -504.21; reward = -516.0; mean_reward/100_episodes = -507.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 11:07:56
Episode no = 61000; won: False; iter_time_steps = 26; Q(s,a) = 100.73555002397508; score = -515.0; mean_score/100_episodes = -515.64; reward = -514.0; mean_reward/100_episodes = -514.93; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 11:08:09
Episode no = 61100; won: False; iter_time_steps = 38; Q(s,a) = 128.3578654440915; score = -537.0; mean_score/100_episodes = -484.13; reward = -537.0; mean_reward/100_episodes = -495.62; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-22 11:08:21
Episode no = 61200; won: False; iter_time_steps = 5; Q(s,a) = 53.914135253631095; score = -504.0; mean_score/100_episodes = -492.59; reward = -504.0; mean_reward/100_episodes = -500.12; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-22 11:08:32
Episode no = 61300; won: False; iter_time_steps = 21; Q(s,a) = 91.35097279345969; score = -510.0; mean_score/100_episodes = -514.3; reward = -509.0; mean_reward/100_episodes = -513.82; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 11:08:44
Episode no = 61400; won: False; iter_time_steps = 5; Q(s,a) = 55.2693093905761; score = -504.0; mean_score/100_episodes = -503.92; reward = -504.0; mean_reward/100_episodes = -507.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 11:08:56
Episode no = 61500; won: False; iter_time_steps = 34; Q(s,a) = 105.18649427697328; score = -523.0; mean_score/100_episodes = -504.17; reward = -522.0; mean_reward/100_episodes = -507.67; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 11:09:09
Episode no = 61600; won: False; iter_time_steps = 36; Q(s,a) = 99.60387844466467; score = -525.0; mean_score/100_episodes = -502.41; reward = -524.0; mean_reward/100_episodes = -505.85; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 11:09:21
Episode no = 61700; won: False; iter_time_steps = 6; Q(s,a) = 84.66564220111766; score = -505.0; mean_score/100_episodes = -505.06; reward = -505.0; mean_reward/100_episodes = -508.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 11:09:34
Episode no = 61800; won: False; iter_time_steps = 22; Q(s,a) = 97.08208771967998; score = -511.0; mean_score/100_episodes = -516.11; reward = -510.0; mean_reward/100_episodes = -515.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 11:09:47
Episode no = 61900; won: False; iter_time_steps = 26; Q(s,a) = 100.43691553047348; score = -515.0; mean_score/100_episodes = -506.5; reward = -514.0; mean_reward/100_episodes = -509.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 11:10:01
Episode no = 62000; won: False; iter_time_steps = 21; Q(s,a) = 103.67218905415079; score = -510.0; mean_score/100_episodes = -502.13; reward = -509.0; mean_reward/100_episodes = -505.42; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 11:10:12
Episode no = 62100; won: False; iter_time_steps = 44; Q(s,a) = 100.53342927580846; score = -533.0; mean_score/100_episodes = -494.67; reward = -532.0; mean_reward/100_episodes = -502.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-22 11:10:24
Episode no = 62200; won: False; iter_time_steps = 25; Q(s,a) = 99.3923092387011; score = -514.0; mean_score/100_episodes = -506.18; reward = -513.0; mean_reward/100_episodes = -509.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 11:10:39
Episode no = 62300; won: False; iter_time_steps = 21; Q(s,a) = 93.62260847547583; score = -510.0; mean_score/100_episodes = -501.49; reward = -509.0; mean_reward/100_episodes = -505.0; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 11:10:50
Episode no = 62400; won: False; iter_time_steps = 17; Q(s,a) = 64.1224878047051; score = -506.0; mean_score/100_episodes = -505.22; reward = -505.0; mean_reward/100_episodes = -508.61; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 11:11:04
Episode no = 62500; won: False; iter_time_steps = 25; Q(s,a) = 94.18305842727779; score = -514.0; mean_score/100_episodes = -494.13; reward = -513.0; mean_reward/100_episodes = -501.74; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-22 11:11:16
Episode no = 62600; won: False; iter_time_steps = 9; Q(s,a) = 87.91968442752645; score = -508.0; mean_score/100_episodes = -485.5; reward = -508.0; mean_reward/100_episodes = -496.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-22 11:11:30
Episode no = 62700; won: False; iter_time_steps = 5; Q(s,a) = 54.81347802445391; score = -504.0; mean_score/100_episodes = -510.06; reward = -504.0; mean_reward/100_episodes = -509.54; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 11:11:39
Episode no = 62800; won: False; iter_time_steps = 40; Q(s,a) = 89.15519363528341; score = -529.0; mean_score/100_episodes = -505.83; reward = -528.0; mean_reward/100_episodes = -509.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 11:11:53
Episode no = 62900; won: False; iter_time_steps = 5; Q(s,a) = 50.99319784744133; score = -504.0; mean_score/100_episodes = -504.86; reward = -504.0; mean_reward/100_episodes = -508.41; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 11:12:06
Episode no = 63000; won: False; iter_time_steps = 5; Q(s,a) = 54.43753495933166; score = -504.0; mean_score/100_episodes = -507.36; reward = -504.0; mean_reward/100_episodes = -510.66; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 11:12:21
Episode no = 63100; won: False; iter_time_steps = 13; Q(s,a) = 90.36624182259958; score = -512.0; mean_score/100_episodes = -495.46; reward = -512.0; mean_reward/100_episodes = -502.75; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-22 11:12:35
Episode no = 63200; won: False; iter_time_steps = 5; Q(s,a) = 50.62823621168216; score = -504.0; mean_score/100_episodes = -505.53; reward = -504.0; mean_reward/100_episodes = -508.98; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 11:12:48
Episode no = 63300; won: False; iter_time_steps = 5; Q(s,a) = 54.80478326294077; score = -504.0; mean_score/100_episodes = -514.21; reward = -504.0; mean_reward/100_episodes = -513.54; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 11:13:01
Episode no = 63400; won: False; iter_time_steps = 5; Q(s,a) = 53.91432378415888; score = -504.0; mean_score/100_episodes = -503.82; reward = -504.0; mean_reward/100_episodes = -507.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 11:13:13
Episode no = 63500; won: False; iter_time_steps = 63; Q(s,a) = 115.27334770325729; score = -552.0; mean_score/100_episodes = -496.16; reward = -551.0; mean_reward/100_episodes = -503.58; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-22 11:13:27
Episode no = 63600; won: False; iter_time_steps = 37; Q(s,a) = 128.83044428848186; score = -536.0; mean_score/100_episodes = -515.4; reward = -536.0; mean_reward/100_episodes = -514.79; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 11:13:40
Episode no = 63700; won: False; iter_time_steps = 33; Q(s,a) = 112.6659787818548; score = -522.0; mean_score/100_episodes = -516.32; reward = -521.0; mean_reward/100_episodes = -515.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 11:13:54
