Episode no = 100; won: False; iter_time_steps = 10; Q(s,a) = nan; score = -509.0; mean_score/100_episodes = -509.26; reward = -509.0; mean_reward/100_episodes = -509.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-19 03:44:56
Episode no = 38200; won: False; iter_time_steps = 10; Q(s,a) = 328.6941136256945; score = -509.0; mean_score/100_episodes = -172.92; reward = -509.0; mean_reward/100_episodes = -307.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.33, 2024-12-19 04:39:50
Episode no = 38300; won: True; iter_time_steps = 17; Q(s,a) = 583.1258486425246; score = 504.0; mean_score/100_episodes = -242.11; reward = 95.0; mean_reward/100_episodes = -348.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.26, 2024-12-19 04:39:58
Episode no = 38400; won: False; iter_time_steps = 5; Q(s,a) = 301.1577570513998; score = -504.0; mean_score/100_episodes = -130.37; reward = -504.0; mean_reward/100_episodes = -281.65; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.37, 2024-12-19 04:40:06
Episode no = 38500; won: False; iter_time_steps = 5; Q(s,a) = 315.55130913041467; score = -504.0; mean_score/100_episodes = -109.93; reward = -504.0; mean_reward/100_episodes = -269.29; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.39, 2024-12-19 04:40:15
Episode no = 38600; won: True; iter_time_steps = 16; Q(s,a) = 577.8425571946991; score = 505.0; mean_score/100_episodes = -190.39; reward = 96.0; mean_reward/100_episodes = -316.98; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.31, 2024-12-19 04:40:23
Episode no = 38700; won: False; iter_time_steps = 6; Q(s,a) = 277.2416051147644; score = -505.0; mean_score/100_episodes = -50.58; reward = -505.0; mean_reward/100_episodes = -234.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.45, 2024-12-19 04:40:32
Episode no = 38800; won: False; iter_time_steps = 5; Q(s,a) = 266.3672065189161; score = -504.0; mean_score/100_episodes = -141.16; reward = -504.0; mean_reward/100_episodes = -288.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.36, 2024-12-19 04:40:40
Episode no = 38900; won: False; iter_time_steps = 11; Q(s,a) = 382.10413298119175; score = -500.0; mean_score/100_episodes = -110.1; reward = -499.0; mean_reward/100_episodes = -269.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.39, 2024-12-19 04:40:49
Episode no = 39000; won: False; iter_time_steps = 11; Q(s,a) = 398.4719842016904; score = -500.0; mean_score/100_episodes = -130.26; reward = -499.0; mean_reward/100_episodes = -281.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.37, 2024-12-19 04:40:56
Episode no = 39100; won: True; iter_time_steps = 15; Q(s,a) = 507.60463516738366; score = 506.0; mean_score/100_episodes = -110.33; reward = 97.0; mean_reward/100_episodes = -269.76; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.39, 2024-12-19 04:41:04
Episode no = 39200; won: False; iter_time_steps = 7; Q(s,a) = 271.72330395157604; score = -506.0; mean_score/100_episodes = -59.32; reward = -506.0; mean_reward/100_episodes = -239.16; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.44, 2024-12-19 04:41:12
Episode no = 39300; won: True; iter_time_steps = 15; Q(s,a) = 480.3016676781389; score = 506.0; mean_score/100_episodes = -70.08; reward = 97.0; mean_reward/100_episodes = -245.89; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.43, 2024-12-19 04:41:21
Episode no = 39400; won: True; iter_time_steps = 19; Q(s,a) = 489.4826313089788; score = 502.0; mean_score/100_episodes = -130.27; reward = 93.0; mean_reward/100_episodes = -281.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.37, 2024-12-19 04:41:29
Episode no = 39500; won: False; iter_time_steps = 5; Q(s,a) = 286.1827927385565; score = -504.0; mean_score/100_episodes = -120.01; reward = -504.0; mean_reward/100_episodes = -275.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.38, 2024-12-19 04:41:37
Episode no = 39600; won: True; iter_time_steps = 17; Q(s,a) = 528.9309003335276; score = 504.0; mean_score/100_episodes = -120.14; reward = 95.0; mean_reward/100_episodes = -275.42; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.38, 2024-12-19 04:41:45
Episode no = 39700; won: False; iter_time_steps = 5; Q(s,a) = 263.45002064832005; score = -504.0; mean_score/100_episodes = -181.12; reward = -504.0; mean_reward/100_episodes = -311.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.32, 2024-12-19 04:41:53
Episode no = 39800; won: False; iter_time_steps = 13; Q(s,a) = 324.6534546327692; score = -502.0; mean_score/100_episodes = -120.31; reward = -501.0; mean_reward/100_episodes = -275.62; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.38, 2024-12-19 04:42:01
Episode no = 39900; won: True; iter_time_steps = 14; Q(s,a) = 502.73913190994455; score = 507.0; mean_score/100_episodes = -140.39; reward = 98.0; mean_reward/100_episodes = -287.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.36, 2024-12-19 04:42:09
Episode no = 40000; won: False; iter_time_steps = 5; Q(s,a) = 270.62035833287047; score = -504.0; mean_score/100_episodes = -191.49; reward = -504.0; mean_reward/100_episodes = -318.21; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.31, 2024-12-19 04:42:17
Episode no = 40100; won: False; iter_time_steps = 11; Q(s,a) = 354.10317221016663; score = -500.0; mean_score/100_episodes = -150.25; reward = -499.0; mean_reward/100_episodes = -293.23; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.35, 2024-12-19 04:42:25
Episode no = 40200; won: True; iter_time_steps = 16; Q(s,a) = 466.6232843279758; score = 505.0; mean_score/100_episodes = -120.03; reward = 96.0; mean_reward/100_episodes = -275.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.38, 2024-12-19 04:42:33
Episode no = 40300; won: False; iter_time_steps = 11; Q(s,a) = 370.2888817959694; score = -500.0; mean_score/100_episodes = -150.35; reward = -499.0; mean_reward/100_episodes = -293.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.35, 2024-12-19 04:42:41
Episode no = 40400; won: True; iter_time_steps = 14; Q(s,a) = 486.4999182816845; score = 507.0; mean_score/100_episodes = -99.9; reward = 98.0; mean_reward/100_episodes = -263.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.4, 2024-12-19 04:42:50
Episode no = 40500; won: False; iter_time_steps = 5; Q(s,a) = 236.67290814485503; score = -504.0; mean_score/100_episodes = -120.18; reward = -504.0; mean_reward/100_episodes = -275.5; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.38, 2024-12-19 04:42:58
Episode no = 40600; won: False; iter_time_steps = 6; Q(s,a) = 233.6599891769865; score = -505.0; mean_score/100_episodes = -150.82; reward = -505.0; mean_reward/100_episodes = -293.89; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.35, 2024-12-19 04:43:06
Episode no = 40700; won: False; iter_time_steps = 5; Q(s,a) = 240.32351730312698; score = -504.0; mean_score/100_episodes = -69.83; reward = -504.0; mean_reward/100_episodes = -245.6; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.43, 2024-12-19 04:43:14
Episode no = 40800; won: False; iter_time_steps = 12; Q(s,a) = 331.4352965146165; score = -501.0; mean_score/100_episodes = -221.08; reward = -500.0; mean_reward/100_episodes = -335.46; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.28, 2024-12-19 04:43:22
Episode no = 40900; won: False; iter_time_steps = 6; Q(s,a) = 224.78522899931968; score = -505.0; mean_score/100_episodes = -91.24; reward = -505.0; mean_reward/100_episodes = -258.8; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.41, 2024-12-19 04:43:31
Episode no = 41000; won: False; iter_time_steps = 6; Q(s,a) = 225.726518862145; score = -505.0; mean_score/100_episodes = -201.49; reward = -505.0; mean_reward/100_episodes = -323.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.3, 2024-12-19 04:43:39
Episode no = 41100; won: False; iter_time_steps = 5; Q(s,a) = 229.87471132795287; score = -504.0; mean_score/100_episodes = 0.72; reward = -504.0; mean_reward/100_episodes = -203.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.5, 2024-12-19 04:43:48
Episode no = 41200; won: False; iter_time_steps = 5; Q(s,a) = 243.63448751903638; score = -504.0; mean_score/100_episodes = -190.66; reward = -504.0; mean_reward/100_episodes = -317.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.31, 2024-12-19 04:43:56
Episode no = 41300; won: False; iter_time_steps = 11; Q(s,a) = 329.8345088425194; score = -500.0; mean_score/100_episodes = -150.98; reward = -499.0; mean_reward/100_episodes = -293.89; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.35, 2024-12-19 04:44:04
Episode no = 41400; won: True; iter_time_steps = 16; Q(s,a) = 447.8834738985199; score = 505.0; mean_score/100_episodes = -130.3; reward = 96.0; mean_reward/100_episodes = -281.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.37, 2024-12-19 04:44:12
Episode no = 41500; won: True; iter_time_steps = 16; Q(s,a) = 412.62964456874613; score = 505.0; mean_score/100_episodes = -39.58; reward = 96.0; mean_reward/100_episodes = -227.62; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.46, 2024-12-19 04:44:21
Episode no = 41600; won: False; iter_time_steps = 5; Q(s,a) = 235.70165081620863; score = -504.0; mean_score/100_episodes = -140.26; reward = -504.0; mean_reward/100_episodes = -287.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.36, 2024-12-19 04:44:29
Episode no = 41700; won: False; iter_time_steps = 5; Q(s,a) = 218.85494198748876; score = -504.0; mean_score/100_episodes = -191.19; reward = -504.0; mean_reward/100_episodes = -317.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.31, 2024-12-19 04:44:37
Episode no = 41800; won: True; iter_time_steps = 17; Q(s,a) = 387.5650699666842; score = 504.0; mean_score/100_episodes = -69.69; reward = 95.0; mean_reward/100_episodes = -245.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.43, 2024-12-19 04:44:45
Episode no = 41900; won: True; iter_time_steps = 16; Q(s,a) = 398.54138573697634; score = 505.0; mean_score/100_episodes = -110.0; reward = 96.0; mean_reward/100_episodes = -269.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.39, 2024-12-19 04:44:54
Episode no = 42000; won: True; iter_time_steps = 15; Q(s,a) = 407.15156122352533; score = 506.0; mean_score/100_episodes = -272.62; reward = 97.0; mean_reward/100_episodes = -366.48; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.23, 2024-12-19 04:45:02
Episode no = 42100; won: False; iter_time_steps = 5; Q(s,a) = 225.37162983019638; score = -504.0; mean_score/100_episodes = -100.56; reward = -504.0; mean_reward/100_episodes = -264.11; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.4, 2024-12-19 04:45:10
Episode no = 42200; won: False; iter_time_steps = 5; Q(s,a) = 208.47587133765455; score = -504.0; mean_score/100_episodes = -221.54; reward = -504.0; mean_reward/100_episodes = -335.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.28, 2024-12-19 04:45:18
Episode no = 42300; won: True; iter_time_steps = 17; Q(s,a) = 389.1744016709286; score = 504.0; mean_score/100_episodes = -152.43; reward = 95.0; mean_reward/100_episodes = -295.41; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.35, 2024-12-19 04:45:29
Episode no = 42400; won: False; iter_time_steps = 5; Q(s,a) = 203.81765307686732; score = -504.0; mean_score/100_episodes = 10.66; reward = -504.0; mean_reward/100_episodes = -197.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.51, 2024-12-19 04:45:38
Episode no = 42500; won: False; iter_time_steps = 5; Q(s,a) = 205.61529055303367; score = -504.0; mean_score/100_episodes = -130.94; reward = -504.0; mean_reward/100_episodes = -282.16; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.37, 2024-12-19 04:45:46
Episode no = 42600; won: False; iter_time_steps = 5; Q(s,a) = 186.5715213350009; score = -504.0; mean_score/100_episodes = -131.47; reward = -504.0; mean_reward/100_episodes = -282.79; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.37, 2024-12-19 04:45:55
Episode no = 42700; won: False; iter_time_steps = 5; Q(s,a) = 196.3711199672511; score = -504.0; mean_score/100_episodes = -161.31; reward = -504.0; mean_reward/100_episodes = -300.13; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.34, 2024-12-19 04:46:04
Episode no = 42800; won: True; iter_time_steps = 15; Q(s,a) = 419.61102606540726; score = 506.0; mean_score/100_episodes = -120.32; reward = 97.0; mean_reward/100_episodes = -275.62; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.38, 2024-12-19 04:46:12
Episode no = 42900; won: True; iter_time_steps = 15; Q(s,a) = 421.4206602288571; score = 506.0; mean_score/100_episodes = -100.99; reward = 97.0; mean_reward/100_episodes = -264.5; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.4, 2024-12-19 04:46:21
Episode no = 43000; won: True; iter_time_steps = 14; Q(s,a) = 384.9241155005565; score = 507.0; mean_score/100_episodes = -191.32; reward = 98.0; mean_reward/100_episodes = -317.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.31, 2024-12-19 04:46:29
Episode no = 43100; won: False; iter_time_steps = 5; Q(s,a) = 177.83989716866313; score = -504.0; mean_score/100_episodes = -171.03; reward = -504.0; mean_reward/100_episodes = -305.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.33, 2024-12-19 04:46:37
Episode no = 43200; won: False; iter_time_steps = 5; Q(s,a) = 176.57562619362204; score = -504.0; mean_score/100_episodes = -130.27; reward = -504.0; mean_reward/100_episodes = -281.48; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.37, 2024-12-19 04:46:45
Episode no = 43300; won: False; iter_time_steps = 5; Q(s,a) = 178.37662486207242; score = -504.0; mean_score/100_episodes = -171.35; reward = -504.0; mean_reward/100_episodes = -306.18; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.33, 2024-12-19 04:46:53
Episode no = 43400; won: False; iter_time_steps = 11; Q(s,a) = 323.3122768786151; score = -500.0; mean_score/100_episodes = -120.05; reward = -499.0; mean_reward/100_episodes = -275.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.38, 2024-12-19 04:47:02
Episode no = 43500; won: True; iter_time_steps = 20; Q(s,a) = 370.6742123707897; score = 501.0; mean_score/100_episodes = -181.99; reward = 92.0; mean_reward/100_episodes = -312.78; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.32, 2024-12-19 04:47:11
Episode no = 43600; won: False; iter_time_steps = 25; Q(s,a) = 293.20431292459347; score = -524.0; mean_score/100_episodes = -242.24; reward = -524.0; mean_reward/100_episodes = -348.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.26, 2024-12-19 04:47:19
Episode no = 43700; won: False; iter_time_steps = 13; Q(s,a) = 286.28503800083485; score = -512.0; mean_score/100_episodes = -243.53; reward = -512.0; mean_reward/100_episodes = -349.83; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.26, 2024-12-19 04:47:27
Episode no = 43800; won: False; iter_time_steps = 10; Q(s,a) = 248.41039700515284; score = -509.0; mean_score/100_episodes = -418.18; reward = -509.0; mean_reward/100_episodes = -454.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.09, 2024-12-19 04:47:36
Episode no = 43900; won: True; iter_time_steps = 14; Q(s,a) = 390.80084835267684; score = 507.0; mean_score/100_episodes = -388.41; reward = 98.0; mean_reward/100_episodes = -437.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.12, 2024-12-19 04:47:45
Episode no = 44000; won: True; iter_time_steps = 19; Q(s,a) = 363.53530486779795; score = 502.0; mean_score/100_episodes = -131.63; reward = 93.0; mean_reward/100_episodes = -282.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.37, 2024-12-19 04:47:55
Episode no = 44100; won: False; iter_time_steps = 8; Q(s,a) = 173.26249798239073; score = -507.0; mean_score/100_episodes = -203.35; reward = -507.0; mean_reward/100_episodes = -325.92; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.3, 2024-12-19 04:48:04
Episode no = 44200; won: False; iter_time_steps = 15; Q(s,a) = 216.6141787384783; score = -514.0; mean_score/100_episodes = -481.72; reward = -514.0; mean_reward/100_episodes = -493.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-19 04:48:18
Episode no = 44300; won: False; iter_time_steps = 9; Q(s,a) = 176.39693342895376; score = -508.0; mean_score/100_episodes = -274.93; reward = -508.0; mean_reward/100_episodes = -368.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.23, 2024-12-19 04:48:28
Episode no = 44400; won: False; iter_time_steps = 14; Q(s,a) = 190.076481739099; score = -503.0; mean_score/100_episodes = -491.6; reward = -502.0; mean_reward/100_episodes = -499.09; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-19 04:48:42
Episode no = 44500; won: False; iter_time_steps = 5; Q(s,a) = 181.83746308043288; score = -504.0; mean_score/100_episodes = -282.24; reward = -504.0; mean_reward/100_episodes = -372.05; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.22, 2024-12-19 04:48:50
Episode no = 44600; won: True; iter_time_steps = 16; Q(s,a) = 421.59064949527783; score = 505.0; mean_score/100_episodes = -130.61; reward = 96.0; mean_reward/100_episodes = -281.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.37, 2024-12-19 04:48:59
Episode no = 44700; won: False; iter_time_steps = 5; Q(s,a) = 170.93749514454157; score = -504.0; mean_score/100_episodes = -161.29; reward = -504.0; mean_reward/100_episodes = -300.27; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.34, 2024-12-19 04:49:07
Episode no = 44800; won: True; iter_time_steps = 18; Q(s,a) = 387.11633916138624; score = 503.0; mean_score/100_episodes = -50.39; reward = 94.0; mean_reward/100_episodes = -234.4; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.45, 2024-12-19 04:49:15
Episode no = 44900; won: False; iter_time_steps = 13; Q(s,a) = 220.6702990528192; score = -502.0; mean_score/100_episodes = -130.73; reward = -501.0; mean_reward/100_episodes = -281.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.37, 2024-12-19 04:49:25
Episode no = 45000; won: False; iter_time_steps = 5; Q(s,a) = 165.40299806180178; score = -504.0; mean_score/100_episodes = -131.63; reward = -504.0; mean_reward/100_episodes = -282.71; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.37, 2024-12-19 04:49:34
Episode no = 45100; won: False; iter_time_steps = 5; Q(s,a) = 164.01797538666207; score = -504.0; mean_score/100_episodes = -100.57; reward = -504.0; mean_reward/100_episodes = -264.04; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.4, 2024-12-19 04:49:43
Episode no = 45200; won: False; iter_time_steps = 8; Q(s,a) = 154.1977675233815; score = -507.0; mean_score/100_episodes = -253.12; reward = -507.0; mean_reward/100_episodes = -355.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.25, 2024-12-19 04:49:52
Episode no = 45300; won: True; iter_time_steps = 20; Q(s,a) = 381.7205810358787; score = 501.0; mean_score/100_episodes = -171.39; reward = 92.0; mean_reward/100_episodes = -306.29; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.33, 2024-12-19 04:50:00
Episode no = 45400; won: False; iter_time_steps = 12; Q(s,a) = 154.30963547213233; score = -511.0; mean_score/100_episodes = -171.71; reward = -511.0; mean_reward/100_episodes = -306.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.33, 2024-12-19 04:50:08
Episode no = 45500; won: False; iter_time_steps = 5; Q(s,a) = 152.13399223811112; score = -504.0; mean_score/100_episodes = -111.36; reward = -504.0; mean_reward/100_episodes = -270.78; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.39, 2024-12-19 04:50:17
Episode no = 45600; won: False; iter_time_steps = 5; Q(s,a) = 158.64874864159415; score = -504.0; mean_score/100_episodes = -141.57; reward = -504.0; mean_reward/100_episodes = -288.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.36, 2024-12-19 04:50:27
Episode no = 45700; won: False; iter_time_steps = 17; Q(s,a) = 250.96802279075288; score = -506.0; mean_score/100_episodes = -191.87; reward = -505.0; mean_reward/100_episodes = -318.46; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.31, 2024-12-19 04:50:36
Episode no = 45800; won: False; iter_time_steps = 5; Q(s,a) = 148.81414172154888; score = -504.0; mean_score/100_episodes = -242.53; reward = -504.0; mean_reward/100_episodes = -348.68; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.26, 2024-12-19 04:50:44
Episode no = 45900; won: True; iter_time_steps = 22; Q(s,a) = 345.2086732105212; score = 499.0; mean_score/100_episodes = -303.58; reward = 90.0; mean_reward/100_episodes = -384.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.2, 2024-12-19 04:50:54
Episode no = 46000; won: False; iter_time_steps = 6; Q(s,a) = 129.29285680775922; score = -505.0; mean_score/100_episodes = -263.34; reward = -505.0; mean_reward/100_episodes = -360.98; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.24, 2024-12-19 04:51:04
Episode no = 46100; won: False; iter_time_steps = 6; Q(s,a) = 147.36530792506622; score = -505.0; mean_score/100_episodes = -252.72; reward = -505.0; mean_reward/100_episodes = -354.68; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.25, 2024-12-19 04:51:12
Episode no = 46200; won: False; iter_time_steps = 7; Q(s,a) = 138.38578852614322; score = -506.0; mean_score/100_episodes = -243.56; reward = -506.0; mean_reward/100_episodes = -349.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.26, 2024-12-19 04:51:20
Episode no = 46300; won: False; iter_time_steps = 6; Q(s,a) = 133.72363495558554; score = -505.0; mean_score/100_episodes = -122.17; reward = -505.0; mean_reward/100_episodes = -277.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.38, 2024-12-19 04:51:28
